Frequency,Channel A
(MHz),(dBu)

0.00000000,-24.29426000
0.03051758,-24.57489000
0.06103516,-29.43356000
0.09155273,-38.26075000
0.12207031,-52.78855000
0.15258789,-67.72004000
0.18310547,-58.63309000
0.21362305,-59.48388000
0.24414063,-65.96829000
0.27465820,-75.96690000
0.30517578,-67.96635000
0.33569336,-68.66563000
0.36621094,-72.51591000
0.39672852,-65.88149000
0.42724609,-64.48973000
0.45776367,-66.72179000
0.48828125,-72.13560000
0.51879883,-72.03263000
0.54931641,-62.55656000
0.57983398,-58.30436000
0.61035156,-57.75961000
0.64086914,-61.58424000
0.67138672,-72.20603000
0.70190430,-62.66226000
0.73242188,-60.06789000
0.76293945,-61.04283000
0.79345703,-62.90550000
0.82397461,-63.22256000
0.85449219,-62.28191000
0.88500977,-61.23624000
0.91552734,-60.56251000
0.94604492,-60.76960000
0.97656250,-62.65167000
1.00708008,-64.07922000
1.03759766,-61.79800000
1.06811523,-60.57328000
1.09863281,-61.99171000
1.12915039,-65.94834000
1.15966797,-68.81639000
1.19018555,-67.61868000
1.22070313,-69.00526000
1.25122070,-74.17884000
1.28173828,-72.11308000
1.31225586,-69.12492000
1.34277344,-68.80960000
1.37329102,-68.11662000
1.40380859,-66.90360000
1.43432617,-67.46354000
1.46484375,-68.28922000
1.49536133,-69.23715000
1.52587891,-76.19824000
1.55639648,-70.58424000
1.58691406,-66.67834000
1.61743164,-69.97313000
1.64794922,-82.00797000
1.67846680,-69.24863000
1.70898438,-66.70090000
1.73950195,-66.47759000
1.77001953,-67.88280000
1.80053711,-72.56915000
1.83105469,-72.78210000
1.86157227,-68.54060000
1.89208984,-67.83729000
1.92260742,-70.50237000
1.95312500,-79.56558000
1.98364258,-71.26901000
2.01416016,-66.59557000
2.04467773,-65.63443000
2.07519531,-65.59799000
2.10571289,-66.78712000
2.13623047,-70.82796000
2.16674805,-70.52002000
2.19726563,-68.29884000
2.22778320,-69.61703000
2.25830078,-69.72747000
2.28881836,-68.11044000
2.31933594,-68.60377000
2.34985352,-70.45206000
2.38037109,-71.80763000
2.41088867,-70.87665000
2.44140625,-69.69510000
2.47192383,-71.59705000
2.50244141,-76.59328000
2.53295898,-72.43745000
2.56347656,-70.03329000
2.59399414,-70.56830000
2.62451172,-71.61079000
2.65502930,-69.74426000
2.68554688,-66.11985000
2.71606445,-64.75201000
2.74658203,-66.83743000
2.77709961,-73.82054000
2.80761719,-74.90308000
2.83813477,-69.84863000
2.86865234,-67.63993000
2.89916992,-67.77506000
2.92968750,-71.77962000
2.96020508,-74.29971000
2.99072266,-68.67661000
3.02124023,-66.57704000
3.05175781,-65.19878000
3.08227539,-63.91809000
3.11279297,-64.04857000
3.14331055,-65.32538000
3.17382813,-66.45051000
3.20434570,-67.29732000
3.23486328,-69.10014000
3.26538086,-71.45403000
3.29589844,-68.53416000
3.32641602,-65.60633000
3.35693359,-65.05971000
3.38745117,-65.44274000
3.41796875,-65.65160000
3.44848633,-66.20683000
3.47900391,-66.41028000
3.50952148,-65.26555000
3.54003906,-64.13554000
3.57055664,-63.93316000
3.60107422,-64.58840000
3.63159180,-65.07428000
3.66210938,-64.02077000
3.69262695,-62.75370000
3.72314453,-62.91895000
3.75366211,-64.84827000
3.78417969,-66.06103000
3.81469727,-63.67120000
3.84521484,-61.94302000
3.87573242,-62.10089000
3.90625000,-63.44098000
3.93676758,-64.39383000
3.96728516,-64.09568000
3.99780273,-63.87091000
4.02832031,-64.27335000
4.05883789,-63.87172000
4.08935547,-62.85659000
4.11987305,-62.80952000
4.15039063,-63.71899000
4.18090820,-64.60549000
4.21142578,-65.11726000
4.24194336,-65.77925000
4.27246094,-66.73437000
4.30297852,-67.05138000
4.33349609,-66.24533000
4.36401367,-65.70219000
4.39453125,-66.19978000
4.42504883,-67.45368000
4.45556641,-68.88596000
4.48608398,-70.01883000
