Frequency,Channel A
(MHz),(dBu)

0.00000000,-26.18086000
0.03051758,-26.62874000
0.06103516,-32.19449000
0.09155273,-43.70421000
0.12207031,-60.44577000
0.15258789,-56.53026000
0.18310547,-58.85120000
0.21362305,-58.53679000
0.24414063,-60.28065000
0.27465820,-66.43388000
0.30517578,-78.79008000
0.33569336,-73.67458000
0.36621094,-76.81123000
0.39672852,-73.90450000
0.42724609,-67.64354000
0.45776367,-67.53143000
0.48828125,-74.08833000
0.51879883,-68.59184000
0.54931641,-64.70007000
0.57983398,-66.51329000
0.61035156,-70.68266000
0.64086914,-69.70336000
0.67138672,-70.48700000
0.70190430,-69.05073000
0.73242188,-69.70245000
0.76293945,-80.36020000
0.79345703,-71.52215000
0.82397461,-67.75069000
0.85449219,-68.84518000
0.88500977,-69.88878000
0.91552734,-68.58487000
0.94604492,-69.91418000
0.97656250,-71.93373000
1.00708008,-69.41448000
1.03759766,-69.36427000
1.06811523,-70.36693000
1.09863281,-69.73988000
1.12915039,-70.81112000
1.15966797,-71.54381000
1.19018555,-71.64513000
1.22070313,-78.11837000
1.25122070,-74.02966000
1.28173828,-68.69469000
1.31225586,-67.49847000
1.34277344,-68.55998000
1.37329102,-73.50905000
1.40380859,-73.38390000
1.43432617,-70.74639000
1.46484375,-75.91102000
1.49536133,-83.23721000
1.52587891,-78.19136000
1.55639648,-84.36343000
1.58691406,-69.99253000
1.61743164,-67.05113000
1.64794922,-68.27914000
1.67846680,-73.41018000
1.70898438,-78.35381000
1.73950195,-72.98154000
1.77001953,-74.13802000
1.80053711,-84.08596000
1.83105469,-79.99579000
1.86157227,-72.07290000
1.89208984,-70.44396000
1.92260742,-74.43379000
1.95312500,-101.31950000
1.98364258,-77.73499000
2.01416016,-73.99669000
2.04467773,-73.51345000
2.07519531,-79.51246000
2.10571289,-82.95917000
2.13623047,-75.44606000
2.16674805,-76.37361000
2.19726563,-78.02930000
2.22778320,-79.49652000
2.25830078,-82.55294000
2.28881836,-100.31130000
2.31933594,-77.83881000
2.34985352,-72.77885000
2.38037109,-74.04032000
2.41088867,-78.30522000
2.44140625,-74.15343000
2.47192383,-71.04794000
2.50244141,-70.16551000
2.53295898,-72.16537000
2.56347656,-80.41060000
2.59399414,-81.95550000
2.62451172,-75.38702000
2.65502930,-76.33292000
2.68554688,-87.09428000
2.71606445,-81.13646000
2.74658203,-75.01781000
2.77709961,-73.84860000
2.80761719,-73.98037000
2.83813477,-73.17464000
2.86865234,-74.68324000
2.89916992,-81.97099000
2.92968750,-80.22218000
2.96020508,-73.24084000
2.99072266,-70.75243000
3.02124023,-75.06207000
3.05175781,-78.03661000
3.08227539,-68.98969000
3.11279297,-68.85371000
3.14331055,-75.33990000
3.17382813,-84.29696000
3.20434570,-72.78629000
3.23486328,-70.97182000
3.26538086,-73.60384000
3.29589844,-83.68873000
3.32641602,-82.83911000
3.35693359,-74.69173000
3.38745117,-70.87738000
3.41796875,-69.43382000
3.44848633,-70.26242000
3.47900391,-74.53680000
3.50952148,-87.82261000
3.54003906,-70.44038000
3.57055664,-67.13692000
3.60107422,-68.45779000
3.63159180,-76.84856000
3.66210938,-75.17803000
3.69262695,-67.62190000
3.72314453,-67.20515000
3.75366211,-72.59451000
3.78417969,-82.00263000
3.81469727,-69.14223000
3.84521484,-67.07996000
3.87573242,-70.02031000
3.90625000,-77.28204000
3.93676758,-75.83021000
3.96728516,-74.12498000
3.99780273,-74.81591000
4.02832031,-73.01254000
4.05883789,-71.06126000
4.08935547,-73.28147000
4.11987305,-81.48950000
4.15039063,-74.14497000
4.18090820,-70.45531000
4.21142578,-71.95081000
4.24194336,-79.78870000
4.27246094,-73.82488000
4.30297852,-69.68459000
4.33349609,-69.85581000
4.36401367,-73.44994000
4.39453125,-81.55602000
4.42504883,-78.81995000
4.45556641,-73.94571000
4.48608398,-74.12128000
