Frequency,Channel A
(MHz),(dBu)

0.00000000,-25.92333000
0.03051758,-26.24672000
0.06103516,-31.30027000
0.09155273,-40.82788000
0.12207031,-55.23213000
0.15258789,-58.92547000
0.18310547,-65.63896000
0.21362305,-72.89193000
0.24414063,-72.45941000
0.27465820,-71.13776000
0.30517578,-70.28725000
0.33569336,-68.10345000
0.36621094,-66.04350000
0.39672852,-63.66631000
0.42724609,-62.21891000
0.45776367,-62.00602000
0.48828125,-62.90359000
0.51879883,-63.59855000
0.54931641,-62.20171000
0.57983398,-62.17564000
0.61035156,-67.15026000
0.64086914,-74.11660000
0.67138672,-63.72734000
0.70190430,-60.56040000
0.73242188,-59.70984000
0.76293945,-60.11593000
0.79345703,-62.10601000
0.82397461,-64.36524000
0.85449219,-63.22224000
0.88500977,-62.88357000
0.91552734,-64.11209000
0.94604492,-65.78878000
0.97656250,-67.60226000
1.00708008,-68.66124000
1.03759766,-70.52268000
1.06811523,-76.91604000
1.09863281,-85.19371000
1.12915039,-73.91782000
1.15966797,-72.07713000
1.19018555,-72.65041000
1.22070313,-73.18250000
1.25122070,-73.61331000
1.28173828,-74.83034000
1.31225586,-72.52199000
1.34277344,-68.70248000
1.37329102,-67.57236000
1.40380859,-68.73197000
1.43432617,-70.53000000
1.46484375,-70.85164000
1.49536133,-69.25671000
1.52587891,-67.34155000
1.55639648,-66.59628000
1.58691406,-68.26587000
1.61743164,-74.48070000
1.64794922,-86.74265000
1.67846680,-74.14059000
1.70898438,-71.02309000
1.73950195,-71.75397000
1.77001953,-74.29837000
1.80053711,-76.96476000
1.83105469,-80.81093000
1.86157227,-79.60869000
1.89208984,-76.80022000
1.92260742,-74.33160000
1.95312500,-72.99214000
1.98364258,-74.22441000
2.01416016,-77.63386000
2.04467773,-79.25164000
2.07519531,-80.03285000
2.10571289,-86.34350000
2.13623047,-91.98965000
2.16674805,-88.44298000
2.19726563,-93.70238000
2.22778320,-96.92160000
2.25830078,-86.95553000
2.28881836,-81.07381000
2.31933594,-78.51900000
2.34985352,-78.86687000
2.38037109,-80.08011000
2.41088867,-80.60765000
2.44140625,-83.06197000
2.47192383,-84.25357000
2.50244141,-74.98620000
2.53295898,-71.46495000
2.56347656,-71.08496000
2.59399414,-72.22226000
2.62451172,-73.60908000
2.65502930,-74.78989000
2.68554688,-76.51672000
2.71606445,-78.58438000
2.74658203,-78.68581000
2.77709961,-78.24548000
2.80761719,-81.30990000
2.83813477,-86.64516000
2.86865234,-84.05621000
2.89916992,-84.15485000
2.92968750,-78.87209000
2.96020508,-75.98447000
2.99072266,-78.14323000
3.02124023,-86.48558000
3.05175781,-95.08627000
3.08227539,-87.05801000
3.11279297,-81.31691000
3.14331055,-83.74587000
3.17382813,-82.84555000
3.20434570,-80.53134000
3.23486328,-82.97203000
3.26538086,-86.35502000
3.29589844,-82.04666000
3.32641602,-78.11700000
3.35693359,-76.41042000
3.38745117,-73.88519000
3.41796875,-72.53842000
3.44848633,-75.02654000
3.47900391,-80.92343000
3.50952148,-78.86552000
3.54003906,-79.89507000
3.57055664,-83.30761000
3.60107422,-83.74031000
3.63159180,-88.67661000
3.66210938,-89.85863000
3.69262695,-84.04820000
3.72314453,-83.88132000
3.75366211,-85.21271000
3.78417969,-82.76898000
3.81469727,-78.66794000
3.84521484,-77.29048000
3.87573242,-77.93547000
3.90625000,-80.88348000
3.93676758,-78.51379000
3.96728516,-77.33630000
3.99780273,-81.94024000
4.02832031,-88.24167000
4.05883789,-82.51236000
4.08935547,-84.12643000
4.11987305,-82.01550000
4.15039063,-79.28131000
4.18090820,-82.57743000
4.21142578,-84.20406000
4.24194336,-75.68651000
4.27246094,-75.79086000
4.30297852,-79.29015000
4.33349609,-81.99030000
4.36401367,-83.89657000
4.39453125,-92.61789000
4.42504883,-88.11822000
4.45556641,-84.18578000
4.48608398,-87.87881000
