Frequency,Channel A
(MHz),(dBu)

0.00000000,-29.42042000
0.03051758,-29.70023000
0.06103516,-34.58136000
0.09155273,-43.63924000
0.12207031,-59.26212000
0.15258789,-63.93805000
0.18310547,-64.91599000
0.21362305,-66.24274000
0.24414063,-68.20319000
0.27465820,-67.85192000
0.30517578,-65.76717000
0.33569336,-64.05708000
0.36621094,-64.82314000
0.39672852,-67.97103000
0.42724609,-66.44283000
0.45776367,-65.99910000
0.48828125,-73.83873000
0.51879883,-69.40951000
0.54931641,-62.42068000
0.57983398,-60.68353000
0.61035156,-60.53600000
0.64086914,-61.08197000
0.67138672,-63.23377000
0.70190430,-68.62534000
0.73242188,-74.72648000
0.76293945,-70.71637000
0.79345703,-70.07124000
0.82397461,-71.13298000
0.85449219,-75.85619000
0.88500977,-79.52020000
0.91552734,-67.88736000
0.94604492,-65.29664000
0.97656250,-66.77046000
1.00708008,-70.31767000
1.03759766,-70.77452000
1.06811523,-69.51122000
1.09863281,-71.08809000
1.12915039,-76.54250000
1.15966797,-83.78322000
1.19018555,-85.07771000
1.22070313,-82.21015000
1.25122070,-73.70129000
1.28173828,-70.83589000
1.31225586,-71.62543000
1.34277344,-73.85281000
1.37329102,-75.90475000
1.40380859,-80.14423000
1.43432617,-94.05128000
1.46484375,-83.85768000
1.49536133,-73.30809000
1.52587891,-69.13647000
1.55639648,-68.07324000
1.58691406,-67.52353000
1.61743164,-68.08459000
1.64794922,-71.49355000
1.67846680,-76.89482000
1.70898438,-80.36968000
1.73950195,-81.96732000
1.77001953,-82.41280000
1.80053711,-82.65598000
1.83105469,-77.79797000
1.86157227,-76.93668000
1.89208984,-75.52626000
1.92260742,-73.87047000
1.95312500,-72.84293000
1.98364258,-74.28629000
2.01416016,-79.01756000
2.04467773,-85.02837000
2.07519531,-88.81554000
2.10571289,-93.60172000
2.13623047,-82.82635000
2.16674805,-80.55228000
2.19726563,-85.67429000
2.22778320,-86.47515000
2.25830078,-79.47929000
2.28881836,-81.35995000
2.31933594,-89.76990000
2.34985352,-94.64767000
2.38037109,-89.76768000
2.41088867,-83.72941000
2.44140625,-90.44865000
2.47192383,-86.80228000
2.50244141,-83.40112000
2.53295898,-97.54281000
2.56347656,-85.25021000
2.59399414,-81.50706000
2.62451172,-76.66376000
2.65502930,-75.35533000
2.68554688,-75.48219000
2.71606445,-75.67295000
2.74658203,-78.75645000
2.77709961,-100.38980000
2.80761719,-78.72542000
2.83813477,-74.90416000
2.86865234,-74.58700000
2.89916992,-72.79483000
2.92968750,-71.03713000
2.96020508,-72.06194000
2.99072266,-76.84181000
3.02124023,-82.61226000
3.05175781,-81.19711000
3.08227539,-79.94289000
3.11279297,-92.08015000
3.14331055,-81.20393000
3.17382813,-76.43602000
3.20434570,-75.35955000
3.23486328,-77.90005000
3.26538086,-79.85007000
3.29589844,-82.41025000
3.32641602,-87.22553000
3.35693359,-78.74518000
3.38745117,-80.63763000
3.41796875,-96.57433000
3.44848633,-84.77227000
3.47900391,-85.53303000
3.50952148,-81.86779000
3.54003906,-81.13557000
3.57055664,-86.99731000
3.60107422,-81.64574000
3.63159180,-96.17059000
3.66210938,-82.75425000
3.69262695,-85.42690000
3.72314453,-77.87775000
3.75366211,-76.05559000
3.78417969,-78.51072000
3.81469727,-80.23415000
3.84521484,-85.93996000
3.87573242,-80.82021000
3.90625000,-74.02746000
3.93676758,-74.12812000
3.96728516,-83.45343000
3.99780273,-87.27293000
4.02832031,-89.84093000
4.05883789,-81.78000000
4.08935547,-82.59736000
4.11987305,-92.99995000
4.15039063,-82.63153000
4.18090820,-78.94509000
4.21142578,-80.47448000
4.24194336,-91.44699000
4.27246094,-104.16710000
4.30297852,-85.04386000
4.33349609,-79.81808000
4.36401367,-83.03777000
4.39453125,-91.31418000
4.42504883,-85.00340000
4.45556641,-89.63319000
4.48608398,-88.91434000
