Frequency,Channel A
(MHz),(dBu)

0.00000000,-10.50860000
0.00381470,-18.05967000
0.00762939,-34.32391000
0.01144409,-64.76105000
0.01525879,-63.67478000
0.01907349,-67.58263000
0.02288818,-63.41682000
0.02670288,-61.37892000
0.03051758,-73.92632000
0.03433228,-60.69119000
0.03814697,-57.23747000
0.04196167,-57.95403000
0.04577637,-59.58515000
0.04959106,-56.51295000
0.05340576,-61.26522000
0.05722046,-72.32619000
0.06103516,-66.87736000
0.06484985,-62.51724000
0.06866455,-61.00685000
0.07247925,-58.07386000
0.07629395,-56.07097000
0.08010864,-56.99680000
0.08392334,-58.81895000
0.08773804,-57.34912000
0.09155273,-58.27137000
0.09536743,-66.37584000
0.09918213,-69.93803000
0.10299683,-62.41055000
0.10681152,-61.12471000
0.11062622,-63.30463000
0.11444092,-71.38509000
0.11825562,-78.91750000
0.12207031,-68.28194000
0.12588501,-71.41350000
0.12969971,-73.56651000
0.13351440,-71.81865000
0.13732910,-61.44028000
0.14114380,-52.66774000
0.14495850,-54.34505000
0.14877319,-62.09803000
0.15258789,-68.70348000
0.15640259,-69.03622000
0.16021729,-67.55058000
0.16403198,-71.51010000
0.16784668,-81.26543000
0.17166138,-71.84550000
0.17547607,-70.55785000
0.17929077,-71.24720000
0.18310547,-67.95967000
0.18692017,-71.28781000
0.19073486,-64.86366000
0.19454956,-62.29404000
0.19836426,-66.25472000
0.20217896,-79.42639000
0.20599365,-71.54093000
0.20980835,-74.96595000
0.21362305,-81.10852000
0.21743774,-96.46411000
0.22125244,-78.45095000
0.22506714,-74.10971000
0.22888184,-71.47795000
0.23269653,-63.11246000
0.23651123,-58.93787000
0.24032593,-62.65519000
0.24414063,-67.99081000
0.24795532,-79.20599000
0.25177002,-79.94712000
0.25558472,-71.40144000
0.25939941,-74.22295000
0.26321411,-75.62312000
0.26702881,-72.89883000
0.27084351,-72.98074000
0.27465820,-73.70995000
0.27847290,-78.74301000
0.28228760,-75.57198000
0.28610229,-75.39934000
0.28991699,-76.63689000
0.29373169,-76.09666000
0.29754639,-71.67066000
0.30136108,-78.60525000
0.30517578,-78.01291000
0.30899048,-85.54549000
0.31280518,-90.72236000
0.31661987,-80.98358000
0.32043457,-75.84718000
0.32424927,-73.42679000
0.32806396,-74.56567000
0.33187866,-77.41021000
0.33569336,-64.03093000
0.33950806,-63.64199000
0.34332275,-70.19402000
0.34713745,-77.42957000
0.35095215,-89.81205000
0.35476685,-78.14646000
0.35858154,-80.21475000
0.36239624,-73.68703000
0.36621094,-69.49973000
0.37002563,-70.71765000
0.37384033,-73.78744000
0.37765503,-70.12334000
0.38146973,-70.55772000
0.38528442,-66.49039000
0.38909912,-65.77527000
0.39291382,-73.20796000
0.39672852,-71.03550000
0.40054321,-60.83178000
0.40435791,-59.31785000
0.40817261,-65.52127000
0.41198730,-72.42593000
0.41580200,-70.71632000
0.41961670,-67.08565000
0.42343140,-70.30976000
0.42724609,-67.92912000
0.43106079,-75.29106000
0.43487549,-66.99888000
0.43869019,-69.00951000
0.44250488,-71.95376000
0.44631958,-68.50417000
0.45013428,-67.90885000
0.45394897,-71.81197000
0.45776367,-77.28581000
0.46157837,-67.41362000
0.46539307,-62.84624000
0.46920776,-67.18977000
0.47302246,-74.91405000
0.47683716,-79.23081000
0.48065186,-74.69305000
0.48446655,-71.65843000
0.48828125,-72.07398000
0.49209595,-77.60622000
0.49591064,-69.08957000
0.49972534,-67.11740000
0.50354004,-67.67227000
0.50735474,-73.89868000
0.51116943,-86.95135000
0.51498413,-62.91876000
0.51879883,-54.60827000
0.52261353,-56.19020000
0.52642822,-68.21264000
0.53024292,-68.18063000
0.53405762,-68.79598000
0.53787231,-69.86909000
0.54168701,-76.82156000
0.54550171,-83.70583000
0.54931641,-82.66475000
0.55313110,-76.49055000
0.55694580,-88.49864000
0.56076050,-74.98475000
