Frequency,Channel A
(MHz),(dBu)

0.00000000,-14.92073000
0.00381470,-22.45439000
0.00762939,-38.53755000
0.01144409,-68.99957000
0.01525879,-63.10040000
0.01907349,-63.09635000
0.02288818,-61.68015000
0.02670288,-63.12882000
0.03051758,-66.49766000
0.03433228,-60.94284000
0.03814697,-61.68956000
0.04196167,-58.72248000
0.04577637,-59.31549000
0.04959106,-60.22688000
0.05340576,-63.11022000
0.05722046,-65.79191000
0.06103516,-65.49818000
0.06484985,-64.25061000
0.06866455,-63.86687000
0.07247925,-66.35542000
0.07629395,-75.64095000
0.08010864,-73.74086000
0.08392334,-74.23100000
0.08773804,-64.31537000
0.09155273,-62.36030000
0.09536743,-66.66664000
0.09918213,-69.60666000
0.10299683,-62.52369000
0.10681152,-62.19855000
0.11062622,-71.95818000
0.11444092,-77.49998000
0.11825562,-77.04591000
0.12207031,-71.16775000
0.12588501,-72.58562000
0.12969971,-72.06150000
0.13351440,-69.98298000
0.13732910,-58.99365000
0.14114380,-53.76245000
0.14495850,-57.50527000
0.14877319,-71.44746000
0.15258789,-71.62578000
0.15640259,-70.33324000
0.16021729,-69.18523000
0.16403198,-66.25925000
0.16784668,-63.85486000
0.17166138,-66.28484000
0.17547607,-73.00862000
0.17929077,-74.89599000
0.18310547,-70.89629000
0.18692017,-64.35701000
0.19073486,-67.41715000
0.19454956,-85.60973000
0.19836426,-72.85537000
0.20217896,-71.85515000
0.20599365,-73.08087000
0.20980835,-70.61553000
0.21362305,-73.05011000
0.21743774,-71.77316000
0.22125244,-60.84664000
0.22506714,-59.73526000
0.22888184,-67.35634000
0.23269653,-67.46133000
0.23651123,-61.68561000
0.24032593,-67.11484000
0.24414063,-82.96258000
0.24795532,-73.94073000
0.25177002,-72.01987000
0.25558472,-79.23769000
0.25939941,-71.38384000
0.26321411,-71.29971000
0.26702881,-80.63178000
0.27084351,-71.42330000
0.27465820,-71.42160000
0.27847290,-77.83706000
0.28228760,-79.26373000
0.28610229,-77.84327000
0.28991699,-76.76173000
0.29373169,-74.85169000
0.29754639,-76.46358000
0.30136108,-74.15412000
0.30517578,-73.28257000
0.30899048,-81.06460000
0.31280518,-76.57632000
0.31661987,-70.11414000
0.32043457,-67.92310000
0.32424927,-74.33671000
0.32806396,-84.12253000
0.33187866,-76.83459000
0.33569336,-68.30505000
0.33950806,-67.67163000
0.34332275,-68.77295000
0.34713745,-72.63716000
0.35095215,-90.62149000
0.35476685,-85.79533000
0.35858154,-80.83141000
0.36239624,-78.73444000
0.36621094,-69.73914000
0.37002563,-70.15237000
0.37384033,-79.25726000
0.37765503,-75.65269000
0.38146973,-76.66221000
0.38528442,-69.55798000
0.38909912,-63.18757000
0.39291382,-65.41307000
0.39672852,-77.67562000
0.40054321,-72.15417000
0.40435791,-69.38895000
0.40817261,-68.19305000
0.41198730,-75.68023000
0.41580200,-77.72988000
0.41961670,-65.48619000
0.42343140,-62.24104000
0.42724609,-67.10368000
0.43106079,-71.97617000
0.43487549,-67.50907000
0.43869019,-66.63104000
0.44250488,-75.47516000
0.44631958,-63.30265000
0.45013428,-60.29732000
0.45394897,-66.17793000
0.45776367,-76.39513000
0.46157837,-70.95805000
0.46539307,-69.90197000
0.46920776,-72.03954000
0.47302246,-78.87851000
0.47683716,-71.20628000
0.48065186,-66.26961000
0.48446655,-71.79826000
0.48828125,-79.82065000
0.49209595,-76.38732000
0.49591064,-78.68615000
0.49972534,-88.70244000
0.50354004,-70.20586000
0.50735474,-66.91380000
0.51116943,-67.64073000
0.51498413,-57.54293000
0.51879883,-52.14207000
0.52261353,-54.92477000
0.52642822,-65.96864000
0.53024292,-77.24310000
0.53405762,-76.62658000
0.53787231,-65.61523000
0.54168701,-68.05576000
0.54550171,-76.41689000
0.54931641,-69.39906000
0.55313110,-68.22375000
0.55694580,-72.32561000
0.56076050,-68.91648000
