Frequency,Channel A
(MHz),(dBu)

0.00000000,-11.73733000
0.00381470,-19.25781000
0.00762939,-35.41467000
0.01144409,-59.59839000
0.01525879,-65.49603000
0.01907349,-68.32230000
0.02288818,-76.94586000
0.02670288,-72.41992000
0.03051758,-69.55046000
0.03433228,-62.74670000
0.03814697,-62.56473000
0.04196167,-58.52472000
0.04577637,-50.72263000
0.04959106,-52.12515000
0.05340576,-55.25642000
0.05722046,-58.97562000
0.06103516,-65.25424000
0.06484985,-72.18034000
0.06866455,-81.93303000
0.07247925,-68.66854000
0.07629395,-67.28170000
0.08010864,-74.08631000
0.08392334,-62.42226000
0.08773804,-72.43957000
0.09155273,-61.45754000
0.09536743,-59.31775000
0.09918213,-58.09807000
0.10299683,-61.01627000
0.10681152,-64.46317000
0.11062622,-70.10627000
0.11444092,-82.90446000
0.11825562,-69.48985000
0.12207031,-70.20477000
0.12588501,-69.82909000
0.12969971,-63.35659000
0.13351440,-68.91597000
0.13732910,-65.31021000
0.14114380,-60.27121000
0.14495850,-67.81307000
0.14877319,-69.40214000
0.15258789,-67.70255000
0.15640259,-83.37552000
0.16021729,-71.61021000
0.16403198,-69.95493000
0.16784668,-66.46392000
0.17166138,-69.22660000
0.17547607,-68.42097000
0.17929077,-69.15144000
0.18310547,-76.08552000
0.18692017,-80.24464000
0.19073486,-68.07298000
0.19454956,-62.93375000
0.19836426,-62.02282000
0.20217896,-70.07320000
0.20599365,-69.34164000
0.20980835,-67.76955000
0.21362305,-73.78391000
0.21743774,-84.50576000
0.22125244,-81.41662000
0.22506714,-73.71423000
0.22888184,-72.89186000
0.23269653,-70.00474000
0.23651123,-63.08877000
0.24032593,-63.63704000
0.24414063,-63.82320000
0.24795532,-66.79855000
0.25177002,-72.73216000
0.25558472,-84.44839000
0.25939941,-83.70750000
0.26321411,-72.90845000
0.26702881,-68.97403000
0.27084351,-67.96260000
0.27465820,-68.75103000
0.27847290,-71.19024000
0.28228760,-80.12639000
0.28610229,-75.70453000
0.28991699,-71.89715000
0.29373169,-74.89949000
0.29754639,-70.98389000
0.30136108,-73.64787000
0.30517578,-75.56956000
0.30899048,-77.96182000
0.31280518,-72.43065000
0.31661987,-74.49959000
0.32043457,-73.80443000
0.32424927,-71.08213000
0.32806396,-71.67581000
0.33187866,-71.41791000
0.33569336,-66.42416000
0.33950806,-66.25806000
0.34332275,-69.91860000
0.34713745,-77.19184000
0.35095215,-77.85254000
0.35476685,-79.32574000
0.35858154,-85.98186000
0.36239624,-79.00156000
0.36621094,-69.35773000
0.37002563,-70.30618000
0.37384033,-79.73020000
0.37765503,-85.47759000
0.38146973,-79.06879000
0.38528442,-68.23035000
0.38909912,-67.04094000
0.39291382,-73.89832000
0.39672852,-80.71107000
0.40054321,-71.30917000
0.40435791,-71.30461000
0.40817261,-74.23074000
0.41198730,-76.50209000
0.41580200,-70.80116000
0.41961670,-69.28617000
0.42343140,-76.11257000
0.42724609,-70.44503000
0.43106079,-64.09451000
0.43487549,-62.47067000
0.43869019,-65.22770000
0.44250488,-72.45244000
0.44631958,-67.21487000
0.45013428,-63.62404000
0.45394897,-67.16758000
0.45776367,-86.73225000
0.46157837,-68.65976000
0.46539307,-65.99966000
0.46920776,-70.08368000
0.47302246,-70.44051000
0.47683716,-70.70224000
0.48065186,-85.83984000
0.48446655,-72.44832000
0.48828125,-74.49107000
0.49209595,-79.33354000
0.49591064,-77.51546000
0.49972534,-72.35598000
0.50354004,-69.65098000
0.50735474,-68.06166000
0.51116943,-68.38397000
0.51498413,-80.48355000
0.51879883,-67.26147000
0.52261353,-67.75813000
0.52642822,-66.01932000
0.53024292,-69.16206000
0.53405762,-68.96939000
0.53787231,-68.96915000
0.54168701,-75.87491000
0.54550171,-71.52950000
0.54931641,-67.57913000
0.55313110,-68.30338000
0.55694580,-69.88908000
0.56076050,-73.89383000
