Frequency,Channel A
(MHz),(dBu)

0.00000000,-8.97390400
0.00381470,-16.53640000
0.00762939,-32.82875000
0.01144409,-68.99261000
0.01525879,-71.38605000
0.01907349,-65.86845000
0.02288818,-63.32735000
0.02670288,-64.47768000
0.03051758,-69.81440000
0.03433228,-68.37747000
0.03814697,-56.60252000
0.04196167,-52.99446000
0.04577637,-56.25313000
0.04959106,-60.07644000
0.05340576,-65.12117000
0.05722046,-67.05238000
0.06103516,-64.60756000
0.06484985,-64.88671000
0.06866455,-67.26277000
0.07247925,-65.01393000
0.07629395,-57.08971000
0.08010864,-55.48957000
0.08392334,-57.99835000
0.08773804,-60.55597000
0.09155273,-61.76850000
0.09536743,-62.59103000
0.09918213,-67.71950000
0.10299683,-77.25005000
0.10681152,-72.95873000
0.11062622,-73.34225000
0.11444092,-65.89483000
0.11825562,-64.28429000
0.12207031,-64.19061000
0.12588501,-64.27289000
0.12969971,-64.39605000
0.13351440,-78.52565000
0.13732910,-58.92703000
0.14114380,-54.06833000
0.14495850,-59.00096000
0.14877319,-67.33926000
0.15258789,-70.26995000
0.15640259,-70.35177000
0.16021729,-67.33649000
0.16403198,-72.51695000
0.16784668,-67.97926000
0.17166138,-63.46380000
0.17547607,-63.72235000
0.17929077,-66.25816000
0.18310547,-73.95477000
0.18692017,-76.80919000
0.19073486,-66.97242000
0.19454956,-75.05965000
0.19836426,-69.67408000
0.20217896,-68.35685000
0.20599365,-69.87991000
0.20980835,-71.35735000
0.21362305,-74.23163000
0.21743774,-70.83633000
0.22125244,-69.56914000
0.22506714,-74.43484000
0.22888184,-67.50233000
0.23269653,-60.33153000
0.23651123,-61.47359000
0.24032593,-75.70467000
0.24414063,-72.92144000
0.24795532,-75.32777000
0.25177002,-74.88700000
0.25558472,-68.42561000
0.25939941,-68.13743000
0.26321411,-71.74768000
0.26702881,-74.64317000
0.27084351,-66.81413000
0.27465820,-66.98440000
0.27847290,-72.05171000
0.28228760,-82.80110000
0.28610229,-87.86850000
0.28991699,-79.74156000
0.29373169,-77.43671000
0.29754639,-75.83231000
0.30136108,-83.53352000
0.30517578,-78.14014000
0.30899048,-76.95283000
0.31280518,-74.42956000
0.31661987,-74.28468000
0.32043457,-75.66895000
0.32424927,-74.87688000
0.32806396,-79.15542000
0.33187866,-78.73801000
0.33569336,-69.89009000
0.33950806,-68.21948000
0.34332275,-71.81281000
0.34713745,-80.90675000
0.35095215,-80.48401000
0.35476685,-74.39830000
0.35858154,-70.07383000
0.36239624,-70.09676000
0.36621094,-71.73415000
0.37002563,-70.25239000
0.37384033,-76.06963000
0.37765503,-82.27377000
0.38146973,-76.71069000
0.38528442,-79.53078000
0.38909912,-81.23920000
0.39291382,-76.93312000
0.39672852,-79.81400000
0.40054321,-74.40508000
0.40435791,-70.21716000
0.40817261,-69.18425000
0.41198730,-73.52721000
0.41580200,-75.24659000
0.41961670,-70.62433000
0.42343140,-69.90590000
0.42724609,-70.38985000
0.43106079,-64.97964000
0.43487549,-68.98824000
0.43869019,-72.92218000
0.44250488,-71.69365000
0.44631958,-66.87409000
0.45013428,-66.75329000
0.45394897,-69.42265000
0.45776367,-65.98656000
0.46157837,-65.85394000
0.46539307,-65.38545000
0.46920776,-64.99294000
0.47302246,-65.32179000
0.47683716,-68.40683000
0.48065186,-75.01014000
0.48446655,-82.60921000
0.48828125,-84.39312000
0.49209595,-76.39413000
0.49591064,-68.78529000
0.49972534,-70.52388000
0.50354004,-73.23596000
0.50735474,-74.00117000
0.51116943,-73.53165000
0.51498413,-64.29987000
0.51879883,-61.27409000
0.52261353,-65.98834000
0.52642822,-77.46671000
0.53024292,-77.21950000
0.53405762,-76.07988000
0.53787231,-78.40480000
0.54168701,-75.56672000
0.54550171,-71.24726000
0.54931641,-76.86613000
0.55313110,-92.05569000
0.55694580,-79.67835000
0.56076050,-74.69003000
