Time,Channel D
(us),(mV)

0.00000000,26.77165000
0.00080000,25.98425000
0.00160000,25.98425000
0.00240000,25.98425000
0.00320000,25.98425000
0.00400000,25.19685000
0.00480000,23.62205000
0.00560000,22.04724000
0.00640000,20.47244000
0.00720000,19.68504000
0.00800000,18.11024000
0.00880000,16.53543000
0.00960000,14.96063000
0.01040000,12.59842000
0.01120000,10.23622000
0.01200000,7.08661400
0.01280000,5.51181100
0.01360000,3.14960600
0.01440000,0.00000000
0.01520000,-2.36220500
0.01600000,-4.72440900
0.01680000,-6.29921200
0.01760000,-7.87401500
0.01840000,-8.66141700
0.01920000,-8.66141700
0.02000000,-8.66141700
0.02080000,-9.44881800
0.02160000,-10.23622000
0.02240000,-13.38583000
0.02320000,-14.96063000
0.02400000,-18.11024000
0.02480000,-21.25984000
0.02560000,-23.62205000
0.02640000,-25.98425000
0.02720000,-27.55905000
0.02800000,-28.34645000
0.02880000,-29.13386000
0.02960000,-28.34645000
0.03040000,-27.55905000
0.03120000,-26.77165000
0.03200000,-27.55905000
0.03280000,-27.55905000
0.03360000,-29.13386000
0.03440000,-29.92126000
0.03520000,-30.70866000
0.03600000,-31.49606000
0.03680000,-29.92126000
0.03760000,-28.34645000
0.03840000,-27.55905000
0.03920000,-25.98425000
0.04000000,-25.19685000
0.04080000,-22.83464000
0.04160000,-21.25984000
0.04240000,-20.47244000
0.04320000,-19.68504000
0.04400000,-19.68504000
0.04480000,-18.89764000
0.04560000,-17.32283000
0.04640000,-15.74803000
0.04720000,-12.59842000
0.04800000,-9.44881800
0.04880000,-7.87401500
0.04960000,-5.51181100
0.05040000,-3.93700800
0.05120000,-2.36220500
0.05200000,-1.57480300
0.05280000,0.78740150
0.05360000,2.36220500
0.05440000,3.93700800
0.05520000,4.72440900
0.05600000,6.29921200
0.05680000,8.66141700
0.05760000,11.02362000
0.05840000,12.59842000
0.05920000,15.74803000
0.06000000,18.11024000
0.06080000,20.47244000
0.06160000,22.04724000
0.06240000,22.83464000
0.06320000,23.62205000
0.06400000,25.19685000
0.06480000,25.98425000
0.06560000,26.77165000
0.06640000,27.55905000
0.06720000,28.34645000
0.06800000,28.34645000
0.06880000,29.13386000
0.06960000,30.70866000
0.07040000,31.49606000
0.07120000,31.49606000
0.07200000,31.49606000
0.07280000,30.70866000
0.07360000,29.92126000
0.07440000,29.13386000
0.07520000,27.55905000
0.07600000,25.98425000
0.07680000,25.19685000
0.07760000,25.19685000
0.07840000,23.62205000
0.07920000,21.25984000
0.08000000,18.89764000
0.08080000,18.89764000
0.08160000,18.11024000
0.08240000,17.32283000
0.08320000,15.74803000
0.08400000,14.96063000
0.08480000,12.59842000
0.08560000,10.23622000
0.08640000,7.87401500
0.08720000,6.29921200
0.08800000,3.93700800
0.08880000,0.78740150
0.08960000,-1.57480300
0.09040000,-3.93700800
0.09120000,-5.51181100
0.09200000,-6.29921200
0.09280000,-7.08661400
0.09360000,-7.87401500
0.09440000,-9.44881800
0.09520000,-11.81102000
0.09600000,-14.96063000
0.09680000,-17.32283000
0.09760000,-19.68504000
0.09840000,-21.25984000
0.09920000,-22.83464000
0.10000000,-24.40945000
0.10080000,-25.98425000
0.10160000,-26.77165000
0.10240000,-26.77165000
0.10320000,-26.77165000
0.10400000,-26.77165000
0.10480000,-27.55905000
0.10560000,-28.34645000
0.10640000,-29.92126000
0.10720000,-31.49606000
0.10800000,-32.28346000
0.10880000,-32.28346000
0.10960000,-32.28346000
0.11040000,-30.70866000
0.11120000,-29.13386000
0.11200000,-28.34645000
0.11280000,-26.77165000
0.11360000,-25.19685000
0.11440000,-24.40945000
0.11520000,-22.83464000
0.11600000,-22.04724000
0.11680000,-22.83464000
0.11760000,-22.04724000
0.11840000,-22.04724000
0.11920000,-20.47244000
0.12000000,-18.11024000
0.12080000,-14.96063000
0.12160000,-12.59842000
0.12240000,-9.44881800
0.12320000,-7.08661400
0.12400000,-6.29921200
0.12480000,-3.93700800
0.12560000,-2.36220500
0.12640000,-0.78740150
0.12720000,0.00000000
0.12800000,1.57480300
0.12880000,3.14960600
0.12960000,5.51181100
0.13040000,8.66141700
0.13120000,11.02362000
0.13200000,13.38583000
0.13280000,15.74803000
0.13360000,17.32283000
0.13440000,18.89764000
0.13520000,19.68504000
0.13600000,20.47244000
0.13680000,21.25984000
0.13760000,22.04724000
0.13840000,22.83464000
0.13920000,25.19685000
0.14000000,27.55905000
0.14080000,29.13386000
0.14160000,29.92126000
0.14240000,30.70866000
0.14320000,31.49606000
0.14400000,31.49606000
0.14480000,31.49606000
0.14560000,30.70866000
0.14640000,29.92126000
0.14720000,29.13386000
0.14800000,27.55905000
0.14880000,27.55905000
0.14960000,27.55905000
0.15040000,28.34645000
0.15120000,28.34645000
0.15200000,27.55905000
0.15280000,25.19685000
0.15360000,22.83464000
0.15440000,21.25984000
0.15520000,19.68504000
0.15600000,18.89764000
0.15680000,16.53543000
0.15760000,14.17323000
0.15840000,11.81102000
0.15920000,11.02362000
0.16000000,11.02362000
0.16080000,10.23622000
0.16160000,9.44881800
0.16240000,6.29921200
0.16320000,2.36220500
0.16400000,-1.57480300
0.16480000,-3.93700800
0.16560000,-7.08661400
0.16640000,-8.66141700
0.16720000,-10.23622000
0.16800000,-11.81102000
0.16880000,-15.74803000
0.16960000,-16.53543000
0.17040000,-17.32283000
0.17120000,-18.11024000
0.17200000,-18.89764000
0.17280000,-20.47244000
0.17360000,-22.83464000
0.17440000,-25.98425000
0.17520000,-28.34645000
0.17600000,-28.34645000
0.17680000,-28.34645000
0.17760000,-28.34645000
0.17840000,-29.13386000
0.17920000,-29.92126000
0.18000000,-30.70866000
0.18080000,-30.70866000
0.18160000,-30.70866000
0.18240000,-29.92126000
0.18320000,-29.92126000
0.18400000,-30.70866000
0.18480000,-30.70866000
0.18560000,-29.92126000
0.18640000,-29.13386000
0.18720000,-27.55905000
0.18800000,-26.77165000
0.18880000,-25.98425000
0.18960000,-24.40945000
0.19040000,-22.83464000
0.19120000,-20.47244000
0.19200000,-18.89764000
0.19280000,-16.53543000
0.19360000,-14.96063000
0.19440000,-14.17323000
0.19520000,-12.59842000
0.19600000,-11.81102000
0.19680000,-10.23622000
0.19760000,-8.66141700
0.19840000,-7.08661400
0.19920000,-4.72440900
0.20000000,-0.78740150
0.20080000,3.14960600
0.20160000,7.08661400
0.20240000,8.66141700
0.20320000,10.23622000
0.20400000,11.81102000
0.20480000,14.17323000
0.20560000,14.96063000
0.20640000,16.53543000
0.20720000,18.11024000
0.20800000,21.25984000
0.20880000,22.83464000
0.20960000,23.62205000
0.21040000,23.62205000
0.21120000,22.83464000
0.21200000,23.62205000
0.21280000,25.19685000
0.21360000,26.77165000
0.21440000,27.55905000
0.21520000,28.34645000
0.21600000,30.70866000
0.21680000,31.49606000
0.21760000,32.28346000
0.21840000,32.28346000
0.21920000,30.70866000
0.22000000,28.34645000
0.22080000,27.55905000
0.22160000,27.55905000
0.22240000,27.55905000
0.22320000,27.55905000
0.22400000,25.98425000
0.22480000,22.83464000
0.22560000,19.68504000
0.22640000,18.11024000
0.22720000,17.32283000
0.22800000,17.32283000
0.22880000,17.32283000
0.22960000,17.32283000
0.23040000,14.96063000
0.23120000,14.17323000
0.23200000,11.81102000
0.23280000,11.02362000
0.23360000,9.44881800
0.23440000,7.87401500
0.23520000,6.29921200
0.23600000,2.36220500
0.23680000,0.00000000
0.23760000,-4.72440900
0.23840000,-7.87401500
0.23920000,-11.02362000
0.24000000,-14.17323000
0.24080000,-15.74803000
0.24160000,-15.74803000
0.24240000,-14.96063000
0.24320000,-14.17323000
0.24400000,-13.38583000
0.24480000,-14.17323000
0.24560000,-15.74803000
0.24640000,-19.68504000
0.24720000,-22.04724000
0.24800000,-25.19685000
0.24880000,-25.98425000
0.24960000,-25.98425000
0.25040000,-26.77165000
0.25120000,-27.55905000
0.25200000,-28.34645000
0.25280000,-29.92126000
0.25360000,-29.92126000
0.25440000,-29.13386000
0.25520000,-28.34645000
0.25600000,-26.77165000
0.25680000,-25.98425000
0.25760000,-25.98425000
0.25840000,-26.77165000
0.25920000,-25.19685000
0.26000000,-24.40945000
0.26080000,-22.04724000
0.26160000,-20.47244000
0.26240000,-18.89764000
0.26320000,-18.89764000
0.26400000,-17.32283000
0.26480000,-17.32283000
0.26560000,-17.32283000
0.26640000,-17.32283000
0.26720000,-15.74803000
0.26800000,-14.17323000
0.26880000,-12.59842000
0.26960000,-10.23622000
0.27040000,-7.08661400
0.27120000,-4.72440900
0.27200000,-1.57480300
0.27280000,1.57480300
0.27360000,3.93700800
0.27440000,4.72440900
0.27520000,6.29921200
0.27600000,6.29921200
0.27680000,7.08661400
0.27760000,7.08661400
0.27840000,8.66141700
0.27920000,10.23622000
0.28000000,13.38583000
0.28080000,14.96063000
0.28160000,16.53543000
0.28240000,18.11024000
0.28320000,20.47244000
0.28400000,22.04724000
0.28480000,22.83464000
0.28560000,22.83464000
0.28640000,22.83464000
0.28720000,23.62205000
0.28800000,22.83464000
0.28880000,23.62205000
0.28960000,23.62205000
0.29040000,24.40945000
0.29120000,24.40945000
0.29200000,25.19685000
0.29280000,24.40945000
0.29360000,24.40945000
0.29440000,24.40945000
0.29520000,24.40945000
0.29600000,23.62205000
0.29680000,22.04724000
0.29760000,20.47244000
0.29840000,18.89764000
0.29920000,18.89764000
0.30000000,18.89764000
0.30080000,18.11024000
0.30160000,18.11024000
0.30240000,16.53543000
0.30320000,14.17323000
0.30400000,11.81102000
0.30480000,10.23622000
0.30560000,9.44881800
0.30640000,9.44881800
0.30720000,7.08661400
0.30800000,5.51181100
0.30880000,2.36220500
0.30960000,0.00000000
0.31040000,0.00000000
0.31120000,-1.57480300
0.31200000,-2.36220500
0.31280000,-3.93700800
0.31360000,-5.51181100
0.31440000,-7.08661400
0.31520000,-8.66141700
0.31600000,-10.23622000
0.31680000,-12.59842000
0.31760000,-13.38583000
0.31840000,-14.17323000
0.31920000,-15.74803000
0.32000000,-17.32283000
0.32080000,-18.89764000
0.32160000,-18.89764000
0.32240000,-20.47244000
0.32320000,-20.47244000
0.32400000,-20.47244000
0.32480000,-21.25984000
0.32560000,-22.04724000
0.32640000,-22.04724000
0.32720000,-22.83464000
0.32800000,-22.83464000
0.32880000,-23.62205000
0.32960000,-25.19685000
0.33040000,-25.19685000
0.33120000,-25.19685000
0.33200000,-23.62205000
0.33280000,-22.83464000
0.33360000,-22.04724000
0.33440000,-20.47244000
0.33520000,-18.11024000
0.33600000,-18.11024000
0.33680000,-18.89764000
0.33760000,-18.11024000
0.33840000,-18.89764000
0.33920000,-18.11024000
0.34000000,-18.11024000
0.34080000,-17.32283000
0.34160000,-15.74803000
0.34240000,-14.17323000
0.34320000,-11.02362000
0.34400000,-8.66141700
0.34480000,-7.08661400
0.34560000,-4.72440900
0.34640000,-3.14960600
0.34720000,-2.36220500
0.34800000,-1.57480300
0.34880000,-0.78740150
0.34960000,0.78740150
0.35040000,1.57480300
0.35120000,4.72440900
0.35200000,6.29921200
0.35280000,7.87401500
0.35360000,10.23622000
0.35440000,11.81102000
0.35520000,13.38583000
0.35600000,14.96063000
0.35680000,16.53543000
0.35760000,17.32283000
0.35840000,17.32283000
0.35920000,17.32283000
0.36000000,17.32283000
0.36080000,18.11024000
0.36160000,19.68504000
0.36240000,22.04724000
0.36320000,23.62205000
0.36400000,25.19685000
0.36480000,25.98425000
0.36560000,26.77165000
0.36640000,25.98425000
0.36720000,25.19685000
0.36800000,24.40945000
0.36880000,22.83464000
0.36960000,22.83464000
0.37040000,22.83464000
0.37120000,22.83464000
0.37200000,22.83464000
0.37280000,23.62205000
0.37360000,25.19685000
0.37440000,25.19685000
0.37520001,23.62205000
0.37600001,22.04724000
0.37680001,19.68504000
0.37760001,16.53543000
0.37840001,14.17323000
0.37920001,11.02362000
0.38000001,9.44881800
0.38080001,9.44881800
0.38160001,9.44881800
0.38240001,10.23622000
0.38320001,9.44881800
0.38400001,7.87401500
0.38480001,5.51181100
0.38560001,3.14960600
0.38640001,0.00000000
0.38720001,-3.14960600
0.38800001,-6.29921200
0.38880001,-8.66141700
0.38960001,-11.02362000
0.39040001,-11.81102000
0.39120001,-13.38583000
0.39200001,-12.59842000
0.39280001,-13.38583000
0.39360001,-14.17323000
0.39440001,-15.74803000
0.39520001,-16.53543000
0.39600001,-18.89764000
0.39680001,-20.47244000
0.39760001,-22.83464000
0.39840001,-24.40945000
0.39920001,-25.98425000
0.40000001,-26.77165000
0.40080001,-26.77165000
0.40160001,-27.55905000
0.40240001,-26.77165000
0.40320001,-25.98425000
0.40400001,-25.98425000
0.40480001,-26.77165000
0.40560001,-26.77165000
0.40640001,-27.55905000
0.40720001,-27.55905000
0.40800001,-27.55905000
0.40880001,-26.77165000
0.40960001,-26.77165000
0.41040001,-25.98425000
0.41120001,-25.19685000
0.41200001,-22.83464000
0.41280001,-21.25984000
0.41360001,-18.89764000
0.41440001,-17.32283000
0.41520001,-16.53543000
0.41600001,-15.74803000
0.41680001,-14.96063000
0.41760001,-13.38583000
0.41840001,-11.81102000
0.41920001,-10.23622000
