Frequency,Channel D
(MHz),(dBu)

0.00000000,-76.55084000
0.03814697,-83.94000000
0.07629395,-98.39012000
0.11444092,-112.17680000
0.15258789,-109.62480000
0.19073486,-108.84050000
0.22888184,-130.91960000
0.26702881,-107.05190000
0.30517578,-103.45620000
0.34332275,-105.07490000
0.38146973,-118.03920000
0.41961670,-111.61350000
0.45776367,-106.72410000
0.49591064,-107.93620000
0.53405762,-107.46530000
0.57220459,-103.16090000
0.61035156,-108.77700000
0.64849854,-110.07450000
0.68664551,-106.44130000
0.72479248,-103.46680000
0.76293945,-103.70560000
0.80108643,-109.48860000
0.83923340,-125.29450000
0.87738037,-111.00490000
0.91552734,-105.95160000
0.95367432,-107.76620000
0.99182129,-106.59570000
1.02996826,-105.15760000
1.06811523,-103.63640000
1.10626221,-102.78280000
1.14440918,-108.32140000
1.18255615,-102.91490000
1.22070313,-102.45810000
1.25885010,-101.27520000
1.29699707,-100.78570000
1.33514404,-99.75737000
1.37329102,-98.60236000
1.41143799,-95.14285000
1.44958496,-93.97578000
1.48773193,-91.99554000
1.52587891,-90.27016000
1.56402588,-89.13876000
1.60217285,-91.51840000
1.64031982,-95.70993000
1.67846680,-99.62502000
1.71661377,-100.23280000
1.75476074,-100.15840000
1.79290771,-95.99372000
1.83105469,-95.67132000
1.86920166,-99.04153000
1.90734863,-102.42000000
1.94549561,-104.11000000
1.98364258,-105.47800000
2.02178955,-108.53550000
2.05993652,-106.90840000
2.09808350,-98.11974000
2.13623047,-94.92320000
2.17437744,-93.07250000
2.21252441,-92.45822000
2.25067139,-93.72389000
2.28881836,-93.62218000
2.32696533,-94.82063000
2.36511230,-97.44966000
2.40325928,-101.83950000
2.44140625,-102.49770000
2.47955322,-95.38655000
2.51770020,-91.54400000
2.55584717,-90.13497000
2.59399414,-90.07062000
2.63214111,-90.92919000
2.67028809,-93.68743000
2.70843506,-99.41499000
2.74658203,-100.03220000
2.78472900,-97.62612000
2.82287598,-93.93307000
2.86102295,-92.43251000
2.89916992,-91.06560000
2.93731689,-91.38307000
2.97546387,-92.02919000
3.01361084,-95.44751000
3.05175781,-95.61767000
3.08990479,-97.50838000
3.12805176,-96.41884000
3.16619873,-95.34621000
3.20434570,-92.08136000
3.24249268,-91.64605000
3.28063965,-90.77100000
3.31878662,-91.93277000
3.35693359,-92.61639000
3.39508057,-95.28899000
3.43322754,-96.15590000
3.47137451,-95.93591000
3.50952148,-92.04544000
3.54766846,-90.93591000
3.58581543,-90.83952000
3.62396240,-91.86540000
3.66210938,-91.04932000
3.70025635,-93.56638000
3.73840332,-95.76340000
3.77655029,-100.09590000
3.81469727,-96.26847000
3.85284424,-93.88279000
3.89099121,-92.08945000
3.92913818,-91.63649000
3.96728516,-89.37094000
4.00543213,-90.44183000
4.04357910,-92.46503000
4.08172607,-96.13914000
4.11987305,-95.28309000
4.15802002,-94.54144000
4.19616699,-92.30209000
4.23431396,-91.74534000
4.27246094,-90.34972000
4.31060791,-91.86635000
4.34875488,-91.14272000
4.38690186,-94.20370000
4.42504883,-94.38847000
4.46319580,-96.42326000
4.50134277,-93.44046000
4.53948975,-91.53722000
4.57763672,-90.35054000
4.61578369,-91.33296000
4.65393066,-90.03522000
4.69207764,-92.25195000
4.73022461,-93.93906000
4.76837158,-95.40604000
4.80651855,-94.16240000
4.84466553,-93.73720000
4.88281250,-91.48208000
4.92095947,-90.72394000
4.95910645,-88.92090000
4.99725342,-89.92020000
5.03540039,-91.12370000
5.07354736,-92.28694000
5.11169434,-92.00131000
5.14984131,-94.86610000
5.18798828,-92.89899000
5.22613525,-91.34972000
5.26428223,-88.37531000
5.30242920,-88.72048000
5.34057617,-88.54652000
5.37872314,-88.88940000
5.41687012,-89.53751000
5.45501709,-93.54385000
5.49316406,-93.70258000
5.53131104,-92.72362000
5.56945801,-89.14329000
5.60760498,-89.51080000
