Frequency,Channel D
(MHz),(dBu)

0.00000000,-77.01427000
0.03814697,-84.58086000
0.07629395,-99.54141000
0.11444092,-103.46210000
0.15258789,-104.30600000
0.19073486,-111.53210000
0.22888184,-109.26070000
0.26702881,-114.97510000
0.30517578,-107.23220000
0.34332275,-102.68340000
0.38146973,-111.16500000
0.41961670,-104.28690000
0.45776367,-99.42466000
0.49591064,-102.12620000
0.53405762,-102.81140000
0.57220459,-103.81500000
0.61035156,-112.46560000
0.64849854,-117.56530000
0.68664551,-108.43300000
0.72479248,-110.84110000
0.76293945,-107.21660000
0.80108643,-109.08350000
0.83923340,-118.96910000
0.87738037,-122.90000000
0.91552734,-118.24960000
0.95367432,-114.40320000
0.99182129,-120.67940000
1.02996826,-107.04090000
1.06811523,-107.11870000
1.10626221,-119.32150000
1.14440918,-106.40700000
1.18255615,-107.31540000
1.22070313,-101.80780000
1.25885010,-104.35670000
1.29699707,-101.51050000
1.33514404,-98.61180000
1.37329102,-105.79580000
1.41143799,-102.10410000
1.44958496,-96.61923000
1.48773193,-90.21881000
1.52587891,-91.70535000
1.56402588,-88.77396000
1.60217285,-92.54918000
1.64031982,-93.92287000
1.67846680,-92.42669000
1.71661377,-93.54932000
1.75476074,-99.24850000
1.79290771,-103.95640000
1.83105469,-100.96290000
1.86920166,-97.20466000
1.90734863,-94.40726000
1.94549561,-94.96735000
1.98364258,-105.19770000
2.02178955,-106.98270000
2.05993652,-103.69650000
2.09808350,-106.21670000
2.13623047,-95.68986000
2.17437744,-93.58158000
2.21252441,-112.29960000
2.25067139,-103.39980000
2.28881836,-94.02943000
2.32696533,-97.99378000
2.36511230,-106.80000000
2.40325928,-101.87250000
2.44140625,-100.17350000
2.47955322,-95.01059000
2.51770020,-100.00450000
2.55584717,-101.27970000
2.59399414,-95.77934000
2.63214111,-99.82243000
2.67028809,-98.54277000
2.70843506,-102.74200000
2.74658203,-104.67500000
2.78472900,-99.86279000
2.82287598,-101.21170000
2.86102295,-98.38547000
2.89916992,-96.59669000
2.93731689,-99.96243000
2.97546387,-99.68764000
3.01361084,-114.11460000
3.05175781,-98.96577000
3.08990479,-98.47617000
3.12805176,-97.04347000
3.16619873,-92.91170000
3.20434570,-95.78023000
3.24249268,-102.82840000
3.28063965,-93.31046000
3.31878662,-97.94402000
3.35693359,-100.21960000
3.39508057,-109.04720000
3.43322754,-101.88500000
3.47137451,-100.91540000
3.50952148,-94.24018000
3.54766846,-94.10981000
3.58581543,-97.76620000
3.62396240,-99.55630000
3.66210938,-97.09636000
3.70025635,-112.29290000
3.73840332,-102.01870000
3.77655029,-103.38210000
3.81469727,-98.98389000
3.85284424,-96.67881000
3.89099121,-94.86380000
3.92913818,-98.95209000
3.96728516,-97.92700000
4.00543213,-112.88500000
4.04357910,-99.97954000
4.08172607,-110.72540000
4.11987305,-98.91491000
4.15802002,-98.57761000
4.19616699,-95.58929000
4.23431396,-101.97300000
4.27246094,-93.76765000
4.31060791,-100.73290000
4.34875488,-97.25896000
4.38690186,-107.62780000
4.42504883,-97.93228000
4.46319580,-101.93260000
4.50134277,-95.76019000
4.53948975,-97.07992000
4.57763672,-97.60509000
4.61578369,-105.99380000
4.65393066,-92.62305000
4.69207764,-105.72080000
4.73022461,-100.80620000
4.76837158,-106.70490000
4.80651855,-98.76092000
4.84466553,-102.51110000
4.88281250,-94.39532000
4.92095947,-98.03986000
4.95910645,-91.26483000
4.99725342,-107.39700000
5.03540039,-95.63333000
5.07354736,-105.66730000
5.11169434,-106.88050000
5.14984131,-107.91970000
5.18798828,-92.82447000
5.22613525,-103.61740000
5.26428223,-90.64420000
5.30242920,-106.10670000
5.34057617,-94.41769000
5.37872314,-101.18350000
5.41687012,-98.26611000
5.45501709,-96.67263000
5.49316406,-98.59476000
5.53131104,-100.89000000
5.56945801,-93.71275000
5.60760498,-101.04950000
