Frequency,Channel D
(MHz),(dBu)

0.00000000,-78.75221000
0.03814697,-86.32870000
0.07629395,-103.39830000
0.11444092,-111.31750000
0.15258789,-118.86110000
0.19073486,-111.07850000
0.22888184,-107.37890000
0.26702881,-107.78560000
0.30517578,-103.96560000
0.34332275,-109.97110000
0.38146973,-104.94350000
0.41961670,-106.60130000
0.45776367,-105.86020000
0.49591064,-102.97800000
0.53405762,-103.68940000
0.57220459,-111.95820000
0.61035156,-109.60510000
0.64849854,-115.84240000
0.68664551,-108.64430000
0.72479248,-110.08930000
0.76293945,-106.07430000
0.80108643,-108.38670000
0.83923340,-114.75500000
0.87738037,-112.03430000
0.91552734,-106.45260000
0.95367432,-109.45670000
0.99182129,-117.40300000
1.02996826,-117.05570000
1.06811523,-114.02130000
1.10626221,-105.57100000
1.14440918,-117.43690000
1.18255615,-102.23430000
1.22070313,-97.85014000
1.25885010,-100.21640000
1.29699707,-104.84650000
1.33514404,-104.60970000
1.37329102,-135.70400000
1.41143799,-108.83220000
1.44958496,-97.91055000
1.48773193,-93.62251000
1.52587891,-103.89730000
1.56402588,-96.77779000
1.60217285,-100.54920000
1.64031982,-103.65270000
1.67846680,-100.79630000
1.71661377,-103.77900000
1.75476074,-111.76920000
1.79290771,-100.04600000
1.83105469,-106.12490000
1.86920166,-102.24010000
1.90734863,-104.06820000
1.94549561,-104.17840000
1.98364258,-105.47860000
2.02178955,-109.84050000
2.05993652,-105.97680000
2.09808350,-100.60080000
2.13623047,-109.25850000
2.17437744,-106.79200000
2.21252441,-96.61517000
2.25067139,-99.12390000
2.28881836,-97.37042000
2.32696533,-104.71690000
2.36511230,-97.04956000
2.40325928,-98.54929000
2.44140625,-111.40630000
2.47955322,-103.10200000
2.51770020,-98.28859000
2.55584717,-97.85567000
2.59399414,-96.94838000
2.63214111,-105.85740000
2.67028809,-97.89039000
2.70843506,-110.91700000
2.74658203,-99.20204000
2.78472900,-99.25046000
2.82287598,-109.25800000
2.86102295,-101.86300000
2.89916992,-94.75769000
2.93731689,-101.66880000
2.97546387,-96.96534000
3.01361084,-116.74840000
3.05175781,-99.12003000
3.08990479,-108.63610000
3.12805176,-96.31458000
3.16619873,-95.28458000
3.20434570,-97.69565000
3.24249268,-101.72770000
3.28063965,-96.78010000
3.31878662,-109.98560000
3.35693359,-96.58395000
3.39508057,-120.28250000
3.43322754,-100.40570000
3.47137451,-106.53420000
3.50952148,-98.84225000
3.54766846,-103.74650000
3.58581543,-94.06707000
3.62396240,-105.86370000
3.66210938,-96.13288000
3.70025635,-103.91640000
3.73840332,-96.85096000
3.77655029,-111.79910000
3.81469727,-100.24590000
3.85284424,-112.69700000
3.89099121,-95.26801000
3.92913818,-102.35030000
3.96728516,-93.55067000
4.00543213,-103.86450000
4.04357910,-94.60354000
4.08172607,-116.07840000
4.11987305,-104.63740000
4.15802002,-104.71230000
4.19616699,-94.16924000
4.23431396,-104.11780000
4.27246094,-94.63947000
4.31060791,-102.82740000
4.34875488,-94.45220000
4.38690186,-102.87070000
4.42504883,-99.68279000
4.46319580,-104.20740000
4.50134277,-98.48753000
4.53948975,-109.38520000
4.57763672,-94.50505000
4.61578369,-107.20470000
4.65393066,-94.75418000
4.69207764,-97.38399000
4.73022461,-95.34843000
4.76837158,-105.56260000
4.80651855,-103.63110000
4.84466553,-106.84170000
4.88281250,-94.46944000
4.92095947,-115.06110000
4.95910645,-95.26700000
4.99725342,-97.86307000
5.03540039,-94.87111000
5.07354736,-97.59339000
5.11169434,-98.63992000
5.14984131,-109.29710000
5.18798828,-99.93667000
5.22613525,-109.84450000
5.26428223,-93.43983000
5.30242920,-101.31000000
5.34057617,-93.86761000
5.37872314,-98.15031000
5.41687012,-98.56773000
5.45501709,-96.95560000
5.49316406,-98.46199000
5.53131104,-113.08170000
5.56945801,-95.94994000
5.60760498,-101.18680000
