Frequency,Channel D
(MHz),(dBu)

0.00000000,-74.08502000
0.03814697,-81.67942000
0.07629395,-96.63982000
0.11444092,-106.15500000
0.15258789,-106.92380000
0.19073486,-108.68480000
0.22888184,-106.19090000
0.26702881,-104.86290000
0.30517578,-107.98270000
0.34332275,-107.79840000
0.38146973,-108.49930000
0.41961670,-112.83940000
0.45776367,-115.26860000
0.49591064,-106.67720000
0.53405762,-105.91460000
0.57220459,-108.61560000
0.61035156,-113.40690000
0.64849854,-111.46550000
0.68664551,-103.60650000
0.72479248,-103.78010000
0.76293945,-105.00730000
0.80108643,-104.47080000
0.83923340,-109.15420000
0.87738037,-104.15350000
0.91552734,-101.22820000
0.95367432,-103.87320000
0.99182129,-109.15080000
1.02996826,-106.88770000
1.06811523,-107.13290000
1.10626221,-105.33180000
1.14440918,-103.74050000
1.18255615,-105.24660000
1.22070313,-102.51690000
1.25885010,-99.89818000
1.29699707,-100.87950000
1.33514404,-102.37520000
1.37329102,-99.95016000
1.41143799,-94.66565000
1.44958496,-93.73659000
1.48773193,-91.44225000
1.52587891,-91.78577000
1.56402588,-91.50673000
1.60217285,-92.12186000
1.64031982,-95.75775000
1.67846680,-103.43870000
1.71661377,-99.74712000
1.75476074,-97.38786000
1.79290771,-98.54584000
1.83105469,-99.55104000
1.86920166,-97.86831000
1.90734863,-99.53526000
1.94549561,-100.28760000
1.98364258,-112.78850000
2.02178955,-108.19950000
2.05993652,-105.76540000
2.09808350,-100.03210000
2.13623047,-95.35886000
2.17437744,-92.23721000
2.21252441,-90.29411000
2.25067139,-90.12480000
2.28881836,-92.73576000
2.32696533,-96.62544000
2.36511230,-99.09974000
2.40325928,-99.83856000
2.44140625,-97.64793000
2.47955322,-94.40727000
2.51770020,-91.87875000
2.55584717,-91.15604000
2.59399414,-92.50711000
2.63214111,-94.01691000
2.67028809,-95.19497000
2.70843506,-98.40808000
2.74658203,-97.58183000
2.78472900,-94.36901000
2.82287598,-92.42946000
2.86102295,-91.26756000
2.89916992,-91.12315000
2.93731689,-92.15118000
2.97546387,-91.89528000
3.01361084,-93.36898000
3.05175781,-97.25963000
3.08990479,-99.82431000
3.12805176,-96.72896000
3.16619873,-95.02783000
3.20434570,-91.47812000
3.24249268,-90.65670000
3.28063965,-90.78522000
3.31878662,-93.19241000
3.35693359,-95.57042000
3.39508057,-97.71260000
3.43322754,-96.16657000
3.47137451,-94.89677000
3.50952148,-92.91611000
3.54766846,-92.22922000
3.58581543,-91.61271000
3.62396240,-92.34585000
3.66210938,-92.20188000
3.70025635,-94.09435000
3.73840332,-96.37756000
3.77655029,-97.76939000
3.81469727,-93.82259000
3.85284424,-92.37174000
3.89099121,-90.48068000
3.92913818,-89.18586000
3.96728516,-89.02998000
4.00543213,-92.48574000
4.04357910,-92.60802000
4.08172607,-94.50851000
4.11987305,-95.28687000
4.15802002,-96.14465000
4.19616699,-92.90047000
4.23431396,-92.16114000
4.27246094,-90.59439000
4.31060791,-91.74209000
4.34875488,-91.71167000
4.38690186,-94.04140000
4.42504883,-96.59645000
4.46319580,-97.15242000
4.50134277,-92.84019000
4.53948975,-91.67505000
4.57763672,-90.09782000
4.61578369,-90.61526000
4.65393066,-90.70036000
4.69207764,-92.26732000
4.73022461,-92.93814000
4.76837158,-94.88756000
4.80651855,-92.69644000
4.84466553,-93.49823000
4.88281250,-91.40573000
4.92095947,-89.00605000
4.95910645,-87.65967000
4.99725342,-89.72901000
5.03540039,-90.81160000
5.07354736,-92.62807000
5.11169434,-91.62179000
5.14984131,-93.44821000
5.18798828,-92.15477000
5.22613525,-90.75921000
5.26428223,-89.76370000
5.30242920,-88.45145000
5.34057617,-85.70755000
5.37872314,-88.60648000
5.41687012,-95.07846000
5.45501709,-94.92747000
5.49316406,-92.97649000
5.53131104,-92.24839000
5.56945801,-89.37976000
5.60760498,-88.82668000
