Frequency,Channel D
(MHz),(dBu)

0.00000000,-77.74519000
0.03814697,-85.23690000
0.07629395,-99.13736000
0.11444092,-104.50280000
0.15258789,-103.28420000
0.19073486,-108.86890000
0.22888184,-114.58940000
0.26702881,-109.54540000
0.30517578,-114.27540000
0.34332275,-116.11200000
0.38146973,-105.95440000
0.41961670,-107.17890000
0.45776367,-106.15770000
0.49591064,-104.59850000
0.53405762,-106.99090000
0.57220459,-107.85350000
0.61035156,-109.39080000
0.64849854,-106.56800000
0.68664551,-103.23250000
0.72479248,-112.30490000
0.76293945,-106.56770000
0.80108643,-109.39350000
0.83923340,-113.31710000
0.87738037,-106.32380000
0.91552734,-106.80140000
0.95367432,-108.64570000
0.99182129,-102.70490000
1.02996826,-102.63090000
1.06811523,-101.62590000
1.10626221,-98.88947000
1.14440918,-101.99400000
1.18255615,-104.06650000
1.22070313,-100.64690000
1.25885010,-101.75520000
1.29699707,-102.21860000
1.33514404,-109.01920000
1.37329102,-105.53880000
1.41143799,-98.52817000
1.44958496,-95.97310000
1.48773193,-89.74539000
1.52587891,-89.02077000
1.56402588,-91.18005000
1.60217285,-94.68377000
1.64031982,-96.56826000
1.67846680,-110.04380000
1.71661377,-104.10720000
1.75476074,-107.25980000
1.79290771,-98.91997000
1.83105469,-97.08858000
1.86920166,-95.59126000
1.90734863,-98.38135000
1.94549561,-100.58790000
1.98364258,-103.06800000
2.02178955,-102.96980000
2.05993652,-98.74249000
2.09808350,-97.84027000
2.13623047,-95.11906000
2.17437744,-92.54144000
2.21252441,-93.24435000
2.25067139,-94.78982000
2.28881836,-95.41724000
2.32696533,-97.48592000
2.36511230,-102.29030000
2.40325928,-98.42694000
2.44140625,-94.93272000
2.47955322,-93.20053000
2.51770020,-91.27812000
2.55584717,-89.84352000
2.59399414,-91.19290000
2.63214111,-93.25176000
2.67028809,-96.85240000
2.70843506,-105.67340000
2.74658203,-103.63490000
2.78472900,-95.96463000
2.82287598,-93.10805000
2.86102295,-91.71669000
2.89916992,-91.17886000
2.93731689,-92.89391000
2.97546387,-101.32400000
3.01361084,-104.30330000
3.05175781,-101.06640000
3.08990479,-96.02493000
3.12805176,-97.44691000
3.16619873,-94.03273000
3.20434570,-94.06296000
3.24249268,-94.80841000
3.28063965,-94.28702000
3.31878662,-96.71004000
3.35693359,-100.47730000
3.39508057,-109.90500000
3.43322754,-108.10680000
3.47137451,-96.10482000
3.50952148,-91.86301000
3.54766846,-90.94963000
3.58581543,-91.67134000
3.62396240,-94.48596000
3.66210938,-95.74738000
3.70025635,-102.53520000
3.73840332,-107.90150000
3.77655029,-97.54246000
3.81469727,-92.79617000
3.85284424,-90.34778000
3.89099121,-89.10229000
3.92913818,-90.15031000
3.96728516,-92.90089000
4.00543213,-98.83651000
4.04357910,-109.65960000
4.08172607,-100.39190000
4.11987305,-99.37881000
4.15802002,-93.06711000
4.19616699,-89.26898000
4.23431396,-89.56973000
4.27246094,-89.95227000
4.31060791,-91.04198000
4.34875488,-93.56217000
4.38690186,-101.72070000
4.42504883,-109.17260000
4.46319580,-97.39457000
4.50134277,-91.56879000
4.53948975,-90.81563000
4.57763672,-91.37117000
4.61578369,-91.45881000
4.65393066,-91.24471000
4.69207764,-94.64562000
4.73022461,-100.70370000
4.76837158,-104.10960000
4.80651855,-97.95657000
4.84466553,-93.75951000
4.88281250,-89.56023000
4.92095947,-88.67089000
4.95910645,-89.58420000
4.99725342,-92.23933000
5.03540039,-94.27759000
5.07354736,-112.27480000
5.11169434,-102.83650000
5.14984131,-99.09046000
5.18798828,-91.29689000
5.22613525,-89.29290000
5.26428223,-88.51404000
5.30242920,-90.52608000
5.34057617,-91.68229000
5.37872314,-97.71865000
5.41687012,-101.06450000
5.45501709,-102.02700000
5.49316406,-95.14102000
5.53131104,-91.47414000
5.56945801,-89.21799000
5.60760498,-89.21441000
