Frequency,Channel D
(MHz),(dBu)

0.00000000,-77.66431000
0.03814697,-85.34460000
0.07629395,-101.31120000
0.11444092,-105.23990000
0.15258789,-102.53490000
0.19073486,-104.70520000
0.22888184,-107.70510000
0.26702881,-106.65250000
0.30517578,-102.69470000
0.34332275,-101.80010000
0.38146973,-102.96240000
0.41961670,-105.32050000
0.45776367,-107.38120000
0.49591064,-112.89570000
0.53405762,-109.94780000
0.57220459,-105.49530000
0.61035156,-103.68510000
0.64849854,-104.98210000
0.68664551,-108.98630000
0.72479248,-100.74940000
0.76293945,-103.19420000
0.80108643,-115.35130000
0.83923340,-114.61350000
0.87738037,-113.37030000
0.91552734,-105.85180000
0.95367432,-104.48500000
0.99182129,-105.16560000
1.02996826,-111.39580000
1.06811523,-106.81270000
1.10626221,-100.18890000
1.14440918,-103.38440000
1.18255615,-106.08590000
1.22070313,-101.56880000
1.25885010,-102.67240000
1.29699707,-105.25930000
1.33514404,-102.65150000
1.37329102,-103.80810000
1.41143799,-95.76584000
1.44958496,-95.73186000
1.48773193,-93.65849000
1.52587891,-95.59296000
1.56402588,-90.89249000
1.60217285,-93.07463000
1.64031982,-96.99556000
1.67846680,-100.31960000
1.71661377,-100.16390000
1.75476074,-103.83050000
1.79290771,-104.86000000
1.83105469,-101.65440000
1.86920166,-100.17010000
1.90734863,-99.87972000
1.94549561,-100.60210000
1.98364258,-101.94640000
2.02178955,-105.68220000
2.05993652,-103.33610000
2.09808350,-98.15202000
2.13623047,-100.39740000
2.17437744,-93.17023000
2.21252441,-92.72479000
2.25067139,-96.18831000
2.28881836,-96.80920000
2.32696533,-97.32647000
2.36511230,-97.94215000
2.40325928,-97.72420000
2.44140625,-100.87600000
2.47955322,-97.58007000
2.51770020,-96.91785000
2.55584717,-94.24461000
2.59399414,-93.13954000
2.63214111,-95.81776000
2.67028809,-97.62256000
2.70843506,-99.27246000
2.74658203,-100.14550000
2.78472900,-101.26320000
2.82287598,-99.45567000
2.86102295,-95.58891000
2.89916992,-95.87436000
2.93731689,-98.15662000
2.97546387,-95.94600000
3.01361084,-99.56318000
3.05175781,-94.91631000
3.08990479,-95.94384000
3.12805176,-99.55568000
3.16619873,-97.28695000
3.20434570,-97.25037000
3.24249268,-96.65824000
3.28063965,-92.81058000
3.31878662,-96.16371000
3.35693359,-97.58060000
3.39508057,-97.78419000
3.43322754,-94.40332000
3.47137451,-95.15431000
3.50952148,-95.06049000
3.54766846,-98.08374000
3.58581543,-93.02441000
3.62396240,-94.00532000
3.66210938,-94.04221000
3.70025635,-98.06809000
3.73840332,-95.51913000
3.77655029,-98.85273000
3.81469727,-98.99637000
3.85284424,-96.38383000
3.89099121,-91.50926000
3.92913818,-93.62420000
3.96728516,-93.98743000
4.00543213,-94.95480000
4.04357910,-93.86469000
4.08172607,-99.72419000
4.11987305,-94.13924000
4.15802002,-94.32182000
4.19616699,-93.53570000
4.23431396,-98.51189000
4.27246094,-92.78792000
4.31060791,-96.35301000
4.34875488,-93.37849000
4.38690186,-96.68754000
4.42504883,-96.75726000
4.46319580,-97.94353000
4.50134277,-94.91858000
4.53948975,-95.91973000
4.57763672,-93.16566000
4.61578369,-96.58722000
4.65393066,-92.44256000
4.69207764,-95.14919000
4.73022461,-94.35858000
4.76837158,-99.07506000
4.80651855,-94.02630000
4.84466553,-96.49834000
4.88281250,-93.14312000
4.92095947,-94.39436000
4.95910645,-91.02276000
4.99725342,-93.49130000
5.03540039,-92.82482000
5.07354736,-97.83013000
5.11169434,-94.95698000
5.14984131,-96.24599000
5.18798828,-94.22322000
5.22613525,-95.25536000
5.26428223,-92.01215000
5.30242920,-93.80321000
5.34057617,-90.14053000
5.37872314,-93.60139000
5.41687012,-93.06178000
5.45501709,-96.27361000
5.49316406,-95.71449000
5.53131104,-96.75615000
5.56945801,-90.60252000
5.60760498,-92.34555000
