Frequency,Channel D
(MHz),(dBu)

0.00000000,-77.12089000
0.03814697,-84.77905000
0.07629395,-100.46440000
0.11444092,-105.40600000
0.15258789,-106.47820000
0.19073486,-112.96160000
0.22888184,-109.54960000
0.26702881,-105.04120000
0.30517578,-108.24990000
0.34332275,-109.58290000
0.38146973,-110.61030000
0.41961670,-114.01940000
0.45776367,-110.90310000
0.49591064,-120.28660000
0.53405762,-102.77870000
0.57220459,-102.22000000
0.61035156,-112.73100000
0.64849854,-118.31870000
0.68664551,-114.43770000
0.72479248,-114.34050000
0.76293945,-111.62680000
0.80108643,-113.62090000
0.83923340,-120.01580000
0.87738037,-111.53270000
0.91552734,-124.42640000
0.95367432,-116.07500000
0.99182129,-123.53600000
1.02996826,-124.04750000
1.06811523,-127.09900000
1.10626221,-113.39980000
1.14440918,-102.50430000
1.18255615,-99.87045000
1.22070313,-100.30190000
1.25885010,-106.96160000
1.29699707,-98.26620000
1.33514404,-99.87309000
1.37329102,-106.94710000
1.41143799,-96.75927000
1.44958496,-103.97640000
1.48773193,-96.82835000
1.52587891,-98.42194000
1.56402588,-100.92930000
1.60217285,-93.77672000
1.64031982,-94.31837000
1.67846680,-99.57188000
1.71661377,-100.73840000
1.75476074,-105.57390000
1.79290771,-99.73050000
1.83105469,-103.57370000
1.86920166,-100.27910000
1.90734863,-100.81410000
1.94549561,-97.87576000
1.98364258,-110.54610000
2.02178955,-108.99420000
2.05993652,-106.08780000
2.09808350,-108.33030000
2.13623047,-99.26848000
2.17437744,-97.28436000
2.21252441,-97.74510000
2.25067139,-98.27102000
2.28881836,-97.33825000
2.32696533,-103.54540000
2.36511230,-97.86742000
2.40325928,-102.35780000
2.44140625,-104.44290000
2.47955322,-98.85869000
2.51770020,-99.47836000
2.55584717,-97.18254000
2.59399414,-95.33988000
2.63214111,-100.39230000
2.67028809,-97.36311000
2.70843506,-105.06370000
2.74658203,-101.24240000
2.78472900,-103.02020000
2.82287598,-98.12068000
2.86102295,-97.68742000
2.89916992,-94.61628000
2.93731689,-96.12540000
2.97546387,-93.40001000
3.01361084,-101.39980000
3.05175781,-98.78267000
3.08990479,-105.16730000
3.12805176,-103.86940000
3.16619873,-102.21640000
3.20434570,-96.75508000
3.24249268,-100.06420000
3.28063965,-94.48666000
3.31878662,-99.65370000
3.35693359,-94.79920000
3.39508057,-101.66500000
3.43322754,-99.65659000
3.47137451,-102.82460000
3.50952148,-98.21391000
3.54766846,-98.50174000
3.58581543,-95.75619000
3.62396240,-98.01337000
3.66210938,-93.26382000
3.70025635,-101.36490000
3.73840332,-96.23825000
3.77655029,-109.60580000
3.81469727,-100.55280000
3.85284424,-101.12760000
3.89099121,-95.48173000
3.92913818,-98.90392000
3.96728516,-92.76008000
4.00543213,-99.78868000
4.04357910,-96.21780000
4.08172607,-100.07070000
4.11987305,-96.18539000
4.15802002,-97.46680000
4.19616699,-98.60539000
4.23431396,-101.86640000
4.27246094,-94.85670000
4.31060791,-97.92987000
4.34875488,-93.18101000
4.38690186,-100.14020000
4.42504883,-100.94440000
4.46319580,-112.21610000
4.50134277,-99.68900000
4.53948975,-102.26370000
4.57763672,-93.37172000
4.61578369,-97.55860000
4.65393066,-91.77436000
4.69207764,-101.31580000
4.73022461,-97.97643000
4.76837158,-98.95634000
4.80651855,-101.01780000
4.84466553,-114.37580000
4.88281250,-96.15147000
4.92095947,-99.65506000
4.95910645,-93.46091000
4.99725342,-95.61983000
5.03540039,-94.40424000
5.07354736,-97.19684000
5.11169434,-99.34554000
5.14984131,-101.39750000
5.18798828,-97.53785000
5.22613525,-104.29780000
5.26428223,-95.73304000
5.30242920,-98.02484000
5.34057617,-92.22107000
5.37872314,-95.55054000
5.41687012,-97.42173000
5.45501709,-98.19205000
5.49316406,-102.93520000
5.53131104,-106.19790000
5.56945801,-92.89340000
5.60760498,-101.79660000
