Frequency,Channel D
(MHz),(dBu)

0.00000000,-78.35497000
0.03814697,-85.90038000
0.07629395,-102.91010000
0.11444092,-105.98820000
0.15258789,-102.76910000
0.19073486,-112.52480000
0.22888184,-112.60470000
0.26702881,-117.40550000
0.30517578,-111.50790000
0.34332275,-107.61860000
0.38146973,-105.85950000
0.41961670,-102.15620000
0.45776367,-102.79810000
0.49591064,-113.89850000
0.53405762,-108.75540000
0.57220459,-103.29920000
0.61035156,-108.98120000
0.64849854,-122.82750000
0.68664551,-113.91060000
0.72479248,-110.91040000
0.76293945,-118.53700000
0.80108643,-106.53920000
0.83923340,-105.86770000
0.87738037,-116.63200000
0.91552734,-105.95950000
0.95367432,-105.52670000
0.99182129,-110.96010000
1.02996826,-114.46600000
1.06811523,-102.35350000
1.10626221,-98.51031000
1.14440918,-104.61350000
1.18255615,-119.66510000
1.22070313,-108.69270000
1.25885010,-104.60530000
1.29699707,-104.25180000
1.33514404,-104.45830000
1.37329102,-98.96584000
1.41143799,-96.69064000
1.44958496,-98.01160000
1.48773193,-93.65304000
1.52587891,-99.86076000
1.56402588,-93.62912000
1.60217285,-97.38057000
1.64031982,-101.45360000
1.67846680,-99.76805000
1.71661377,-99.94728000
1.75476074,-109.61330000
1.79290771,-106.07260000
1.83105469,-102.70130000
1.86920166,-99.42077000
1.90734863,-103.80950000
1.94549561,-99.66949000
1.98364258,-104.27040000
2.02178955,-105.11900000
2.05993652,-102.26720000
2.09808350,-102.36690000
2.13623047,-102.43090000
2.17437744,-98.16158000
2.21252441,-97.65645000
2.25067139,-99.53060000
2.28881836,-97.39768000
2.32696533,-103.18730000
2.36511230,-98.09853000
2.40325928,-102.07550000
2.44140625,-99.59243000
2.47955322,-97.39880000
2.51770020,-98.98701000
2.55584717,-97.82175000
2.59399414,-95.07826000
2.63214111,-100.82980000
2.67028809,-95.16288000
2.70843506,-103.80240000
2.74658203,-99.43336000
2.78472900,-101.90410000
2.82287598,-97.42770000
2.86102295,-97.54132000
2.89916992,-96.26225000
2.93731689,-99.57541000
2.97546387,-97.15781000
3.01361084,-104.93240000
3.05175781,-96.09193000
3.08990479,-102.11770000
3.12805176,-99.73701000
3.16619873,-99.98819000
3.20434570,-98.88196000
3.24249268,-101.39540000
3.28063965,-95.81549000
3.31878662,-100.87120000
3.35693359,-95.73387000
3.39508057,-104.03600000
3.43322754,-95.12152000
3.47137451,-100.97910000
3.50952148,-97.46321000
3.54766846,-99.22647000
3.58581543,-95.41228000
3.62396240,-102.56150000
3.66210938,-92.81264000
3.70025635,-106.20730000
3.73840332,-97.46100000
3.77655029,-104.02090000
3.81469727,-98.96755000
3.85284424,-101.43310000
3.89099121,-95.69889000
3.92913818,-104.75700000
3.96728516,-92.67478000
4.00543213,-99.83408000
4.04357910,-96.65276000
4.08172607,-101.32540000
4.11987305,-98.40590000
4.15802002,-107.77820000
4.19616699,-96.55458000
4.23431396,-104.26200000
4.27246094,-92.31525000
4.31060791,-98.50264000
4.34875488,-94.75171000
4.38690186,-101.79460000
4.42504883,-99.18309000
4.46319580,-99.72009000
4.50134277,-96.40765000
4.53948975,-104.65190000
4.57763672,-94.10944000
4.61578369,-99.72245000
4.65393066,-92.50741000
4.69207764,-100.29550000
4.73022461,-95.90092000
4.76837158,-98.62061000
4.80651855,-96.98703000
4.84466553,-105.89780000
4.88281250,-95.87183000
4.92095947,-99.84868000
4.95910645,-92.22945000
4.99725342,-98.50697000
5.03540039,-94.70139000
5.07354736,-96.37553000
5.11169434,-95.58772000
5.14984131,-99.84631000
5.18798828,-95.90316000
5.22613525,-98.15044000
5.26428223,-93.12507000
5.30242920,-101.35560000
5.34057617,-94.18819000
5.37872314,-96.26826000
5.41687012,-95.78169000
5.45501709,-94.54404000
5.49316406,-93.97620000
5.53131104,-102.64480000
5.56945801,-93.49369000
5.60760498,-103.60440000
