Frequency,Channel D
(MHz),(dBu)

0.00000000,-76.65422000
0.03814697,-84.30888000
0.07629395,-99.69928000
0.11444092,-105.10560000
0.15258789,-101.46400000
0.19073486,-105.38020000
0.22888184,-111.58970000
0.26702881,-111.34460000
0.30517578,-114.36760000
0.34332275,-111.46660000
0.38146973,-111.51180000
0.41961670,-120.50670000
0.45776367,-127.56910000
0.49591064,-117.64040000
0.53405762,-108.04600000
0.57220459,-103.85200000
0.61035156,-107.67900000
0.64849854,-117.85980000
0.68664551,-127.22490000
0.72479248,-109.76620000
0.76293945,-105.63320000
0.80108643,-106.66220000
0.83923340,-107.24780000
0.87738037,-110.85550000
0.91552734,-111.93430000
0.95367432,-108.61120000
0.99182129,-106.66090000
1.02996826,-105.73380000
1.06811523,-104.83150000
1.10626221,-100.66280000
1.14440918,-97.08782000
1.18255615,-96.99399000
1.22070313,-97.61783000
1.25885010,-99.21568000
1.29699707,-102.66450000
1.33514404,-109.31020000
1.37329102,-111.81960000
1.41143799,-100.06920000
1.44958496,-94.44656000
1.48773193,-91.25137000
1.52587891,-89.76048000
1.56402588,-88.70543000
1.60217285,-88.85170000
1.64031982,-92.43463000
1.67846680,-100.67370000
1.71661377,-113.04190000
1.75476074,-101.69680000
1.79290771,-99.25072000
1.83105469,-98.34512000
1.86920166,-96.14623000
1.90734863,-95.59068000
1.94549561,-98.24765000
1.98364258,-102.66320000
2.02178955,-113.38800000
2.05993652,-110.28590000
2.09808350,-101.97750000
2.13623047,-96.59599000
2.17437744,-92.13089000
2.21252441,-90.59482000
2.25067139,-90.53536000
2.28881836,-90.79179000
2.32696533,-91.52104000
2.36511230,-95.00360000
2.40325928,-115.77870000
2.44140625,-96.49947000
2.47955322,-91.42862000
2.51770020,-89.20480000
2.55584717,-88.03040000
2.59399414,-87.82539000
2.63214111,-88.77953000
2.67028809,-90.77774000
2.70843506,-95.00784000
2.74658203,-103.87330000
2.78472900,-97.41349000
2.82287598,-92.67411000
2.86102295,-89.89438000
2.89916992,-87.74369000
2.93731689,-87.09200000
2.97546387,-88.15581000
3.01361084,-90.37712000
3.05175781,-94.23596000
3.08990479,-104.09390000
3.12805176,-100.06670000
3.16619873,-92.01234000
3.20434570,-88.95546000
3.24249268,-88.27514000
3.28063965,-88.38963000
3.31878662,-88.59543000
3.35693359,-89.66671000
3.39508057,-92.94289000
3.43322754,-101.82790000
3.47137451,-98.29179000
3.50952148,-91.01154000
3.54766846,-88.18536000
3.58581543,-87.26437000
3.62396240,-87.11308000
3.66210938,-87.75337000
3.70025635,-89.96556000
3.73840332,-94.22227000
3.77655029,-100.83500000
3.81469727,-99.35408000
3.85284424,-93.90297000
3.89099121,-89.77223000
3.92913818,-88.11465000
3.96728516,-87.70628000
4.00543213,-87.44694000
4.04357910,-88.74800000
4.08172607,-92.47113000
4.11987305,-97.01704000
4.15802002,-96.57413000
4.19616699,-92.85554000
4.23431396,-90.08393000
4.27246094,-88.06100000
4.31060791,-87.34485000
4.34875488,-87.85588000
4.38690186,-89.00865000
4.42504883,-90.98854000
4.46319580,-95.41090000
4.50134277,-96.94963000
4.53948975,-91.93707000
4.57763672,-88.73479000
4.61578369,-87.54005000
4.65393066,-87.60303000
4.69207764,-88.04584000
4.73022461,-89.37199000
4.76837158,-92.61801000
4.80651855,-98.34377000
4.84466553,-95.65047000
4.88281250,-91.23719000
4.92095947,-88.05782000
4.95910645,-86.30482000
4.99725342,-86.00552000
5.03540039,-86.55300000
5.07354736,-88.22303000
5.11169434,-91.49188000
5.14984131,-95.43565000
5.18798828,-95.28816000
5.22613525,-90.72052000
5.26428223,-87.58090000
5.30242920,-86.06491000
5.34057617,-85.52353000
5.37872314,-85.91014000
5.41687012,-87.01733000
5.45501709,-89.37951000
5.49316406,-93.97829000
5.53131104,-95.57381000
5.56945801,-90.46333000
5.60760498,-86.86288000
