Frequency,Channel D
(MHz),(dBu)

0.00000000,-81.78761000
0.03814697,-89.34215000
0.07629395,-107.42910000
0.11444092,-102.94620000
0.15258789,-107.09570000
0.19073486,-108.29120000
0.22888184,-102.49730000
0.26702881,-105.82710000
0.30517578,-109.57910000
0.34332275,-109.59160000
0.38146973,-113.03590000
0.41961670,-115.77170000
0.45776367,-114.07420000
0.49591064,-103.07140000
0.53405762,-100.17250000
0.57220459,-103.89710000
0.61035156,-101.76260000
0.64849854,-101.47620000
0.68664551,-107.71010000
0.72479248,-123.06860000
0.76293945,-106.92600000
0.80108643,-108.13680000
0.83923340,-111.57150000
0.87738037,-106.17880000
0.91552734,-101.68820000
0.95367432,-102.59760000
0.99182129,-105.87990000
1.02996826,-104.22730000
1.06811523,-105.38370000
1.10626221,-106.45190000
1.14440918,-100.46870000
1.18255615,-98.62927000
1.22070313,-103.35670000
1.25885010,-105.48000000
1.29699707,-105.46460000
1.33514404,-105.96180000
1.37329102,-103.18300000
1.41143799,-94.59754000
1.44958496,-95.57926000
1.48773193,-95.16846000
1.52587891,-94.58259000
1.56402588,-94.71819000
1.60217285,-92.70554000
1.64031982,-92.52076000
1.67846680,-98.02094000
1.71661377,-98.65414000
1.75476074,-100.23600000
1.79290771,-97.31602000
1.83105469,-95.55403000
1.86920166,-94.77538000
1.90734863,-101.81690000
1.94549561,-107.74260000
1.98364258,-105.39880000
2.02178955,-109.94700000
2.05993652,-101.96730000
2.09808350,-96.68891000
2.13623047,-98.87375000
2.17437744,-96.40439000
2.21252441,-93.12990000
2.25067139,-96.04062000
2.28881836,-94.67636000
2.32696533,-96.64410000
2.36511230,-99.11649000
2.40325928,-96.30215000
2.44140625,-97.52234000
2.47955322,-94.29617000
2.51770020,-93.31287000
2.55584717,-93.03605000
2.59399414,-92.87532000
2.63214111,-94.41548000
2.67028809,-98.53883000
2.70843506,-104.44200000
2.74658203,-100.72880000
2.78472900,-95.05547000
2.82287598,-94.81113000
2.86102295,-93.34255000
2.89916992,-92.73558000
2.93731689,-93.39029000
2.97546387,-94.61264000
3.01361084,-101.05290000
3.05175781,-106.47350000
3.08990479,-103.81610000
3.12805176,-93.27788000
3.16619873,-89.22424000
3.20434570,-94.07263000
3.24249268,-96.58105000
3.28063965,-91.15318000
3.31878662,-93.85616000
3.35693359,-101.10430000
3.39508057,-112.48110000
3.43322754,-102.36820000
3.47137451,-94.81194000
3.50952148,-92.95052000
3.54766846,-92.22881000
3.58581543,-91.33655000
3.62396240,-93.61494000
3.66210938,-95.86879000
3.70025635,-100.19670000
3.73840332,-100.82510000
3.77655029,-96.21357000
3.81469727,-95.95829000
3.85284424,-92.00700000
3.89099121,-91.30394000
3.92913818,-93.58041000
3.96728516,-94.34540000
4.00543213,-100.03820000
4.04357910,-100.32570000
4.08172607,-113.68680000
4.11987305,-97.64252000
4.15802002,-91.95889000
4.19616699,-92.73424000
4.23431396,-92.70885000
4.27246094,-90.23476000
4.31060791,-93.75684000
4.34875488,-96.96349000
4.38690186,-104.64970000
4.42504883,-102.09160000
4.46319580,-95.62897000
4.50134277,-92.98372000
4.53948975,-91.41044000
4.57763672,-92.11381000
4.61578369,-93.71452000
4.65393066,-93.04921000
4.69207764,-96.23081000
4.73022461,-102.00460000
4.76837158,-100.43070000
4.80651855,-98.07773000
4.84466553,-94.44617000
4.88281250,-91.89262000
4.92095947,-91.32295000
4.95910645,-91.89912000
4.99725342,-91.98485000
5.03540039,-93.61510000
5.07354736,-103.67760000
5.11169434,-101.72990000
5.14984131,-95.19932000
5.18798828,-92.08463000
5.22613525,-91.95939000
5.26428223,-90.64240000
5.30242920,-92.14105000
5.34057617,-92.11816000
5.37872314,-93.58448000
5.41687012,-100.34690000
5.45501709,-105.02700000
5.49316406,-97.08665000
5.53131104,-91.02456000
5.56945801,-87.44720000
5.60760498,-88.13547000
