Frequency,Channel D
(MHz),(dBu)

0.00000000,-75.58562000
0.03814697,-83.17740000
0.07629395,-100.88910000
0.11444092,-105.07040000
0.15258789,-107.20100000
0.19073486,-118.73250000
0.22888184,-104.50740000
0.26702881,-105.36140000
0.30517578,-109.90660000
0.34332275,-107.71380000
0.38146973,-107.08650000
0.41961670,-109.63880000
0.45776367,-108.89550000
0.49591064,-119.41910000
0.53405762,-111.54460000
0.57220459,-127.35000000
0.61035156,-113.60590000
0.64849854,-111.31380000
0.68664551,-114.34210000
0.72479248,-117.93220000
0.76293945,-110.68040000
0.80108643,-110.04260000
0.83923340,-117.17240000
0.87738037,-126.56740000
0.91552734,-110.07030000
0.95367432,-109.76610000
0.99182129,-119.04940000
1.02996826,-111.70610000
1.06811523,-111.54540000
1.10626221,-112.74410000
1.14440918,-103.58770000
1.18255615,-102.41480000
1.22070313,-102.61590000
1.25885010,-104.00530000
1.29699707,-105.79040000
1.33514404,-111.17420000
1.37329102,-107.57480000
1.41143799,-96.48639000
1.44958496,-92.51073000
1.48773193,-90.56960000
1.52587891,-90.58896000
1.56402588,-92.47137000
1.60217285,-94.34276000
1.64031982,-97.06593000
1.67846680,-108.70870000
1.71661377,-100.79050000
1.75476074,-95.40455000
1.79290771,-94.23093000
1.83105469,-94.89925000
1.86920166,-95.47233000
1.90734863,-97.34384000
1.94549561,-104.76440000
1.98364258,-107.54960000
2.02178955,-101.80040000
2.05993652,-96.82400000
2.09808350,-94.35012000
2.13623047,-93.02789000
2.17437744,-91.53670000
2.21252441,-90.45110000
2.25067139,-91.57955000
2.28881836,-95.34386000
2.32696533,-99.43944000
2.36511230,-106.46740000
2.40325928,-97.53944000
2.44140625,-92.21603000
2.47955322,-89.22287000
2.51770020,-87.96497000
2.55584717,-88.14699000
2.59399414,-89.13894000
2.63214111,-91.83327000
2.67028809,-97.65293000
2.70843506,-100.57960000
2.74658203,-96.76321000
2.78472900,-92.64993000
2.82287598,-89.98725000
2.86102295,-88.64853000
2.89916992,-88.33618000
2.93731689,-89.20651000
2.97546387,-91.53249000
3.01361084,-97.01417000
3.05175781,-103.77960000
3.08990479,-95.72624000
3.12805176,-91.62521000
3.16619873,-88.78816000
3.20434570,-87.27234000
3.24249268,-87.53722000
3.28063965,-89.41006000
3.31878662,-92.55585000
3.35693359,-97.62565000
3.39508057,-97.27905000
3.43322754,-92.83664000
3.47137451,-90.09869000
3.50952148,-88.42131000
3.54766846,-87.60852000
3.58581543,-87.76386000
3.62396240,-89.25584000
3.66210938,-92.35081000
3.70025635,-96.80199000
3.73840332,-98.54084000
3.77655029,-92.84448000
3.81469727,-89.72269000
3.85284424,-88.44597000
3.89099121,-87.78408000
3.92913818,-88.03928000
3.96728516,-89.78977000
4.00543213,-93.44228000
4.04357910,-98.85434000
4.08172607,-97.55843000
4.11987305,-91.95995000
4.15802002,-88.68591000
4.19616699,-86.65144000
4.23431396,-85.78493000
4.27246094,-86.17528000
4.31060791,-87.80322000
4.34875488,-91.63213000
4.38690186,-98.04854000
4.42504883,-95.87563000
4.46319580,-91.27221000
4.50134277,-87.98740000
4.53948975,-86.22490000
4.57763672,-85.89173000
4.61578369,-86.74673000
4.65393066,-88.76461000
4.69207764,-91.79004000
4.73022461,-95.53101000
4.76837158,-93.81234000
4.80651855,-88.82156000
4.84466553,-86.17069000
4.88281250,-85.25880000
4.92095947,-85.45192000
4.95910645,-86.29722000
4.99725342,-88.49359000
5.03540039,-93.25787000
5.07354736,-97.36507000
5.11169434,-92.94022000
5.14984131,-88.61613000
5.18798828,-85.72453000
5.22613525,-84.47156000
5.26428223,-84.63416000
5.30242920,-86.06822000
5.34057617,-88.84106000
5.37872314,-92.53930000
5.41687012,-96.11617000
5.45501709,-92.11426000
5.49316406,-87.92755000
5.53131104,-85.93715000
5.56945801,-85.75464000
5.60760498,-86.72189000
