Frequency,Channel A
(MHz),(dBu)

0.00000000,-16.06603000
0.03051758,-16.30076000
0.06103516,-20.92647000
0.09155273,-28.69329000
0.12207031,-37.52695000
0.15258789,-42.24178000
0.18310547,-44.78264000
0.21362305,-47.59518000
0.24414063,-49.60707000
0.27465820,-50.64239000
0.30517578,-51.23455000
0.33569336,-50.59723000
0.36621094,-49.17574000
0.39672852,-48.19012000
0.42724609,-48.25571000
0.45776367,-49.62338000
0.48828125,-51.80659000
0.51879883,-53.82563000
0.54931641,-54.53210000
0.57983398,-53.37513000
0.61035156,-51.88255000
0.64086914,-50.71476000
0.67138672,-50.27840000
0.70190430,-51.00063000
0.73242188,-52.97614000
0.76293945,-56.29959000
0.79345703,-60.38018000
0.82397461,-58.68207000
0.85449219,-55.63105000
0.88500977,-54.61401000
0.91552734,-54.67478000
0.94604492,-54.61521000
0.97656250,-54.32396000
1.00708008,-54.41751000
1.03759766,-54.88057000
1.06811523,-54.81111000
1.09863281,-53.90815000
1.12915039,-53.12558000
1.15966797,-53.38179000
1.19018555,-55.12763000
1.22070313,-58.18427000
1.25122070,-61.68473000
1.28173828,-65.06377000
1.31225586,-66.77989000
1.34277344,-64.20164000
1.37329102,-60.53928000
1.40380859,-57.92187000
1.43432617,-57.27180000
1.46484375,-58.52742000
1.49536133,-60.63636000
1.52587891,-61.87638000
1.55639648,-61.29328000
1.58691406,-59.90324000
1.61743164,-58.86131000
1.64794922,-58.14211000
1.67846680,-57.29665000
1.70898438,-56.25336000
1.73950195,-55.41569000
1.77001953,-55.00573000
1.80053711,-55.06176000
1.83105469,-55.65221000
1.86157227,-56.68098000
1.89208984,-57.85247000
1.92260742,-58.82940000
1.95312500,-59.06969000
1.98364258,-58.35105000
2.01416016,-57.37578000
2.04467773,-56.62532000
2.07519531,-56.36021000
2.10571289,-56.64987000
2.13623047,-56.99686000
2.16674805,-56.71469000
2.19726563,-55.66977000
2.22778320,-54.58025000
2.25830078,-54.05977000
2.28881836,-54.19529000
2.31933594,-54.99565000
2.34985352,-56.48330000
2.38037109,-58.20030000
2.41088867,-59.15895000
2.44140625,-58.97350000
2.47192383,-58.26629000
2.50244141,-57.96184000
2.53295898,-58.45014000
2.56347656,-59.42901000
2.59399414,-60.22572000
2.62451172,-60.49903000
2.65502930,-60.62592000
2.68554688,-61.19810000
2.71606445,-62.44956000
2.74658203,-63.63591000
2.77709961,-63.75605000
2.80761719,-63.22169000
2.83813477,-62.00932000
2.86865234,-60.41581000
2.89916992,-59.30524000
2.92968750,-58.70624000
2.96020508,-58.18680000
2.99072266,-57.83955000
3.02124023,-58.13055000
3.05175781,-59.01332000
3.08227539,-59.64847000
3.11279297,-59.31467000
3.14331055,-58.57948000
3.17382813,-58.21798000
3.20434570,-58.29048000
3.23486328,-58.43536000
3.26538086,-58.23107000
3.29589844,-57.58945000
3.32641602,-56.87611000
3.35693359,-56.41821000
3.38745117,-56.16914000
3.41796875,-55.84751000
3.44848633,-55.27365000
3.47900391,-54.66771000
3.50952148,-54.39003000
3.54003906,-54.53792000
3.57055664,-54.88218000
3.60107422,-55.06913000
3.63159180,-54.93233000
3.66210938,-54.55130000
3.69262695,-54.13439000
3.72314453,-53.91265000
3.75366211,-53.97941000
3.78417969,-54.17440000
3.81469727,-54.19928000
3.84521484,-53.90067000
3.87573242,-53.34015000
3.90625000,-52.66819000
3.93676758,-52.10051000
3.96728516,-51.89686000
3.99780273,-52.23289000
4.02832031,-53.03547000
4.05883789,-53.97720000
4.08935547,-54.71582000
4.11987305,-55.11247000
4.15039063,-55.11250000
4.18090820,-54.74064000
4.21142578,-54.17023000
4.24194336,-53.56898000
4.27246094,-53.08942000
4.30297852,-52.82900000
4.33349609,-52.75970000
4.36401367,-52.70284000
4.39453125,-52.41580000
4.42504883,-51.87779000
4.45556641,-51.42889000
4.48608398,-51.51450000
