Frequency,Channel A
(MHz),(dBu)

0.00000000,-9.25860500
0.03051758,-9.62290700
0.06103516,-14.78479000
0.09155273,-24.36699000
0.12207031,-40.61359000
0.15258789,-61.63359000
0.18310547,-63.14936000
0.21362305,-58.18185000
0.24414063,-62.48689000
0.27465820,-68.03556000
0.30517578,-68.83688000
0.33569336,-73.51187000
0.36621094,-55.45116000
0.39672852,-49.37150000
0.42724609,-47.99814000
0.45776367,-51.29628000
0.48828125,-65.32294000
0.51879883,-47.46281000
0.54931641,-41.65383000
0.57983398,-38.11570000
0.61035156,-35.81168000
0.64086914,-35.13168000
0.67138672,-36.57197000
0.70190430,-40.54244000
0.73242188,-47.32101000
0.76293945,-55.09312000
0.79345703,-58.63357000
0.82397461,-58.37619000
0.85449219,-55.10136000
0.88500977,-53.73904000
0.91552734,-55.79781000
0.94604492,-58.95551000
0.97656250,-58.63329000
1.00708008,-58.13882000
1.03759766,-56.03258000
1.06811523,-53.44223000
1.09863281,-51.22864000
1.12915039,-49.94431000
1.15966797,-50.51947000
1.19018555,-53.77773000
1.22070313,-60.49527000
1.25122070,-69.66055000
1.28173828,-68.12627000
1.31225586,-63.11818000
1.34277344,-61.00425000
1.37329102,-60.86202000
1.40380859,-63.34052000
1.43432617,-69.87601000
1.46484375,-66.83404000
1.49536133,-64.83016000
1.52587891,-70.34742000
1.55639648,-75.94942000
1.58691406,-65.66182000
1.61743164,-62.62685000
1.64794922,-61.64089000
1.67846680,-62.75090000
1.70898438,-65.07055000
1.73950195,-65.11423000
1.77001953,-63.84200000
1.80053711,-62.46671000
1.83105469,-61.22520000
1.86157227,-61.19955000
1.89208984,-63.29232000
1.92260742,-67.69971000
1.95312500,-67.48670000
1.98364258,-62.74632000
2.01416016,-61.48596000
2.04467773,-65.41124000
2.07519531,-73.55451000
2.10571289,-62.81108000
2.13623047,-60.89837000
2.16674805,-64.03436000
2.19726563,-76.02682000
2.22778320,-66.81941000
2.25830078,-61.44592000
2.28881836,-58.80957000
2.31933594,-58.63026000
2.34985352,-62.26939000
2.38037109,-72.35436000
2.41088867,-79.84024000
2.44140625,-75.75436000
2.47192383,-65.86826000
2.50244141,-64.29295000
2.53295898,-66.21038000
2.56347656,-71.29037000
2.59399414,-89.03782000
2.62451172,-70.86671000
2.65502930,-69.84309000
2.68554688,-71.35359000
2.71606445,-70.35024000
2.74658203,-70.47278000
2.77709961,-70.21296000
2.80761719,-71.23710000
2.83813477,-76.90986000
2.86865234,-72.01335000
2.89916992,-68.69881000
2.92968750,-70.24345000
2.96020508,-71.13950000
2.99072266,-68.11549000
3.02124023,-68.81733000
3.05175781,-74.07397000
3.08227539,-71.48550000
3.11279297,-67.21185000
3.14331055,-66.16602000
3.17382813,-68.10863000
3.20434570,-75.45725000
3.23486328,-79.70065000
3.26538086,-69.66437000
3.29589844,-67.58235000
3.32641602,-68.52177000
3.35693359,-69.57404000
3.38745117,-68.69784000
3.41796875,-65.96164000
3.44848633,-63.88069000
3.47900391,-64.61263000
3.50952148,-67.90472000
3.54003906,-66.00877000
3.57055664,-64.79688000
3.60107422,-71.20818000
3.63159180,-70.40240000
3.66210938,-62.52094000
3.69262695,-61.14079000
3.72314453,-63.57025000
3.75366211,-74.37096000
3.78417969,-67.45789000
3.81469727,-60.32595000
3.84521484,-57.96482000
3.87573242,-58.28778000
3.90625000,-61.85716000
3.93676758,-75.81075000
3.96728516,-67.42621000
3.99780273,-63.30507000
4.02832031,-64.14941000
4.05883789,-66.87780000
4.08935547,-69.69762000
4.11987305,-65.52009000
4.15039063,-61.66401000
4.18090820,-61.07297000
4.21142578,-64.18686000
4.24194336,-73.90423000
4.27246094,-65.62029000
4.30297852,-61.95335000
4.33349609,-62.52367000
4.36401367,-65.95192000
4.39453125,-70.10597000
4.42504883,-69.38422000
4.45556641,-67.54395000
4.48608398,-66.47691000
