Frequency,Channel A
(MHz),(dBu)

0.00000000,-15.03183000
0.00381470,-22.55268000
0.00762939,-38.51158000
0.01144409,-79.22447000
0.01525879,-69.31084000
0.01907349,-68.39292000
0.02288818,-65.00330000
0.02670288,-64.34989000
0.03051758,-73.76885000
0.03433228,-63.82725000
0.03814697,-58.87770000
0.04196167,-52.54753000
0.04577637,-53.31094000
0.04959106,-58.44718000
0.05340576,-62.67156000
0.05722046,-65.41359000
0.06103516,-67.78546000
0.06484985,-71.95785000
0.06866455,-80.49348000
0.07247925,-71.49143000
0.07629395,-64.94342000
0.08010864,-67.69022000
0.08392334,-62.87250000
0.08773804,-59.81515000
0.09155273,-59.83276000
0.09536743,-62.20739000
0.09918213,-66.54372000
0.10299683,-72.76251000
0.10681152,-75.12500000
0.11062622,-73.78363000
0.11444092,-77.16905000
0.11825562,-68.58641000
0.12207031,-67.92572000
0.12588501,-81.75668000
0.12969971,-75.05312000
0.13351440,-69.66477000
0.13732910,-57.65618000
0.14114380,-52.55799000
0.14495850,-55.25433000
0.14877319,-68.74113000
0.15258789,-71.69899000
0.15640259,-66.62309000
0.16021729,-64.78439000
0.16403198,-66.70962000
0.16784668,-66.87518000
0.17166138,-68.67107000
0.17547607,-66.42275000
0.17929077,-64.58041000
0.18310547,-66.68533000
0.18692017,-72.16648000
0.19073486,-69.87836000
0.19454956,-73.65917000
0.19836426,-70.37414000
0.20217896,-68.90417000
0.20599365,-71.13255000
0.20980835,-71.79380000
0.21362305,-75.19264000
0.21743774,-80.26100000
0.22125244,-73.00948000
0.22506714,-73.91161000
0.22888184,-70.73257000
0.23269653,-68.15601000
0.23651123,-64.02608000
0.24032593,-64.96954000
0.24414063,-67.72192000
0.24795532,-66.46091000
0.25177002,-67.44696000
0.25558472,-71.60003000
0.25939941,-76.57674000
0.26321411,-82.37885000
0.26702881,-79.44909000
0.27084351,-82.63612000
0.27465820,-72.39374000
0.27847290,-75.30939000
0.28228760,-83.55901000
0.28610229,-73.17264000
0.28991699,-71.25147000
0.29373169,-73.42332000
0.29754639,-75.05725000
0.30136108,-71.52547000
0.30517578,-73.49746000
0.30899048,-74.09042000
0.31280518,-72.43413000
0.31661987,-72.23202000
0.32043457,-72.33421000
0.32424927,-74.31541000
0.32806396,-84.40350000
0.33187866,-73.71392000
0.33569336,-70.20850000
0.33950806,-71.54150000
0.34332275,-79.78687000
0.34713745,-85.95432000
0.35095215,-79.40428000
0.35476685,-93.63326000
0.35858154,-75.75324000
0.36239624,-76.10442000
0.36621094,-74.94698000
0.37002563,-73.43852000
0.37384033,-76.91109000
0.37765503,-66.75352000
0.38146973,-65.19346000
0.38528442,-71.71579000
0.38909912,-89.47129000
0.39291382,-67.97705000
0.39672852,-64.68305000
0.40054321,-65.43341000
0.40435791,-69.94512000
0.40817261,-74.31479000
0.41198730,-79.44110000
0.41580200,-72.99718000
0.41961670,-66.22809000
0.42343140,-69.12272000
0.42724609,-70.41840000
0.43106079,-66.99962000
0.43487549,-69.35554000
0.43869019,-69.76563000
0.44250488,-65.94072000
0.44631958,-65.98242000
0.45013428,-64.83153000
0.45394897,-63.03448000
0.45776367,-62.36518000
0.46157837,-61.41103000
0.46539307,-61.59123000
0.46920776,-65.40429000
0.47302246,-68.02206000
0.47683716,-68.11505000
0.48065186,-69.25536000
0.48446655,-77.86517000
0.48828125,-78.39425000
0.49209595,-73.57890000
0.49591064,-75.92572000
0.49972534,-76.59638000
0.50354004,-65.64197000
0.50735474,-61.18591000
0.51116943,-66.15727000
0.51498413,-65.32876000
0.51879883,-56.92205000
0.52261353,-57.56103000
0.52642822,-65.80540000
0.53024292,-72.34551000
0.53405762,-71.64192000
0.53787231,-77.34322000
0.54168701,-72.74432000
0.54550171,-79.34283000
0.54931641,-66.14793000
0.55313110,-67.83824000
0.55694580,-76.89162000
0.56076050,-66.53127000
