Frequency,Channel A
(MHz),(dBu)

0.00000000,-10.14238000
0.00381470,-17.68825000
0.00762939,-33.81394000
0.01144409,-61.09579000
0.01525879,-67.08163000
0.01907349,-71.68740000
0.02288818,-63.26080000
0.02670288,-64.00761000
0.03051758,-66.00781000
0.03433228,-60.83336000
0.03814697,-57.19370000
0.04196167,-54.19716000
0.04577637,-55.61777000
0.04959106,-59.12392000
0.05340576,-66.29498000
0.05722046,-68.95196000
0.06103516,-68.13130000
0.06484985,-69.61314000
0.06866455,-71.30126000
0.07247925,-61.85220000
0.07629395,-60.45881000
0.08010864,-62.07840000
0.08392334,-61.55445000
0.08773804,-62.03684000
0.09155273,-63.54414000
0.09536743,-70.40900000
0.09918213,-74.05887000
0.10299683,-69.35674000
0.10681152,-70.43014000
0.11062622,-74.83581000
0.11444092,-68.61935000
0.11825562,-67.01379000
0.12207031,-66.65088000
0.12588501,-65.54012000
0.12969971,-68.29668000
0.13351440,-72.42816000
0.13732910,-61.11359000
0.14114380,-55.02288000
0.14495850,-57.05943000
0.14877319,-64.25566000
0.15258789,-65.00121000
0.15640259,-69.70686000
0.16021729,-81.17379000
0.16403198,-72.83608000
0.16784668,-68.95812000
0.17166138,-67.12455000
0.17547607,-65.46445000
0.17929077,-67.66236000
0.18310547,-76.25685000
0.18692017,-71.35999000
0.19073486,-74.44863000
0.19454956,-74.14780000
0.19836426,-72.80418000
0.20217896,-71.02943000
0.20599365,-70.22127000
0.20980835,-70.89413000
0.21362305,-68.88670000
0.21743774,-70.16432000
0.22125244,-70.95634000
0.22506714,-72.57923000
0.22888184,-72.07899000
0.23269653,-65.96049000
0.23651123,-64.34114000
0.24032593,-69.26621000
0.24414063,-73.98266000
0.24795532,-72.70128000
0.25177002,-81.36145000
0.25558472,-79.10135000
0.25939941,-74.42699000
0.26321411,-74.65733000
0.26702881,-75.49735000
0.27084351,-85.77293000
0.27465820,-74.18166000
0.27847290,-73.05264000
0.28228760,-79.48684000
0.28610229,-80.05991000
0.28991699,-72.19291000
0.29373169,-68.25267000
0.29754639,-70.92925000
0.30136108,-80.53668000
0.30517578,-68.35229000
0.30899048,-69.42610000
0.31280518,-75.15168000
0.31661987,-78.72545000
0.32043457,-68.04438000
0.32424927,-70.16357000
0.32806396,-74.71152000
0.33187866,-74.06278000
0.33569336,-67.94713000
0.33950806,-70.29862000
0.34332275,-74.21688000
0.34713745,-72.94720000
0.35095215,-71.17464000
0.35476685,-73.52831000
0.35858154,-77.23040000
0.36239624,-81.09184000
0.36621094,-80.88653000
0.37002563,-79.11423000
0.37384033,-77.81820000
0.37765503,-71.09364000
0.38146973,-70.27077000
0.38528442,-71.95308000
0.38909912,-86.75255000
0.39291382,-87.42891000
0.39672852,-78.37820000
0.40054321,-77.96632000
0.40435791,-79.12360000
0.40817261,-71.03790000
0.41198730,-67.98384000
0.41580200,-66.15897000
0.41961670,-65.27957000
0.42343140,-61.66183000
0.42724609,-60.07616000
0.43106079,-63.64106000
0.43487549,-70.03011000
0.43869019,-74.15334000
0.44250488,-75.93022000
0.44631958,-76.93973000
0.45013428,-76.41122000
0.45394897,-68.33698000
0.45776367,-70.06202000
0.46157837,-69.02413000
0.46539307,-64.85129000
0.46920776,-66.50136000
0.47302246,-77.99135000
0.47683716,-67.81348000
0.48065186,-69.29481000
0.48446655,-73.28312000
0.48828125,-72.50801000
0.49209595,-84.19884000
0.49591064,-72.83917000
0.49972534,-73.42734000
0.50354004,-78.49567000
0.50735474,-77.79194000
0.51116943,-67.84116000
0.51498413,-59.06337000
0.51879883,-53.54229000
0.52261353,-55.33267000
0.52642822,-62.53794000
0.53024292,-67.13828000
0.53405762,-69.97449000
0.53787231,-70.91722000
0.54168701,-72.28344000
0.54550171,-74.31710000
0.54931641,-70.20108000
0.55313110,-69.09093000
0.55694580,-81.73325000
0.56076050,-68.03796000
