Frequency,Channel A
(MHz),(dBu)

0.00000000,-14.21052000
0.00381470,-21.72849000
0.00762939,-37.69714000
0.01144409,-67.15588000
0.01525879,-72.79944000
0.01907349,-73.43334000
0.02288818,-81.85990000
0.02670288,-75.06370000
0.03051758,-72.62729000
0.03433228,-88.65147000
0.03814697,-62.60130000
0.04196167,-57.61599000
0.04577637,-51.37009000
0.04959106,-51.21986000
0.05340576,-54.59115000
0.05722046,-59.41825000
0.06103516,-64.48935000
0.06484985,-67.67309000
0.06866455,-69.37099000
0.07247925,-80.84305000
0.07629395,-65.21239000
0.08010864,-72.86038000
0.08392334,-62.24517000
0.08773804,-62.21065000
0.09155273,-66.77289000
0.09536743,-62.50907000
0.09918213,-61.52760000
0.10299683,-62.55438000
0.10681152,-66.61336000
0.11062622,-68.95898000
0.11444092,-70.40250000
0.11825562,-76.43170000
0.12207031,-68.36805000
0.12588501,-66.51296000
0.12969971,-68.33764000
0.13351440,-66.95003000
0.13732910,-60.04658000
0.14114380,-55.29728000
0.14495850,-58.22446000
0.14877319,-64.84851000
0.15258789,-70.12689000
0.15640259,-68.88092000
0.16021729,-66.17966000
0.16403198,-63.81894000
0.16784668,-66.79153000
0.17166138,-71.05415000
0.17547607,-65.89725000
0.17929077,-65.98526000
0.18310547,-67.89852000
0.18692017,-71.90144000
0.19073486,-67.55601000
0.19454956,-66.55635000
0.19836426,-69.58376000
0.20217896,-64.98686000
0.20599365,-64.46689000
0.20980835,-71.82703000
0.21362305,-76.38491000
0.21743774,-69.92921000
0.22125244,-70.25559000
0.22506714,-75.54177000
0.22888184,-72.78439000
0.23269653,-63.92369000
0.23651123,-61.93720000
0.24032593,-67.96800000
0.24414063,-74.91952000
0.24795532,-70.27231000
0.25177002,-70.95786000
0.25558472,-86.23744000
0.25939941,-72.60870000
0.26321411,-70.65952000
0.26702881,-72.49222000
0.27084351,-72.03294000
0.27465820,-77.24394000
0.27847290,-79.88425000
0.28228760,-78.17943000
0.28610229,-77.06622000
0.28991699,-76.02404000
0.29373169,-73.14259000
0.29754639,-68.90954000
0.30136108,-67.90147000
0.30517578,-70.75655000
0.30899048,-74.77714000
0.31280518,-71.01960000
0.31661987,-66.74561000
0.32043457,-68.01221000
0.32424927,-83.04612000
0.32806396,-73.97813000
0.33187866,-82.43008000
0.33569336,-77.23447000
0.33950806,-69.48061000
0.34332275,-67.66830000
0.34713745,-67.40514000
0.35095215,-68.89945000
0.35476685,-78.26874000
0.35858154,-79.33946000
0.36239624,-73.44502000
0.36621094,-74.13597000
0.37002563,-84.80145000
0.37384033,-73.35245000
0.37765503,-75.10286000
0.38146973,-80.41886000
0.38528442,-67.92941000
0.38909912,-69.57266000
0.39291382,-75.07043000
0.39672852,-76.99107000
0.40054321,-74.80132000
0.40435791,-73.49158000
0.40817261,-65.55790000
0.41198730,-66.76753000
0.41580200,-76.65968000
0.41961670,-71.63295000
0.42343140,-69.03153000
0.42724609,-68.44814000
0.43106079,-73.79018000
0.43487549,-68.17667000
0.43869019,-69.09044000
0.44250488,-69.07719000
0.44631958,-62.56601000
0.45013428,-61.31340000
0.45394897,-65.07570000
0.45776367,-78.07607000
0.46157837,-70.18898000
0.46539307,-77.95600000
0.46920776,-67.86712000
0.47302246,-65.29474000
0.47683716,-66.01911000
0.48065186,-64.07388000
0.48446655,-63.15666000
0.48828125,-72.10651000
0.49209595,-72.30207000
0.49591064,-67.31190000
0.49972534,-71.13461000
0.50354004,-75.82757000
0.50735474,-71.30560000
0.51116943,-93.07643000
0.51498413,-76.89104000
0.51879883,-63.25594000
0.52261353,-64.74718000
0.52642822,-75.21613000
0.53024292,-77.20598000
0.53405762,-72.06481000
0.53787231,-65.77416000
0.54168701,-61.92260000
0.54550171,-62.03627000
0.54931641,-68.38496000
0.55313110,-70.67749000
0.55694580,-65.77708000
0.56076050,-64.79167000
