Frequency,Channel A
(MHz),(dBu)

0.00000000,-15.09969000
0.00381470,-22.67705000
0.00762939,-39.12056000
0.01144409,-64.80833000
0.01525879,-62.64511000
0.01907349,-61.70772000
0.02288818,-60.29144000
0.02670288,-57.29229000
0.03051758,-56.45660000
0.03433228,-58.57616000
0.03814697,-60.12791000
0.04196167,-64.14382000
0.04577637,-72.90590000
0.04959106,-64.79361000
0.05340576,-65.96434000
0.05722046,-61.12457000
0.06103516,-60.44344000
0.06484985,-61.97585000
0.06866455,-59.56916000
0.07247925,-59.98904000
0.07629395,-59.60250000
0.08010864,-66.18621000
0.08392334,-66.45982000
0.08773804,-66.95838000
0.09155273,-70.44307000
0.09536743,-70.63014000
0.09918213,-64.23814000
0.10299683,-63.38263000
0.10681152,-66.24324000
0.11062622,-67.72789000
0.11444092,-63.15609000
0.11825562,-65.09185000
0.12207031,-84.84731000
0.12588501,-90.63747000
0.12969971,-69.49681000
0.13351440,-68.09716000
0.13732910,-61.26867000
0.14114380,-55.28234000
0.14495850,-57.21969000
0.14877319,-66.18880000
0.15258789,-81.21335000
0.15640259,-79.38783000
0.16021729,-77.38547000
0.16403198,-70.39606000
0.16784668,-67.85694000
0.17166138,-69.74780000
0.17547607,-65.53384000
0.17929077,-65.53672000
0.18310547,-70.49840000
0.18692017,-72.22050000
0.19073486,-72.60435000
0.19454956,-75.29675000
0.19836426,-73.26613000
0.20217896,-78.08543000
0.20599365,-69.18509000
0.20980835,-70.84550000
0.21362305,-76.02689000
0.21743774,-72.08545000
0.22125244,-71.16698000
0.22506714,-69.88891000
0.22888184,-79.34767000
0.23269653,-64.24471000
0.23651123,-60.25152000
0.24032593,-63.24463000
0.24414063,-68.94014000
0.24795532,-76.01991000
0.25177002,-78.33108000
0.25558472,-73.58211000
0.25939941,-73.24408000
0.26321411,-78.82095000
0.26702881,-74.80296000
0.27084351,-71.82168000
0.27465820,-77.45709000
0.27847290,-85.97118000
0.28228760,-80.30315000
0.28610229,-77.71234000
0.28991699,-77.14286000
0.29373169,-73.75826000
0.29754639,-72.03816000
0.30136108,-73.21973000
0.30517578,-81.41949000
0.30899048,-71.64930000
0.31280518,-68.16673000
0.31661987,-70.54841000
0.32043457,-78.17120000
0.32424927,-77.97439000
0.32806396,-81.73531000
0.33187866,-89.30342000
0.33569336,-84.05243000
0.33950806,-81.14638000
0.34332275,-83.14030000
0.34713745,-75.29341000
0.35095215,-76.50056000
0.35476685,-73.09556000
0.35858154,-82.15102000
0.36239624,-80.00271000
0.36621094,-76.04429000
0.37002563,-75.30697000
0.37384033,-76.27637000
0.37765503,-90.05769000
0.38146973,-72.99239000
0.38528442,-69.20712000
0.38909912,-69.01324000
0.39291382,-72.51654000
0.39672852,-74.05961000
0.40054321,-71.15341000
0.40435791,-67.80338000
0.40817261,-66.38600000
0.41198730,-67.83480000
0.41580200,-62.36370000
0.41961670,-64.79354000
0.42343140,-72.33571000
0.42724609,-71.55332000
0.43106079,-78.46053000
0.43487549,-69.11979000
0.43869019,-77.41631000
0.44250488,-66.62913000
0.44631958,-63.93626000
0.45013428,-65.38638000
0.45394897,-68.04475000
0.45776367,-66.09451000
0.46157837,-62.81446000
0.46539307,-64.03367000
0.46920776,-74.63910000
0.47302246,-71.23584000
0.47683716,-65.47575000
0.48065186,-67.45040000
0.48446655,-68.92828000
0.48828125,-74.88305000
0.49209595,-83.70641000
0.49591064,-72.06999000
0.49972534,-64.81850000
0.50354004,-66.07388000
0.50735474,-85.34560000
0.51116943,-76.59557000
0.51498413,-65.96099000
0.51879883,-57.52590000
0.52261353,-57.95125000
0.52642822,-65.94575000
0.53024292,-71.13206000
0.53405762,-87.30353000
0.53787231,-81.24246000
0.54168701,-74.65440000
0.54550171,-80.79839000
0.54931641,-66.95937000
0.55313110,-66.96718000
0.55694580,-74.46233000
0.56076050,-64.60108000
