Frequency,Channel A
(kHz),(dBu)

0.00000000,-36.73788000
0.01523442,-51.07201000
0.03046883,-28.09227000
0.04570325,-20.65761000
0.06093766,-22.59741000
0.07617208,-35.93277000
0.09140649,-36.25579000
0.10664091,-35.63691000
0.12187532,-59.75618000
0.13710974,-30.30539000
0.15234415,-27.10009000
0.16757857,-33.20881000
0.18281298,-55.07466000
0.19804740,-42.09677000
0.21328181,-45.15936000
0.22851623,-45.55559000
0.24375064,-37.50211000
0.25898506,-38.30938000
0.27421947,-48.00737000
0.28945389,-50.41386000
0.30468830,-48.83979000
0.31992272,-50.99238000
0.33515713,-40.74467000
0.35039155,-36.58603000
0.36562596,-41.27624000
0.38086038,-53.51247000
0.39609479,-49.24403000
0.41132921,-51.58182000
0.42656362,-53.19383000
0.44179804,-41.00600000
0.45703245,-40.62269000
0.47226687,-50.52535000
0.48750128,-57.68610000
0.50273570,-53.87629000
0.51797011,-58.58151000
0.53320453,-51.05564000
0.54843894,-45.54645000
0.56367336,-48.99382000
0.57890777,-58.08035000
0.59414219,-54.13163000
0.60937660,-55.14757000
0.62461102,-55.33336000
0.63984543,-46.14067000
0.65507985,-44.66984000
0.67031426,-51.90862000
0.68554868,-59.07751000
0.70078309,-56.58791000
0.71601751,-63.52178000
0.73125192,-57.55702000
0.74648634,-50.96378000
0.76172075,-53.76076000
0.77695517,-70.19563000
0.79218958,-61.77445000
0.80742400,-61.69278000
0.82265841,-73.93953000
0.83789283,-61.83591000
0.85312724,-60.14696000
0.86836166,-65.42122000
0.88359607,-62.08500000
0.89883049,-57.92711000
0.91406490,-61.16912000
0.92929932,-61.57673000
0.94453373,-54.91595000
0.95976815,-55.81872000
0.97500256,-66.15157000
0.99023698,-81.97066000
1.00547139,-98.16535000
1.02070581,-82.69028000
1.03594022,-70.18990000
1.05117464,-65.38608000
1.06640905,-72.24236000
1.08164347,-70.56248000
1.09687788,-63.59099000
1.11211230,-67.71938000
1.12734671,-69.75439000
1.14258113,-61.11644000
1.15781554,-60.65752000
1.17304996,-69.20901000
1.18828437,-75.63780000
1.20351879,-69.28870000
1.21875320,-74.93432000
1.23398762,-72.23241000
1.24922203,-66.05711000
1.26445645,-69.01666000
1.27969086,-85.89454000
1.29492528,-72.52776000
1.31015969,-73.71452000
1.32539411,-84.86401000
1.34062852,-87.81434000
1.35586294,-81.59298000
1.37109735,-79.37276000
1.38633177,-66.71091000
1.40156618,-62.49485000
1.41680060,-66.26430000
1.43203502,-64.78377000
1.44726943,-59.55764000
1.46250385,-62.30012000
1.47773826,-70.40627000
1.49297268,-65.54250000
1.50820709,-65.11985000
1.52344151,-69.32143000
1.53867592,-62.97039000
1.55391034,-60.31329000
1.56914475,-66.61447000
1.58437917,-75.26882000
1.59961358,-74.28557000
1.61484800,-81.00018000
1.63008241,-69.62366000
1.64531683,-61.27625000
1.66055124,-62.33927000
1.67578566,-75.43982000
1.69102007,-71.82668000
1.70625449,-69.57617000
1.72148890,-74.54716000
1.73672332,-66.42342000
1.75195773,-62.76837000
1.76719215,-68.00409000
1.78242656,-79.88479000
1.79766098,-69.88019000
1.81289539,-70.60605000
1.82812981,-71.98800000
1.84336422,-66.50594000
1.85859864,-67.02243000
1.87383305,-77.06628000
1.88906747,-82.70718000
1.90430188,-76.79266000
1.91953630,-76.94596000
1.93477071,-71.50253000
1.95000513,-67.39103000
1.96523954,-71.40750000
1.98047396,-76.92779000
1.99570837,-74.63378000
2.01094279,-81.76237000
