Frequency,Channel A
(kHz),(dBu)

0.00000000,-36.63782000
0.01523442,-42.56685000
0.03046883,-27.86878000
0.04570325,-20.63294000
0.06093766,-22.55874000
0.07617208,-33.02000000
0.09140649,-36.02724000
0.10664091,-35.53935000
0.12187532,-42.38182000
0.13710974,-30.27475000
0.15234415,-27.11998000
0.16757857,-33.14888000
0.18281298,-48.28260000
0.19804740,-42.18681000
0.21328181,-45.01515000
0.22851623,-44.52240000
0.24375064,-37.61269000
0.25898506,-38.39495000
0.27421947,-50.35155000
0.28945389,-51.08558000
0.30468830,-49.17061000
0.31992272,-58.42476000
0.33515713,-40.96722000
0.35039155,-36.61990000
0.36562596,-41.21124000
0.38086038,-50.83426000
0.39609479,-48.97974000
0.41132921,-51.29025000
0.42656362,-51.35143000
0.44179804,-40.91368000
0.45703245,-40.65322000
0.47226687,-50.40821000
0.48750128,-57.61886000
0.50273570,-54.40350000
0.51797011,-57.86119000
0.53320453,-50.71655000
0.54843894,-45.47017000
0.56367336,-49.10258000
0.57890777,-67.25816000
0.59414219,-53.52945000
0.60937660,-54.23565000
0.62461102,-60.24879000
0.63984543,-46.67908000
0.65507985,-44.91877000
0.67031426,-52.08656000
0.68554868,-60.13037000
0.70078309,-55.98034000
0.71601751,-59.46942000
0.73125192,-61.02869000
0.74648634,-51.98190000
0.76172075,-54.55459000
0.77695517,-64.78271000
0.79218958,-60.82010000
0.80742400,-59.41782000
0.82265841,-63.62665000
0.83789283,-60.26939000
0.85312724,-57.82018000
0.86836166,-63.47077000
0.88359607,-66.54671000
0.89883049,-59.00432000
0.91406490,-61.84367000
0.92929932,-62.31351000
0.94453373,-55.15861000
0.95976815,-56.39191000
0.97500256,-69.63505000
0.99023698,-78.17931000
1.00547139,-86.10080000
1.02070581,-85.41624000
1.03594022,-70.18199000
1.05117464,-66.57999000
1.06640905,-73.87817000
1.08164347,-73.25743000
1.09687788,-65.64996000
1.11211230,-67.41843000
1.12734671,-66.80807000
1.14258113,-59.30736000
1.15781554,-59.49176000
1.17304996,-68.85776000
1.18828437,-75.68180000
1.20351879,-69.19936000
1.21875320,-72.79194000
1.23398762,-70.18301000
1.24922203,-65.75298000
1.26445645,-70.35883000
1.27969086,-80.61874000
1.29492528,-75.18997000
1.31015969,-77.72248000
1.32539411,-85.66071000
1.34062852,-85.46444000
1.35586294,-83.22715000
1.37109735,-82.12016000
1.38633177,-67.47729000
1.40156618,-63.45559000
1.41680060,-68.52287000
1.43203502,-64.29990000
1.44726943,-59.03259000
1.46250385,-61.86348000
1.47773826,-72.88093000
1.49297268,-64.91168000
1.50820709,-65.10814000
1.52344151,-72.61137000
1.53867592,-61.57108000
1.55391034,-60.04913000
1.56914475,-67.35378000
1.58437917,-81.73679000
1.59961358,-81.50349000
1.61484800,-87.90794000
1.63008241,-68.78574000
1.64531683,-60.89613000
1.66055124,-62.47341000
1.67578566,-72.89191000
1.69102007,-67.96069000
1.70625449,-67.24663000
1.72148890,-71.76421000
1.73672332,-66.65963000
1.75195773,-63.18655000
1.76719215,-69.11701000
1.78242656,-75.24042000
1.79766098,-66.66637000
1.81289539,-68.60549000
1.82812981,-73.17916000
1.84336422,-66.49396000
1.85859864,-66.24131000
1.87383305,-73.99300000
1.88906747,-90.34324000
1.90430188,-85.37361000
1.91953630,-79.16093000
1.93477071,-70.18945000
1.95000513,-66.49822000
1.96523954,-71.34226000
1.98047396,-84.77046000
1.99570837,-77.49451000
2.01094279,-82.48272000
