Frequency,Channel A
(kHz),(dBu)

0.00000000,-36.73996000
0.01523442,-50.73696000
0.03046883,-28.08758000
0.04570325,-20.65966000
0.06093766,-22.60906000
0.07617208,-36.76559000
0.09140649,-36.35275000
0.10664091,-35.69733000
0.12187532,-49.93027000
0.13710974,-30.31341000
0.15234415,-27.14544000
0.16757857,-33.21001000
0.18281298,-51.86869000
0.19804740,-42.21211000
0.21328181,-45.61432000
0.22851623,-46.14712000
0.24375064,-37.55597000
0.25898506,-38.33485000
0.27421947,-47.56492000
0.28945389,-50.62374000
0.30468830,-49.28423000
0.31992272,-51.23484000
0.33515713,-40.85863000
0.35039155,-36.58952000
0.36562596,-41.31611000
0.38086038,-54.50495000
0.39609479,-48.72230000
0.41132921,-50.92426000
0.42656362,-53.04218000
0.44179804,-41.17600000
0.45703245,-40.72519000
0.47226687,-50.33348000
0.48750128,-57.24067000
0.50273570,-53.89823000
0.51797011,-59.03006000
0.53320453,-51.15363000
0.54843894,-45.65128000
0.56367336,-48.92010000
0.57890777,-56.73450000
0.59414219,-53.27584000
0.60937660,-54.21682000
0.62461102,-54.79139000
0.63984543,-46.32559000
0.65507985,-44.75035000
0.67031426,-52.10514000
0.68554868,-59.61193000
0.70078309,-56.20071000
0.71601751,-60.49561000
0.73125192,-58.55354000
0.74648634,-51.25160000
0.76172075,-53.08049000
0.77695517,-68.35027000
0.79218958,-62.16305000
0.80742400,-62.00144000
0.82265841,-69.80981000
0.83789283,-63.92893000
0.85312724,-61.92118000
0.86836166,-67.16753000
0.88359607,-64.34583000
0.89883049,-58.59313000
0.91406490,-62.51358000
0.92929932,-63.24206000
0.94453373,-55.79380000
0.95976815,-57.22222000
0.97500256,-71.68063000
0.99023698,-73.58445000
1.00547139,-76.01228000
1.02070581,-82.90240000
1.03594022,-67.40635000
1.05117464,-64.80495000
1.06640905,-72.60812000
1.08164347,-71.59998000
1.09687788,-66.24854000
1.11211230,-69.89790000
1.12734671,-67.18819000
1.14258113,-59.16448000
1.15781554,-58.94302000
1.17304996,-65.59693000
1.18828437,-66.84743000
1.20351879,-68.67935000
1.21875320,-75.08388000
1.23398762,-67.37777000
1.24922203,-63.09368000
1.26445645,-67.36749000
1.27969086,-83.44308000
1.29492528,-72.90391000
1.31015969,-73.06222000
1.32539411,-76.48341000
1.34062852,-74.87211000
1.35586294,-76.39417000
1.37109735,-86.11256000
1.38633177,-65.89087000
1.40156618,-62.24884000
1.41680060,-66.66054000
1.43203502,-65.16984000
1.44726943,-59.60229000
1.46250385,-62.29454000
1.47773826,-68.22737000
1.49297268,-64.17376000
1.50820709,-64.72672000
1.52344151,-68.98846000
1.53867592,-62.03458000
1.55391034,-59.94507000
1.56914475,-66.81690000
1.58437917,-79.48614000
1.59961358,-76.63049000
1.61484800,-79.19637000
1.63008241,-67.37464000
1.64531683,-60.53053000
1.66055124,-61.97479000
1.67578566,-73.85276000
1.69102007,-70.17004000
1.70625449,-69.32443000
1.72148890,-80.37323000
1.73672332,-65.38070000
1.75195773,-61.82511000
1.76719215,-67.12181000
1.78242656,-79.21686000
1.79766098,-72.82518000
1.81289539,-73.95956000
1.82812981,-73.52236000
1.84336422,-64.99795000
1.85859864,-65.42020000
1.87383305,-76.04816000
1.88906747,-87.82673000
1.90430188,-85.99078000
1.91953630,-80.82704000
1.93477071,-70.32273000
1.95000513,-66.14320000
1.96523954,-69.00434000
1.98047396,-81.12339000
1.99570837,-78.27460000
2.01094279,-78.93472000
