Time,Channel A
(ms),(V)

0.00000000,-0.01574803
0.00200320,-0.02362205
0.00400640,-0.02362205
0.00600960,-0.01574803
0.00801280,-0.02362205
0.01001600,-0.02362205
0.01201920,-0.01574803
0.01402240,-0.01574803
0.01602560,-0.02362205
0.01802880,-0.02362205
0.02003200,-0.03149606
0.02203520,-0.02362205
0.02403840,-0.03149606
0.02604160,-0.02362205
0.02804480,-0.02362205
0.03004800,-0.02362205
0.03205120,-0.02362205
0.03405440,-0.02362205
0.03605760,-0.03149606
0.03806080,-0.02362205
0.04006400,-0.02362205
0.04206720,-0.02362205
0.04407040,-0.01574803
0.04607360,-0.01574803
0.04807680,-0.02362205
0.05008000,-0.02362205
0.05208320,-0.02362205
0.05408640,-0.02362205
0.05608960,-0.02362205
0.05809279,-0.01574803
0.06009599,-0.03149606
0.06209919,-0.02362205
0.06410239,-0.03149606
0.06610559,-0.02362205
0.06810879,-0.03149606
0.07011199,-0.02362205
0.07211519,-0.02362205
0.07411839,-0.02362205
0.07612159,-0.02362205
0.07812479,-0.03149606
0.08012799,-0.02362205
0.08213119,-0.01574803
0.08413439,-0.01574803
0.08613759,-0.02362205
0.08814079,-0.01574803
0.09014399,-0.02362205
0.09214719,-0.02362205
0.09415039,-0.02362205
0.09615359,-0.02362205
0.09815679,-0.01574803
0.10015999,-0.02362205
0.10216319,-0.03149606
0.10416639,-0.03149606
0.10616959,-0.02362205
0.10817279,-0.02362205
0.11017599,-0.02362205
0.11217919,-0.02362205
0.11418239,-0.01574803
0.11618559,-0.03149606
0.11818879,-0.02362205
0.12019199,-0.02362205
0.12219519,-0.02362205
0.12419839,-0.02362205
0.12620159,-0.02362205
0.12820479,-0.02362205
0.13020799,-0.01574803
0.13221119,-0.01574803
0.13421439,-0.02362205
0.13621759,-0.01574803
0.13822079,-0.01574803
0.14022399,-0.03149606
0.14222719,-0.03149606
0.14423039,-0.02362205
0.14623359,-0.02362205
0.14823679,-0.02362205
0.15023999,-0.02362205
0.15224319,-0.03149606
0.15424639,-0.02362205
0.15624959,-0.02362205
0.15825279,-0.02362205
0.16025599,-0.02362205
0.16225919,-0.01574803
0.16426239,-0.01574803
0.16626559,-0.02362205
0.16826879,-0.03149606
0.17027199,-0.02362205
0.17227518,-0.02362205
0.17427838,-0.02362205
0.17628158,-0.02362205
0.17828478,-0.03149606
0.18028798,-0.03149606
0.18229118,-0.03149606
0.18429438,-0.02362205
0.18629758,-0.02362205
0.18830078,-0.02362205
0.19030398,-0.02362205
0.19230718,-0.02362205
0.19431038,-0.02362205
0.19631358,-0.03149606
0.19831678,-0.02362205
0.20031998,-0.03149606
0.20232318,-0.03149606
0.20432638,-0.02362205
0.20632958,-0.02362205
0.20833278,-0.02362205
0.21033598,-0.02362205
0.21233918,-0.02362205
0.21434238,-0.02362205
0.21634558,-0.02362205
0.21834878,-0.02362205
0.22035198,-0.03149606
0.22235518,-0.03149606
0.22435838,-0.02362205
0.22636158,-0.02362205
0.22836478,-0.01574803
0.23036798,-0.02362205
0.23237118,-0.03149606
0.23437438,-0.02362205
