Frequency,Channel A
(kHz),(dBu)

0.00000000,-36.94196000
0.01523442,-51.90813000
0.03046883,-28.05947000
0.04570325,-20.64045000
0.06093766,-22.58281000
0.07617208,-36.21019000
0.09140649,-36.36552000
0.10664091,-35.66800000
0.12187532,-54.87038000
0.13710974,-30.29597000
0.15234415,-27.10500000
0.16757857,-33.23688000
0.18281298,-54.15051000
0.19804740,-42.04319000
0.21328181,-45.14128000
0.22851623,-45.75550000
0.24375064,-37.57846000
0.25898506,-38.30988000
0.27421947,-47.52668000
0.28945389,-50.25976000
0.30468830,-48.88976000
0.31992272,-51.08494000
0.33515713,-40.84978000
0.35039155,-36.62181000
0.36562596,-41.28345000
0.38086038,-53.08318000
0.39609479,-48.53397000
0.41132921,-50.92451000
0.42656362,-53.37094000
0.44179804,-41.13384000
0.45703245,-40.77719000
0.47226687,-50.70963000
0.48750128,-57.76566000
0.50273570,-54.18517000
0.51797011,-59.19506000
0.53320453,-51.15296000
0.54843894,-45.69203000
0.56367336,-48.89774000
0.57890777,-56.63116000
0.59414219,-53.07133000
0.60937660,-54.18560000
0.62461102,-54.88134000
0.63984543,-46.41455000
0.65507985,-44.92873000
0.67031426,-52.11949000
0.68554868,-58.47180000
0.70078309,-56.18141000
0.71601751,-62.00870000
0.73125192,-58.21885000
0.74648634,-51.56912000
0.76172075,-54.55946000
0.77695517,-70.16241000
0.79218958,-63.12056000
0.80742400,-64.66430000
0.82265841,-76.20361000
0.83789283,-61.08513000
0.85312724,-58.01646000
0.86836166,-64.78192000
0.88359607,-63.08710000
0.89883049,-60.81301000
0.91406490,-67.63956000
0.92929932,-64.60580000
0.94453373,-55.54138000
0.95976815,-56.38831000
0.97500256,-67.79096000
0.99023698,-78.04275000
1.00547139,-71.78764000
1.02070581,-75.36954000
1.03594022,-69.78345000
1.05117464,-64.64742000
1.06640905,-71.32672000
1.08164347,-71.57896000
1.09687788,-64.05070000
1.11211230,-67.36556000
1.12734671,-70.87144000
1.14258113,-60.43085000
1.15781554,-60.03876000
1.17304996,-71.12301000
1.18828437,-69.96115000
1.20351879,-70.13080000
1.21875320,-74.56667000
1.23398762,-74.92365000
1.24922203,-65.52899000
1.26445645,-69.40022000
1.27969086,-88.18688000
1.29492528,-72.50717000
1.31015969,-71.51186000
1.32539411,-74.65398000
1.34062852,-85.64732000
1.35586294,-94.20394000
1.37109735,-75.59705000
1.38633177,-65.18005000
1.40156618,-61.77521000
1.41680060,-65.63997000
1.43203502,-63.89036000
1.44726943,-58.59657000
1.46250385,-60.98527000
1.47773826,-67.69128000
1.49297268,-64.47499000
1.50820709,-64.71796000
1.52344151,-69.70338000
1.53867592,-63.45710000
1.55391034,-61.29112000
1.56914475,-69.49632000
1.58437917,-101.98430000
1.59961358,-86.31999000
1.61484800,-86.25853000
1.63008241,-70.52632000
1.64531683,-61.66038000
1.66055124,-63.20193000
1.67578566,-77.41087000
1.69102007,-69.68859000
1.70625449,-69.60567000
1.72148890,-81.76900000
1.73672332,-66.59039000
1.75195773,-62.35812000
1.76719215,-67.37569000
1.78242656,-73.91193000
1.79766098,-69.29239000
1.81289539,-73.20261000
1.82812981,-74.44501000
1.84336422,-66.53937000
1.85859864,-66.77860000
1.87383305,-74.29549000
1.88906747,-77.69019000
1.90430188,-84.05197000
1.91953630,-99.91808000
1.93477071,-72.47573000
1.95000513,-66.11781000
1.96523954,-68.57444000
1.98047396,-77.78317000
1.99570837,-78.84753000
2.01094279,-76.29399000
