Frequency,Channel A
(kHz),(dBu)

0.00000000,-36.74773000
0.01523442,-47.14758000
0.03046883,-28.04517000
0.04570325,-20.65293000
0.06093766,-22.58608000
0.07617208,-34.48411000
0.09140649,-36.27730000
0.10664091,-35.71510000
0.12187532,-50.89291000
0.13710974,-30.28232000
0.15234415,-27.08828000
0.16757857,-33.23478000
0.18281298,-54.60170000
0.19804740,-41.86298000
0.21328181,-44.82477000
0.22851623,-44.80170000
0.24375064,-37.55358000
0.25898506,-38.35812000
0.27421947,-48.89492000
0.28945389,-51.22076000
0.30468830,-49.43697000
0.31992272,-53.16456000
0.33515713,-41.01486000
0.35039155,-36.71133000
0.36562596,-41.33908000
0.38086038,-51.26125000
0.39609479,-48.95056000
0.41132921,-51.36371000
0.42656362,-53.30748000
0.44179804,-40.93322000
0.45703245,-40.50993000
0.47226687,-50.37967000
0.48750128,-58.13013000
0.50273570,-54.36434000
0.51797011,-58.07371000
0.53320453,-51.12242000
0.54843894,-45.77742000
0.56367336,-49.13395000
0.57890777,-58.71746000
0.59414219,-53.21137000
0.60937660,-54.07833000
0.62461102,-56.38664000
0.63984543,-46.47149000
0.65507985,-44.76087000
0.67031426,-51.56726000
0.68554868,-58.12181000
0.70078309,-56.00663000
0.71601751,-62.62888000
0.73125192,-58.41286000
0.74648634,-51.36152000
0.76172075,-53.73432000
0.77695517,-63.47316000
0.79218958,-61.92026000
0.80742400,-62.70153000
0.82265841,-73.11068000
0.83789283,-70.24695000
0.85312724,-65.23132000
0.86836166,-75.48789000
0.88359607,-65.79579000
0.89883049,-59.91596000
0.91406490,-62.54179000
0.92929932,-60.91562000
0.94453373,-54.75896000
0.95976815,-56.51547000
0.97500256,-69.59993000
0.99023698,-83.32526000
1.00547139,-86.89833000
1.02070581,-77.64609000
1.03594022,-66.51493000
1.05117464,-63.29000000
1.06640905,-71.39845000
1.08164347,-69.66142000
1.09687788,-64.62508000
1.11211230,-67.88100000
1.12734671,-67.69193000
1.14258113,-60.26710000
1.15781554,-60.15549000
1.17304996,-69.70873000
1.18828437,-73.03601000
1.20351879,-67.08645000
1.21875320,-69.06890000
1.23398762,-67.74635000
1.24922203,-64.43877000
1.26445645,-68.40301000
1.27969086,-91.01128000
1.29492528,-73.48279000
1.31015969,-74.67551000
1.32539411,-77.71414000
1.34062852,-75.92764000
1.35586294,-79.75345000
1.37109735,-77.83396000
1.38633177,-65.06455000
1.40156618,-62.14331000
1.41680060,-66.73458000
1.43203502,-65.74564000
1.44726943,-59.57376000
1.46250385,-61.29930000
1.47773826,-68.62107000
1.49297268,-64.06976000
1.50820709,-65.16010000
1.52344151,-72.57644000
1.53867592,-63.11803000
1.55391034,-60.60740000
1.56914475,-68.05324000
1.58437917,-83.77115000
1.59961358,-80.87899000
1.61484800,-84.07162000
1.63008241,-68.68248000
1.64531683,-60.97484000
1.66055124,-62.29658000
1.67578566,-73.26445000
1.69102007,-72.74200000
1.70625449,-71.57574000
1.72148890,-79.04741000
1.73672332,-67.00195000
1.75195773,-62.22326000
1.76719215,-66.32443000
1.78242656,-79.90173000
1.79766098,-70.64275000
1.81289539,-71.07864000
1.82812981,-71.53519000
1.84336422,-66.62974000
1.85859864,-67.71238000
1.87383305,-79.18273000
1.88906747,-82.04570000
1.90430188,-84.73860000
1.91953630,-85.65553000
1.93477071,-72.51192000
1.95000513,-67.47184000
1.96523954,-72.31354000
1.98047396,-79.84640000
1.99570837,-73.12180000
2.01094279,-75.25553000
