Frequency,Channel A
(MHz),(dBu)

0.00000000,-10.46578000
0.03051758,-10.83340000
0.06103516,-16.02891000
0.09155273,-25.85283000
0.12207031,-44.45415000
0.15258789,-64.91039000
0.18310547,-66.03848000
0.21362305,-73.39848000
0.24414063,-66.08499000
0.27465820,-65.43502000
0.30517578,-67.25714000
0.33569336,-62.22197000
0.36621094,-55.72421000
0.39672852,-54.72105000
0.42724609,-57.82835000
0.45776367,-65.38930000
0.48828125,-68.26715000
0.51879883,-59.67540000
0.54931641,-57.18643000
0.57983398,-60.72663000
0.61035156,-58.38554000
0.64086914,-49.27899000
0.67138672,-47.26078000
0.70190430,-50.48953000
0.73242188,-60.33677000
0.76293945,-60.35432000
0.79345703,-57.65036000
0.82397461,-56.89374000
0.85449219,-57.92099000
0.88500977,-62.86544000
0.91552734,-63.07097000
0.94604492,-59.53556000
0.97656250,-60.51183000
1.00708008,-64.17569000
1.03759766,-67.44974000
1.06811523,-70.63180000
1.09863281,-77.42684000
1.12915039,-82.86887000
1.15966797,-72.93015000
1.19018555,-69.13842000
1.22070313,-68.92902000
1.25122070,-70.28429000
1.28173828,-71.45364000
1.31225586,-71.30660000
1.34277344,-70.83446000
1.37329102,-71.95143000
1.40380859,-75.28435000
1.43432617,-78.39085000
1.46484375,-76.81443000
1.49536133,-73.35539000
1.52587891,-71.31627000
1.55639648,-72.29765000
1.58691406,-78.24850000
1.61743164,-81.55240000
1.64794922,-74.12875000
1.67846680,-72.57304000
1.70898438,-77.02519000
1.73950195,-75.23286000
1.77001953,-74.24763000
1.80053711,-81.93818000
1.83105469,-67.13686000
1.86157227,-63.04160000
1.89208984,-62.26051000
1.92260742,-63.39236000
1.95312500,-66.04357000
1.98364258,-69.61906000
2.01416016,-72.12864000
2.04467773,-72.83368000
2.07519531,-72.37890000
2.10571289,-70.28777000
2.13623047,-68.28329000
2.16674805,-67.63483000
2.19726563,-68.56775000
2.22778320,-70.88724000
2.25830078,-74.23287000
2.28881836,-78.08678000
2.31933594,-81.50119000
2.34985352,-84.22508000
2.38037109,-88.24574000
2.41088867,-95.25833000
2.44140625,-91.70778000
2.47192383,-80.88676000
2.50244141,-78.04416000
2.53295898,-81.87852000
2.56347656,-89.18616000
2.59399414,-81.17608000
2.62451172,-83.61150000
2.65502930,-96.25045000
2.68554688,-86.83067000
2.71606445,-83.03693000
2.74658203,-80.23071000
2.77709961,-73.05017000
2.80761719,-67.99606000
2.83813477,-66.13165000
2.86865234,-66.56689000
2.89916992,-68.29114000
2.92968750,-70.30649000
2.96020508,-72.42828000
2.99072266,-75.08663000
3.02124023,-77.41817000
3.05175781,-79.81152000
3.08227539,-82.56931000
3.11279297,-80.92740000
3.14331055,-81.66296000
3.17382813,-82.51837000
3.20434570,-78.07487000
3.23486328,-73.07143000
3.26538086,-70.15555000
3.29589844,-69.52077000
3.32641602,-71.07401000
3.35693359,-74.96320000
3.38745117,-81.19521000
3.41796875,-80.20108000
3.44848633,-76.22226000
3.47900391,-76.29615000
3.50952148,-83.59608000
3.54003906,-81.00412000
3.57055664,-74.52125000
3.60107422,-74.26447000
3.63159180,-74.91101000
3.66210938,-75.72035000
3.69262695,-79.78852000
3.72314453,-72.98516000
3.75366211,-69.42447000
3.78417969,-69.76265000
3.81469727,-72.36128000
3.84521484,-75.07729000
3.87573242,-76.38985000
3.90625000,-76.94326000
3.93676758,-80.94763000
3.96728516,-94.95933000
3.99780273,-78.94166000
4.02832031,-77.19006000
4.05883789,-81.23181000
4.08935547,-86.11030000
4.11987305,-78.74915000
4.15039063,-75.64021000
4.18090820,-75.31302000
4.21142578,-77.50724000
4.24194336,-80.29174000
4.27246094,-82.09769000
4.30297852,-87.46536000
4.33349609,-80.00221000
4.36401367,-77.52518000
4.39453125,-79.45014000
4.42504883,-79.26917000
4.45556641,-82.38538000
4.48608398,-94.71094000
