Frequency,Channel A
(MHz),(dBu)

0.00000000,-28.60370000
0.03051758,-29.16235000
0.06103516,-35.23536000
0.09155273,-48.58982000
0.12207031,-49.89233000
0.15258789,-50.39188000
0.18310547,-52.99068000
0.21362305,-54.03494000
0.24414063,-55.24567000
0.27465820,-57.20576000
0.30517578,-58.83101000
0.33569336,-59.60616000
0.36621094,-59.92273000
0.39672852,-61.48428000
0.42724609,-67.22634000
0.45776367,-81.16548000
0.48828125,-72.78128000
0.51879883,-57.27017000
0.54931641,-50.89258000
0.57983398,-50.22049000
0.61035156,-48.65591000
0.64086914,-41.81884000
0.67138672,-39.11218000
0.70190430,-40.15442000
0.73242188,-44.73116000
0.76293945,-53.59303000
0.79345703,-65.42949000
0.82397461,-67.16321000
0.85449219,-65.48421000
0.88500977,-59.44856000
0.91552734,-57.16520000
0.94604492,-56.09892000
0.97656250,-54.83763000
1.00708008,-54.29499000
1.03759766,-55.47835000
1.06811523,-58.30795000
1.09863281,-60.74551000
1.12915039,-60.54270000
1.15966797,-58.88567000
1.19018555,-56.72712000
1.22070313,-54.83660000
1.25122070,-53.90749000
1.28173828,-54.32267000
1.31225586,-56.45311000
1.34277344,-61.21546000
1.37329102,-69.70908000
1.40380859,-66.54294000
1.43432617,-63.81557000
1.46484375,-63.62872000
1.49536133,-64.42371000
1.52587891,-66.95275000
1.55639648,-74.21414000
1.58691406,-72.44033000
1.61743164,-64.56409000
1.64794922,-60.26665000
1.67846680,-57.46891000
1.70898438,-55.55333000
1.73950195,-54.23697000
1.77001953,-53.50175000
1.80053711,-53.47948000
1.83105469,-54.24335000
1.86157227,-55.78226000
1.89208984,-58.23178000
1.92260742,-61.89906000
1.95312500,-66.00869000
1.98364258,-66.29836000
2.01416016,-63.87206000
2.04467773,-61.73990000
2.07519531,-60.53383000
2.10571289,-60.46672000
2.13623047,-61.31195000
2.16674805,-62.39048000
2.19726563,-62.95214000
2.22778320,-62.94512000
2.25830078,-62.89756000
2.28881836,-63.07127000
2.31933594,-63.31593000
2.34985352,-63.56056000
2.38037109,-63.98997000
2.41088867,-64.68481000
2.44140625,-65.42991000
2.47192383,-65.86926000
2.50244141,-65.90453000
2.53295898,-65.60854000
2.56347656,-64.89898000
2.59399414,-64.00733000
2.62451172,-63.37280000
2.65502930,-63.15098000
2.68554688,-63.25961000
2.71606445,-63.50644000
2.74658203,-63.76392000
2.77709961,-64.10776000
2.80761719,-64.66769000
2.83813477,-65.34229000
2.86865234,-65.69858000
2.89916992,-65.41525000
2.92968750,-64.71683000
2.96020508,-63.95273000
2.99072266,-63.32252000
3.02124023,-63.06749000
3.05175781,-63.38040000
3.08227539,-63.94691000
3.11279297,-64.01688000
3.14331055,-63.34940000
3.17382813,-62.36771000
3.20434570,-61.52615000
3.23486328,-61.04406000
3.26538086,-60.90942000
3.29589844,-61.07149000
3.32641602,-61.47800000
3.35693359,-61.91029000
3.38745117,-62.00636000
3.41796875,-61.49240000
3.44848633,-60.39545000
3.47900391,-59.09198000
3.50952148,-58.08077000
3.54003906,-57.66970000
3.57055664,-57.84364000
3.60107422,-58.33508000
3.63159180,-58.81904000
3.66210938,-59.05808000
3.69262695,-58.87745000
3.72314453,-58.17890000
3.75366211,-57.11047000
3.78417969,-56.04665000
3.81469727,-55.29709000
3.84521484,-54.95847000
3.87573242,-55.02363000
3.90625000,-55.48838000
3.93676758,-56.26245000
3.96728516,-57.04188000
3.99780273,-57.45964000
4.02832031,-57.46003000
4.05883789,-57.33718000
4.08935547,-57.40459000
4.11987305,-57.80238000
4.15039063,-58.49448000
4.18090820,-59.32660000
4.21142578,-60.12955000
4.24194336,-60.78907000
4.27246094,-61.21210000
4.30297852,-61.34403000
4.33349609,-61.32738000
4.36401367,-61.50021000
4.39453125,-62.11548000
4.42504883,-63.10437000
4.45556641,-64.14082000
4.48608398,-64.95901000
