Frequency,Channel D
(MHz),(dBu)

0.00000000,-69.48817000
0.03814697,-77.12804000
0.07629395,-94.57645000
0.11444092,-105.73690000
0.15258789,-121.02390000
0.19073486,-118.48200000
0.22888184,-111.76350000
0.26702881,-106.20060000
0.30517578,-108.27460000
0.34332275,-110.01980000
0.38146973,-105.89730000
0.41961670,-105.16450000
0.45776367,-111.66370000
0.49591064,-110.93410000
0.53405762,-106.64770000
0.57220459,-104.56180000
0.61035156,-107.89010000
0.64849854,-114.95070000
0.68664551,-108.11600000
0.72479248,-106.00600000
0.76293945,-107.15040000
0.80108643,-106.83650000
0.83923340,-104.51390000
0.87738037,-102.95490000
0.91552734,-103.28440000
0.95367432,-106.44970000
0.99182129,-104.54680000
1.02996826,-104.46920000
1.06811523,-107.76970000
1.10626221,-109.19850000
1.14440918,-102.13410000
1.18255615,-97.92107000
1.22070313,-96.86171000
1.25885010,-96.70920000
1.29699707,-97.04826000
1.33514404,-100.97170000
1.37329102,-104.98210000
1.41143799,-95.45949000
1.44958496,-92.05893000
1.48773193,-89.97535000
1.52587891,-89.08441000
1.56402588,-89.47472000
1.60217285,-90.85742000
1.64031982,-95.42233000
1.67846680,-103.06990000
1.71661377,-116.12360000
1.75476074,-104.59900000
1.79290771,-98.99731000
1.83105469,-97.22061000
1.86920166,-97.02007000
1.90734863,-98.63102000
1.94549561,-99.49622000
1.98364258,-104.94420000
2.02178955,-114.24950000
2.05993652,-102.87430000
2.09808350,-99.11067000
2.13623047,-94.75867000
2.17437744,-92.80627000
2.21252441,-92.14702000
2.25067139,-91.42559000
2.28881836,-91.87295000
2.32696533,-94.45939000
2.36511230,-99.11648000
2.40325928,-104.81510000
2.44140625,-96.57901000
2.47955322,-93.06784000
2.51770020,-90.72094000
2.55584717,-90.76377000
2.59399414,-91.38756000
2.63214111,-91.67282000
2.67028809,-93.80624000
2.70843506,-97.70684000
2.74658203,-114.07310000
2.78472900,-99.53152000
2.82287598,-94.70979000
2.86102295,-91.40998000
2.89916992,-90.05006000
2.93731689,-90.59180000
2.97546387,-91.39215000
3.01361084,-92.86903000
3.05175781,-97.26324000
3.08990479,-108.42620000
3.12805176,-99.00740000
3.16619873,-94.46222000
3.20434570,-91.21356000
3.24249268,-89.78453000
3.28063965,-90.28062000
3.31878662,-91.51656000
3.35693359,-93.81718000
3.39508057,-99.48357000
3.43322754,-107.28160000
3.47137451,-98.96973000
3.50952148,-91.89426000
3.54766846,-89.83264000
3.58581543,-89.17502000
3.62396240,-89.47968000
3.66210938,-91.06343000
3.70025635,-93.09922000
3.73840332,-101.14730000
3.77655029,-102.84830000
3.81469727,-95.80003000
3.85284424,-92.68411000
3.89099121,-90.57536000
3.92913818,-90.70252000
3.96728516,-90.90415000
4.00543213,-91.49696000
4.04357910,-94.88806000
4.08172607,-104.00090000
4.11987305,-105.21450000
4.15802002,-97.23167000
4.19616699,-92.30144000
4.23431396,-89.82825000
4.27246094,-89.09932000
4.31060791,-89.25365000
4.34875488,-89.90620000
4.38690186,-91.83914000
4.42504883,-97.54730000
4.46319580,-108.06910000
4.50134277,-95.86308000
4.53948975,-91.40129000
4.57763672,-89.95090000
4.61578369,-89.08718000
4.65393066,-88.99384000
4.69207764,-90.32612000
4.73022461,-91.92379000
4.76837158,-95.73296000
4.80651855,-108.29240000
4.84466553,-95.84511000
4.88281250,-90.04501000
4.92095947,-87.88130000
4.95910645,-87.56020000
4.99725342,-88.14171000
5.03540039,-88.78852000
5.07354736,-92.06506000
5.11169434,-98.18353000
5.14984131,-102.56130000
5.18798828,-96.20886000
5.22613525,-91.35692000
5.26428223,-88.17180000
5.30242920,-87.20539000
5.34057617,-87.35680000
5.37872314,-88.49425000
5.41687012,-90.51712000
5.45501709,-95.85092000
5.49316406,-100.90550000
5.53131104,-92.86857000
5.56945801,-90.47070000
5.60760498,-88.93488000
