Frequency,Channel D
(MHz),(dBu)

0.00000000,-68.70607000
0.03814697,-76.21267000
0.07629395,-91.43550000
0.11444092,-106.90000000
0.15258789,-108.22250000
0.19073486,-107.19160000
0.22888184,-102.76860000
0.26702881,-105.35760000
0.30517578,-115.54180000
0.34332275,-109.36790000
0.38146973,-108.37210000
0.41961670,-106.33510000
0.45776367,-104.85440000
0.49591064,-103.39610000
0.53405762,-103.03090000
0.57220459,-104.38930000
0.61035156,-111.56530000
0.64849854,-116.08960000
0.68664551,-113.83160000
0.72479248,-115.21480000
0.76293945,-106.99390000
0.80108643,-110.92730000
0.83923340,-114.18130000
0.87738037,-105.83280000
0.91552734,-109.10880000
0.95367432,-113.63240000
0.99182129,-113.16590000
1.02996826,-113.78260000
1.06811523,-112.88210000
1.10626221,-111.11790000
1.14440918,-109.11440000
1.18255615,-111.32660000
1.22070313,-110.39920000
1.25885010,-102.54540000
1.29699707,-104.12850000
1.33514404,-104.17580000
1.37329102,-102.17950000
1.41143799,-94.79239000
1.44958496,-95.86780000
1.48773193,-95.82508000
1.52587891,-105.08050000
1.56402588,-92.89464000
1.60217285,-96.45344000
1.64031982,-100.30420000
1.67846680,-104.83810000
1.71661377,-100.63540000
1.75476074,-106.20780000
1.79290771,-100.47370000
1.83105469,-108.41770000
1.86920166,-100.93170000
1.90734863,-109.71850000
1.94549561,-103.91730000
1.98364258,-108.32990000
2.02178955,-104.85950000
2.05993652,-106.44850000
2.09808350,-100.81580000
2.13623047,-101.56990000
2.17437744,-98.40785000
2.21252441,-105.34620000
2.25067139,-98.43143000
2.28881836,-99.34859000
2.32696533,-103.91520000
2.36511230,-102.91990000
2.40325928,-97.77760000
2.44140625,-104.32970000
2.47955322,-97.57279000
2.51770020,-101.46590000
2.55584717,-97.68920000
2.59399414,-99.02060000
2.63214111,-102.35660000
2.67028809,-97.90771000
2.70843506,-98.30986000
2.74658203,-101.70500000
2.78472900,-99.62799000
2.82287598,-100.18570000
2.86102295,-93.91661000
2.89916992,-98.78719000
2.93731689,-102.16870000
2.97546387,-96.38504000
3.01361084,-101.07400000
3.05175781,-102.71070000
3.08990479,-106.20520000
3.12805176,-98.74594000
3.16619873,-95.47982000
3.20434570,-97.69949000
3.24249268,-99.38747000
3.28063965,-96.62804000
3.31878662,-97.15367000
3.35693359,-96.79371000
3.39508057,-98.88907000
3.43322754,-99.51418000
3.47137451,-97.43320000
3.50952148,-98.26045000
3.54766846,-97.47665000
3.58581543,-98.54395000
3.62396240,-99.08001000
3.66210938,-95.40722000
3.70025635,-101.06440000
3.73840332,-101.54060000
3.77655029,-99.16920000
3.81469727,-94.47285000
3.85284424,-95.41528000
3.89099121,-94.73886000
3.92913818,-95.05806000
3.96728516,-94.92355000
4.00543213,-99.65290000
4.04357910,-99.15854000
4.08172607,-101.00640000
4.11987305,-97.52473000
4.15802002,-93.68604000
4.19616699,-98.73237000
4.23431396,-111.96550000
4.27246094,-93.40860000
4.31060791,-97.89490000
4.34875488,-96.78833000
4.38690186,-98.10188000
4.42504883,-96.73415000
4.46319580,-97.75835000
4.50134277,-97.78302000
4.53948975,-97.03078000
4.57763672,-94.12404000
4.61578369,-94.60766000
4.65393066,-94.01997000
4.69207764,-111.78740000
4.73022461,-96.60094000
4.76837158,-98.85624000
4.80651855,-95.30116000
4.84466553,-96.63986000
4.88281250,-94.26088000
4.92095947,-96.36430000
4.95910645,-94.76494000
4.99725342,-96.38808000
5.03540039,-92.90062000
5.07354736,-96.59730000
5.11169434,-90.62710000
5.14984131,-96.19200000
5.18798828,-92.29519000
5.22613525,-92.75871000
5.26428223,-95.41367000
5.30242920,-94.89944000
5.34057617,-92.23157000
5.37872314,-96.27473000
5.41687012,-93.07855000
5.45501709,-95.52213000
5.49316406,-93.64189000
5.53131104,-96.43500000
5.56945801,-89.11894000
5.60760498,-93.65671000
