Frequency,Channel D
(MHz),(dBu)

0.00000000,-68.53304000
0.03814697,-76.15099000
0.07629395,-92.52673000
0.11444092,-112.01570000
0.15258789,-109.83880000
0.19073486,-113.01580000
0.22888184,-110.43770000
0.26702881,-112.18440000
0.30517578,-114.26880000
0.34332275,-110.62500000
0.38146973,-106.54060000
0.41961670,-106.06320000
0.45776367,-110.78640000
0.49591064,-112.74430000
0.53405762,-103.81740000
0.57220459,-102.90740000
0.61035156,-109.92560000
0.64849854,-115.21320000
0.68664551,-107.46120000
0.72479248,-104.39570000
0.76293945,-104.20680000
0.80108643,-102.85250000
0.83923340,-104.01620000
0.87738037,-106.09680000
0.91552734,-106.37370000
0.95367432,-104.82770000
0.99182129,-103.45540000
1.02996826,-108.67350000
1.06811523,-116.18390000
1.10626221,-107.70110000
1.14440918,-102.26390000
1.18255615,-97.77633000
1.22070313,-95.77469000
1.25885010,-95.81203000
1.29699707,-97.77664000
1.33514404,-105.28980000
1.37329102,-103.08620000
1.41143799,-93.90031000
1.44958496,-90.58046000
1.48773193,-89.44720000
1.52587891,-89.32068000
1.56402588,-89.23994000
1.60217285,-90.40986000
1.64031982,-93.75736000
1.67846680,-100.10310000
1.71661377,-107.99160000
1.75476074,-104.05890000
1.79290771,-97.55884000
1.83105469,-94.39683000
1.86920166,-95.43364000
1.90734863,-98.74132000
1.94549561,-98.52082000
1.98364258,-100.95730000
2.02178955,-108.31150000
2.05993652,-112.08730000
2.09808350,-104.02970000
2.13623047,-99.27870000
2.17437744,-94.33501000
2.21252441,-91.29358000
2.25067139,-90.55939000
2.28881836,-92.01201000
2.32696533,-95.67825000
2.36511230,-102.22290000
2.40325928,-102.68060000
2.44140625,-96.86031000
2.47955322,-92.83649000
2.51770020,-90.92155000
2.55584717,-90.38048000
2.59399414,-90.02441000
2.63214111,-90.79198000
2.67028809,-94.04021000
2.70843506,-98.97781000
2.74658203,-98.65993000
2.78472900,-94.23252000
2.82287598,-90.98606000
2.86102295,-89.09283000
2.89916992,-89.04944000
2.93731689,-90.09360000
2.97546387,-91.89568000
3.01361084,-95.76491000
3.05175781,-100.56900000
3.08990479,-99.57520000
3.12805176,-94.56555000
3.16619873,-91.06285000
3.20434570,-88.63556000
3.24249268,-87.83591000
3.28063965,-88.69469000
3.31878662,-90.57922000
3.35693359,-93.73253000
3.39508057,-98.81091000
3.43322754,-96.83984000
3.47137451,-92.42091000
3.50952148,-89.78857000
3.54766846,-88.62634000
3.58581543,-88.59602000
3.62396240,-89.10341000
3.66210938,-90.29530000
3.70025635,-93.43382000
3.73840332,-99.06949000
3.77655029,-96.34856000
3.81469727,-91.62653000
3.85284424,-89.20142000
3.89099121,-87.79686000
3.92913818,-87.49664000
3.96728516,-88.29163000
4.00543213,-89.81520000
4.04357910,-93.07680000
4.08172607,-98.55254000
4.11987305,-96.81850000
4.15802002,-92.38277000
4.19616699,-89.76788000
4.23431396,-88.12580000
4.27246094,-87.51426000
4.31060791,-88.21290000
4.34875488,-89.85225000
4.38690186,-92.48772000
4.42504883,-95.76364000
4.46319580,-94.92699000
4.50134277,-91.46124000
4.53948975,-88.92369000
4.57763672,-87.37376000
4.61578369,-86.81590000
4.65393066,-87.52290000
4.69207764,-89.42338000
4.73022461,-92.56354000
4.76837158,-96.61075000
4.80651855,-94.55009000
4.84466553,-90.01273000
4.88281250,-87.98352000
4.92095947,-86.95602000
4.95910645,-86.58008000
4.99725342,-87.52637000
5.03540039,-89.45393000
5.07354736,-91.78814000
5.11169434,-94.00161000
5.14984131,-94.21821000
5.18798828,-91.33270000
5.22613525,-88.52431000
5.26428223,-86.83105000
5.30242920,-85.82196000
5.34057617,-85.84326000
5.37872314,-87.17747000
5.41687012,-89.45262000
5.45501709,-91.71866000
5.49316406,-91.46072000
5.53131104,-89.08842000
5.56945801,-86.95377000
5.60760498,-85.89105000
