Frequency,Channel D
(MHz),(dBu)

0.00000000,-68.75306000
0.03814697,-76.42493000
0.07629395,-93.43416000
0.11444092,-120.98840000
0.15258789,-104.69620000
0.19073486,-102.24040000
0.22888184,-103.63640000
0.26702881,-110.01380000
0.30517578,-124.98930000
0.34332275,-116.67970000
0.38146973,-121.90860000
0.41961670,-109.82410000
0.45776367,-104.46880000
0.49591064,-104.65100000
0.53405762,-106.65020000
0.57220459,-107.56240000
0.61035156,-117.93310000
0.64849854,-119.06270000
0.68664551,-119.98950000
0.72479248,-116.18610000
0.76293945,-112.68510000
0.80108643,-107.52020000
0.83923340,-105.57910000
0.87738037,-109.48830000
0.91552734,-121.64730000
0.95367432,-111.61700000
0.99182129,-111.42810000
1.02996826,-108.42590000
1.06811523,-106.16900000
1.10626221,-106.19010000
1.14440918,-107.24910000
1.18255615,-102.58360000
1.22070313,-101.15310000
1.25885010,-97.05136000
1.29699707,-96.05934000
1.33514404,-98.33756000
1.37329102,-98.86125000
1.41143799,-96.43571000
1.44958496,-95.22170000
1.48773193,-93.30589000
1.52587891,-93.55331000
1.56402588,-91.35556000
1.60217285,-91.65393000
1.64031982,-93.01939000
1.67846680,-95.03714000
1.71661377,-98.03537000
1.75476074,-103.20120000
1.79290771,-101.18410000
1.83105469,-97.02173000
1.86920166,-97.07630000
1.90734863,-106.29850000
1.94549561,-101.77720000
1.98364258,-98.60215000
2.02178955,-101.10620000
2.05993652,-109.42560000
2.09808350,-100.62320000
2.13623047,-95.78765000
2.17437744,-94.72843000
2.21252441,-96.57933000
2.25067139,-94.93355000
2.28881836,-94.03603000
2.32696533,-97.44899000
2.36511230,-100.98180000
2.40325928,-102.13460000
2.44140625,-104.66870000
2.47955322,-97.91434000
2.51770020,-94.14793000
2.55584717,-93.40257000
2.59399414,-96.62293000
2.63214111,-98.53057000
2.67028809,-96.69571000
2.70843506,-100.43290000
2.74658203,-100.93460000
2.78472900,-100.01130000
2.82287598,-97.46889000
2.86102295,-95.66678000
2.89916992,-95.49778000
2.93731689,-94.90974000
2.97546387,-93.77432000
3.01361084,-96.28122000
3.05175781,-97.51959000
3.08990479,-99.89811000
3.12805176,-99.01685000
3.16619873,-100.12280000
3.20434570,-93.55495000
3.24249268,-92.79358000
3.28063965,-93.82958000
3.31878662,-94.23894000
3.35693359,-93.40988000
3.39508057,-97.61361000
3.43322754,-97.49498000
3.47137451,-96.56239000
3.50952148,-93.59810000
3.54766846,-93.31537000
3.58581543,-93.00357000
3.62396240,-93.73914000
3.66210938,-93.25766000
3.70025635,-96.90830000
3.73840332,-94.48337000
3.77655029,-96.49516000
3.81469727,-96.39624000
3.85284424,-95.05013000
3.89099121,-93.71318000
3.92913818,-94.06540000
3.96728516,-91.77405000
4.00543213,-93.86461000
4.04357910,-94.29910000
4.08172607,-96.05526000
4.11987305,-95.72254000
4.15802002,-97.07526000
4.19616699,-94.65765000
4.23431396,-93.30077000
4.27246094,-91.82641000
4.31060791,-94.05678000
4.34875488,-92.72144000
4.38690186,-95.17604000
4.42504883,-94.43791000
4.46319580,-97.72772000
4.50134277,-96.44219000
4.53948975,-95.23767000
4.57763672,-91.22887000
4.61578369,-91.56270000
4.65393066,-92.48273000
4.69207764,-95.28397000
4.73022461,-91.64104000
4.76837158,-93.64968000
4.80651855,-94.57207000
4.84466553,-94.69956000
4.88281250,-91.25847000
4.92095947,-92.64823000
4.95910645,-91.51145000
4.99725342,-93.61095000
5.03540039,-91.46168000
5.07354736,-92.15226000
5.11169434,-92.72102000
5.14984131,-95.60423000
5.18798828,-95.59447000
5.22613525,-96.65851000
5.26428223,-91.99203000
5.30242920,-90.28622000
5.34057617,-89.48152000
5.37872314,-91.56150000
5.41687012,-91.88252000
5.45501709,-95.97622000
5.49316406,-93.15102000
5.53131104,-91.81332000
5.56945801,-89.80000000
5.60760498,-90.56516000
