Frequency,Channel D
(MHz),(dBu)

0.00000000,-69.71272000
0.03814697,-77.25429000
0.07629395,-93.19409000
0.11444092,-121.42850000
0.15258789,-115.53310000
0.19073486,-114.72760000
0.22888184,-109.26530000
0.26702881,-117.03170000
0.30517578,-112.40690000
0.34332275,-107.69210000
0.38146973,-104.72630000
0.41961670,-100.79890000
0.45776367,-99.09169000
0.49591064,-100.80210000
0.53405762,-104.23300000
0.57220459,-106.96530000
0.61035156,-107.77860000
0.64849854,-104.34320000
0.68664551,-104.32470000
0.72479248,-119.78750000
0.76293945,-111.87700000
0.80108643,-108.85970000
0.83923340,-105.14050000
0.87738037,-104.68380000
0.91552734,-110.21480000
0.95367432,-114.42160000
0.99182129,-118.70100000
1.02996826,-112.20790000
1.06811523,-109.51250000
1.10626221,-105.52250000
1.14440918,-102.53860000
1.18255615,-99.47109000
1.22070313,-97.53144000
1.25885010,-99.07623000
1.29699707,-100.34280000
1.33514404,-105.12890000
1.37329102,-102.33940000
1.41143799,-94.06844000
1.44958496,-91.74631000
1.48773193,-89.66463000
1.52587891,-87.39960000
1.56402588,-87.90671000
1.60217285,-90.86105000
1.64031982,-93.37471000
1.67846680,-104.23110000
1.71661377,-102.83390000
1.75476074,-96.93161000
1.79290771,-93.57738000
1.83105469,-93.45319000
1.86920166,-96.18722000
1.90734863,-98.74495000
1.94549561,-99.13348000
1.98364258,-99.39684000
2.02178955,-101.70310000
2.05993652,-104.08770000
2.09808350,-101.94260000
2.13623047,-95.76718000
2.17437744,-91.94150000
2.21252441,-89.92374000
2.25067139,-89.92171000
2.28881836,-92.94662000
2.32696533,-99.78040000
2.36511230,-109.77830000
2.40325928,-97.57443000
2.44140625,-95.06828000
2.47955322,-91.65211000
2.51770020,-89.15544000
2.55584717,-89.18400000
2.59399414,-91.13330000
2.63214111,-93.83904000
2.67028809,-96.47011000
2.70843506,-99.61517000
2.74658203,-95.08972000
2.78472900,-91.62556000
2.82287598,-90.59307000
2.86102295,-90.08154000
2.89916992,-89.83049000
2.93731689,-90.55268000
2.97546387,-93.09906000
3.01361084,-97.54322000
3.05175781,-99.69885000
3.08990479,-97.28920000
3.12805176,-92.88673000
3.16619873,-89.10694000
3.20434570,-87.28554000
3.24249268,-87.57304000
3.28063965,-89.81615000
3.31878662,-92.66595000
3.35693359,-97.02519000
3.39508057,-105.84130000
3.43322754,-96.00647000
3.47137451,-90.49118000
3.50952148,-87.99432000
3.54766846,-87.46918000
3.58581543,-88.40956000
3.62396240,-89.79527000
3.66210938,-92.48604000
3.70025635,-99.07393000
3.73840332,-97.07183000
3.77655029,-90.74518000
3.81469727,-88.90897000
3.85284424,-87.57320000
3.89099121,-86.87093000
3.92913818,-87.40591000
3.96728516,-89.02391000
4.00543213,-91.75686000
4.04357910,-95.83936000
4.08172607,-99.08672000
4.11987305,-94.87865000
4.15802002,-89.50222000
4.19616699,-86.34063000
4.23431396,-85.59460000
4.27246094,-86.72392000
4.31060791,-88.67601000
4.34875488,-91.69010000
4.38690186,-96.25152000
4.42504883,-101.03120000
4.46319580,-95.70274000
4.50134277,-90.16613000
4.53948975,-87.66583000
4.57763672,-87.39002000
4.61578369,-87.78191000
4.65393066,-88.09558000
4.69207764,-91.25635000
4.73022461,-102.15270000
4.76837158,-95.22919000
4.80651855,-90.03208000
4.84466553,-87.24365000
4.88281250,-85.58910000
4.92095947,-85.81013000
4.95910645,-88.15233000
4.99725342,-91.81423000
5.03540039,-95.19220000
5.07354736,-98.08457000
5.11169434,-104.79960000
5.14984131,-91.84734000
5.18798828,-87.17450000
5.22613525,-85.93527000
5.26428223,-85.59444000
5.30242920,-86.15228000
5.34057617,-87.75903000
5.37872314,-90.11176000
5.41687012,-95.52506000
5.45501709,-94.93243000
5.49316406,-90.32867000
5.53131104,-89.10308000
5.56945801,-88.01202000
5.60760498,-87.49989000
