Frequency,Channel D
(MHz),(dBu)

0.00000000,-69.74806000
0.03814697,-77.06850000
0.07629395,-91.91042000
0.11444092,-109.55940000
0.15258789,-112.79200000
0.19073486,-112.57990000
0.22888184,-119.76600000
0.26702881,-109.97100000
0.30517578,-107.91960000
0.34332275,-107.89600000
0.38146973,-113.19880000
0.41961670,-106.30660000
0.45776367,-106.02480000
0.49591064,-107.63230000
0.53405762,-116.53430000
0.57220459,-108.32680000
0.61035156,-112.75340000
0.64849854,-111.67140000
0.68664551,-109.68630000
0.72479248,-107.82420000
0.76293945,-113.30990000
0.80108643,-121.36030000
0.83923340,-106.20910000
0.87738037,-103.45730000
0.91552734,-109.06150000
0.95367432,-117.74780000
0.99182129,-107.72360000
1.02996826,-103.24390000
1.06811523,-107.84000000
1.10626221,-107.22850000
1.14440918,-101.68520000
1.18255615,-102.94950000
1.22070313,-101.81100000
1.25885010,-103.35380000
1.29699707,-104.01120000
1.33514404,-98.09190000
1.37329102,-101.07890000
1.41143799,-100.98420000
1.44958496,-103.10470000
1.48773193,-100.96410000
1.52587891,-100.68660000
1.56402588,-97.84684000
1.60217285,-98.41175000
1.64031982,-100.56090000
1.67846680,-102.74580000
1.71661377,-101.44530000
1.75476074,-104.36580000
1.79290771,-110.52910000
1.83105469,-101.04450000
1.86920166,-96.61671000
1.90734863,-96.82368000
1.94549561,-97.89171000
1.98364258,-103.55660000
2.02178955,-103.74460000
2.05993652,-106.34340000
2.09808350,-107.09840000
2.13623047,-105.06440000
2.17437744,-94.87931000
2.21252441,-94.65407000
2.25067139,-97.90015000
2.28881836,-101.81370000
2.32696533,-101.70700000
2.36511230,-110.67640000
2.40325928,-107.36730000
2.44140625,-107.81400000
2.47955322,-97.44427000
2.51770020,-95.79858000
2.55584717,-93.89526000
2.59399414,-99.13237000
2.63214111,-104.26870000
2.67028809,-99.28531000
2.70843506,-103.90780000
2.74658203,-104.10210000
2.78472900,-100.30650000
2.82287598,-100.60790000
2.86102295,-96.78107000
2.89916992,-95.42594000
2.93731689,-95.99049000
2.97546387,-95.78333000
3.01361084,-101.61870000
3.05175781,-99.31744000
3.08990479,-102.24540000
3.12805176,-100.92780000
3.16619873,-95.42960000
3.20434570,-95.53645000
3.24249268,-96.86012000
3.28063965,-95.10057000
3.31878662,-97.53026000
3.35693359,-99.56953000
3.39508057,-107.93570000
3.43322754,-106.29180000
3.47137451,-98.49413000
3.50952148,-98.81259000
3.54766846,-97.94267000
3.58581543,-92.91948000
3.62396240,-94.32819000
3.66210938,-95.35408000
3.70025635,-108.79850000
3.73840332,-104.22040000
3.77655029,-101.25680000
3.81469727,-107.37540000
3.85284424,-98.53921000
3.89099121,-95.67306000
3.92913818,-97.21536000
3.96728516,-92.13439000
4.00543213,-98.23627000
4.04357910,-97.93184000
4.08172607,-104.59430000
4.11987305,-101.93550000
4.15802002,-98.13088000
4.19616699,-98.20283000
4.23431396,-96.11077000
4.27246094,-93.46640000
4.31060791,-100.24950000
4.34875488,-94.28685000
4.38690186,-101.96490000
4.42504883,-103.51060000
4.46319580,-105.81130000
4.50134277,-97.69009000
4.53948975,-95.69057000
4.57763672,-95.12199000
4.61578369,-97.67127000
4.65393066,-94.39380000
4.69207764,-102.72350000
4.73022461,-97.88583000
4.76837158,-107.08100000
4.80651855,-98.96682000
4.84466553,-96.62378000
4.88281250,-94.49837000
4.92095947,-97.05334000
4.95910645,-92.01227000
4.99725342,-94.87856000
5.03540039,-93.08418000
5.07354736,-105.19790000
5.11169434,-102.45680000
5.14984131,-103.18010000
5.18798828,-97.18614000
5.22613525,-97.79875000
5.26428223,-92.97888000
5.30242920,-96.32323000
5.34057617,-92.03790000
5.37872314,-98.75905000
5.41687012,-97.66614000
5.45501709,-109.29050000
5.49316406,-100.94890000
5.53131104,-99.37485000
5.56945801,-93.01732000
5.60760498,-95.18900000
