Frequency,Channel D
(MHz),(dBu)

0.00000000,-68.41721000
0.03814697,-75.97575000
0.07629395,-92.02373000
0.11444092,-108.63830000
0.15258789,-108.51420000
0.19073486,-107.77690000
0.22888184,-113.34050000
0.26702881,-114.06870000
0.30517578,-107.18250000
0.34332275,-110.07320000
0.38146973,-108.38010000
0.41961670,-107.94690000
0.45776367,-109.75290000
0.49591064,-102.05470000
0.53405762,-103.10610000
0.57220459,-107.31440000
0.61035156,-115.88980000
0.64849854,-107.87150000
0.68664551,-104.78120000
0.72479248,-108.67690000
0.76293945,-117.21090000
0.80108643,-122.21600000
0.83923340,-116.67090000
0.87738037,-111.42510000
0.91552734,-119.02060000
0.95367432,-111.10640000
0.99182129,-106.37040000
1.02996826,-116.21860000
1.06811523,-104.39100000
1.10626221,-100.62900000
1.14440918,-105.68870000
1.18255615,-102.96420000
1.22070313,-99.01295000
1.25885010,-100.21520000
1.29699707,-103.78540000
1.33514404,-103.57510000
1.37329102,-103.61110000
1.41143799,-96.56090000
1.44958496,-94.82963000
1.48773193,-92.31168000
1.52587891,-90.75034000
1.56402588,-91.82285000
1.60217285,-93.24165000
1.64031982,-95.45868000
1.67846680,-103.97750000
1.71661377,-103.69240000
1.75476074,-96.38277000
1.79290771,-96.16220000
1.83105469,-99.48419000
1.86920166,-98.09305000
1.90734863,-97.24605000
1.94549561,-97.78146000
1.98364258,-99.94347000
2.02178955,-105.44070000
2.05993652,-101.80300000
2.09808350,-98.20366000
2.13623047,-96.48044000
2.17437744,-93.77698000
2.21252441,-93.90560000
2.25067139,-93.87814000
2.28881836,-95.34303000
2.32696533,-101.71650000
2.36511230,-114.63160000
2.40325928,-102.52670000
2.44140625,-97.37671000
2.47955322,-92.02122000
2.51770020,-90.33199000
2.55584717,-90.67635000
2.59399414,-91.55685000
2.63214111,-93.51334000
2.67028809,-95.73136000
2.70843506,-102.22180000
2.74658203,-99.00986000
2.78472900,-94.27837000
2.82287598,-91.78420000
2.86102295,-89.74554000
2.89916992,-90.04483000
2.93731689,-92.97119000
2.97546387,-95.43811000
3.01361084,-98.38565000
3.05175781,-110.17360000
3.08990479,-100.41620000
3.12805176,-93.93187000
3.16619873,-90.97809000
3.20434570,-90.92003000
3.24249268,-91.99059000
3.28063965,-92.55183000
3.31878662,-94.26286000
3.35693359,-97.82182000
3.39508057,-112.07350000
3.43322754,-100.86900000
3.47137451,-95.02327000
3.50952148,-93.02866000
3.54766846,-90.73722000
3.58581543,-89.96841000
3.62396240,-91.05628000
3.66210938,-93.68130000
3.70025635,-100.86350000
3.73840332,-108.74820000
3.77655029,-96.85356000
3.81469727,-92.22906000
3.85284424,-90.94725000
3.89099121,-91.35583000
3.92913818,-90.63597000
3.96728516,-91.49423000
4.00543213,-94.40077000
4.04357910,-98.89587000
4.08172607,-107.36270000
4.11987305,-96.18232000
4.15802002,-93.23558000
4.19616699,-90.93600000
4.23431396,-89.39286000
4.27246094,-89.44724000
4.31060791,-90.51041000
4.34875488,-92.99499000
4.38690186,-102.40990000
4.42504883,-105.31520000
4.46319580,-97.11015000
4.50134277,-93.40868000
4.53948975,-89.57193000
4.57763672,-87.93094000
4.61578369,-88.93994000
4.65393066,-90.59116000
4.69207764,-92.68887000
4.73022461,-96.96461000
4.76837158,-112.23950000
4.80651855,-96.12506000
4.84466553,-91.24511000
4.88281250,-88.85117000
4.92095947,-87.95474000
4.95910645,-88.06613000
4.99725342,-90.51999000
5.03540039,-93.62819000
5.07354736,-98.88480000
5.11169434,-103.03090000
5.14984131,-93.75821000
5.18798828,-90.77048000
5.22613525,-88.98293000
5.26428223,-87.44625000
5.30242920,-88.21850000
5.34057617,-90.49860000
5.37872314,-93.75764000
5.41687012,-98.16206000
5.45501709,-105.30670000
5.49316406,-92.99773000
5.53131104,-89.46090000
5.56945801,-87.83664000
5.60760498,-87.96109000
