Frequency,Channel D
(MHz),(dBu)

0.00000000,-80.25369000
0.03814697,-87.25552000
0.07629395,-98.60898000
0.11444092,-105.84750000
0.15258789,-107.96210000
0.19073486,-109.88500000
0.22888184,-107.96180000
0.26702881,-107.80920000
0.30517578,-111.78590000
0.34332275,-104.55470000
0.38146973,-103.09340000
0.41961670,-110.80970000
0.45776367,-107.61590000
0.49591064,-100.59850000
0.53405762,-98.41371000
0.57220459,-100.56920000
0.61035156,-109.02400000
0.64849854,-112.32040000
0.68664551,-109.02320000
0.72479248,-113.41050000
0.76293945,-119.01550000
0.80108643,-112.20010000
0.83923340,-107.43750000
0.87738037,-104.54620000
0.91552734,-102.58590000
0.95367432,-105.57550000
0.99182129,-114.90330000
1.02996826,-120.64740000
1.06811523,-113.07950000
1.10626221,-102.00920000
1.14440918,-96.71310000
1.18255615,-96.09035000
1.22070313,-95.95453000
1.25885010,-99.49127000
1.29699707,-102.90250000
1.33514404,-111.79160000
1.37329102,-100.93380000
1.41143799,-93.46276000
1.44958496,-90.55413000
1.48773193,-88.13197000
1.52587891,-89.10712000
1.56402588,-96.49435000
1.60217285,-95.51327000
1.64031982,-99.03456000
1.67846680,-109.47680000
1.71661377,-101.41430000
1.75476074,-97.81142000
1.79290771,-97.43387000
1.83105469,-96.31275000
1.86920166,-96.94278000
1.90734863,-102.10570000
1.94549561,-102.19500000
1.98364258,-101.96240000
2.02178955,-99.22057000
2.05993652,-93.19733000
2.09808350,-93.89924000
2.13623047,-93.31364000
2.17437744,-90.81194000
2.21252441,-91.22010000
2.25067139,-93.31870000
2.28881836,-98.57970000
2.32696533,-107.12870000
2.36511230,-97.44332000
2.40325928,-92.95464000
2.44140625,-91.46923000
2.47955322,-90.81458000
2.51770020,-91.10046000
2.55584717,-92.62242000
2.59399414,-95.84839000
2.63214111,-105.58340000
2.67028809,-103.28130000
2.70843506,-96.71603000
2.74658203,-93.75443000
2.78472900,-91.53194000
2.82287598,-89.81232000
2.86102295,-89.86784000
2.89916992,-92.47346000
2.93731689,-96.22900000
2.97546387,-104.90960000
3.01361084,-104.99850000
3.05175781,-99.52480000
3.08990479,-95.62506000
3.12805176,-93.14771000
3.16619873,-93.48009000
3.20434570,-93.39220000
3.24249268,-95.14397000
3.28063965,-101.52850000
3.31878662,-108.22070000
3.35693359,-103.64090000
3.39508057,-96.73621000
3.43322754,-92.58075000
3.47137451,-89.44255000
3.50952148,-89.10672000
3.54766846,-90.02711000
3.58581543,-92.29577000
3.62396240,-97.42888000
3.66210938,-128.08810000
3.70025635,-97.48248000
3.73840332,-94.26871000
3.77655029,-91.79450000
3.81469727,-89.89097000
3.85284424,-88.95565000
3.89099121,-90.46684000
3.92913818,-95.66255000
3.96728516,-100.72250000
4.00543213,-111.23020000
4.04357910,-96.00108000
4.08172607,-91.58451000
4.11987305,-90.25201000
4.15802002,-89.31490000
4.19616699,-89.52529000
4.23431396,-91.66449000
4.27246094,-96.24432000
4.31060791,-103.50120000
4.34875488,-101.24200000
4.38690186,-96.16104000
4.42504883,-92.42539000
4.46319580,-89.56885000
4.50134277,-89.04392000
4.53948975,-89.85198000
4.57763672,-92.23524000
4.61578369,-97.58015000
4.65393066,-103.31230000
4.69207764,-100.22980000
4.73022461,-93.08806000
4.76837158,-89.14307000
4.80651855,-87.78415000
4.84466553,-88.92631000
4.88281250,-90.12859000
4.92095947,-91.52467000
4.95910645,-96.75224000
4.99725342,-101.43420000
5.03540039,-95.43306000
5.07354736,-90.92741000
5.11169434,-88.43490000
5.14984131,-86.73355000
5.18798828,-86.66091000
5.22613525,-88.57132000
5.26428223,-92.48747000
5.30242920,-99.68831000
5.34057617,-99.06226000
5.37872314,-94.06223000
5.41687012,-90.62176000
5.45501709,-87.37122000
5.49316406,-86.53655000
5.53131104,-88.12904000
5.56945801,-90.28836000
5.60760498,-92.73034000
