Frequency,Channel D
(MHz),(dBu)

0.00000000,-76.88612000
0.03814697,-84.19427000
0.07629395,-97.89757000
0.11444092,-106.30050000
0.15258789,-105.40920000
0.19073486,-109.15890000
0.22888184,-112.58310000
0.26702881,-104.55190000
0.30517578,-105.50480000
0.34332275,-113.71410000
0.38146973,-109.13370000
0.41961670,-113.24120000
0.45776367,-108.67310000
0.49591064,-102.78390000
0.53405762,-101.80440000
0.57220459,-106.31350000
0.61035156,-119.53470000
0.64849854,-107.10410000
0.68664551,-108.74220000
0.72479248,-111.73700000
0.76293945,-120.41590000
0.80108643,-107.76480000
0.83923340,-107.40300000
0.87738037,-113.28530000
0.91552734,-111.63120000
0.95367432,-114.61510000
0.99182129,-108.78710000
1.02996826,-103.85620000
1.06811523,-102.94080000
1.10626221,-101.95470000
1.14440918,-99.82192000
1.18255615,-98.64623000
1.22070313,-100.31550000
1.25885010,-101.97940000
1.29699707,-99.66628000
1.33514404,-103.34750000
1.37329102,-100.77820000
1.41143799,-94.57851000
1.44958496,-91.82788000
1.48773193,-89.91251000
1.52587891,-90.04260000
1.56402588,-92.25749000
1.60217285,-95.85091000
1.64031982,-102.66970000
1.67846680,-107.25770000
1.71661377,-98.11062000
1.75476074,-95.67498000
1.79290771,-94.69667000
1.83105469,-95.03918000
1.86920166,-97.18718000
1.90734863,-102.20120000
1.94549561,-114.88690000
1.98364258,-108.38240000
2.02178955,-103.52990000
2.05993652,-100.91980000
2.09808350,-97.27245000
2.13623047,-93.74551000
2.17437744,-92.40578000
2.21252441,-92.28748000
2.25067139,-93.73529000
2.28881836,-98.96134000
2.32696533,-108.76430000
2.36511230,-102.52970000
2.40325928,-96.85258000
2.44140625,-93.08811000
2.47955322,-91.20633000
2.51770020,-90.72501000
2.55584717,-91.70005000
2.59399414,-94.13324000
2.63214111,-98.94823000
2.67028809,-112.05670000
2.70843506,-102.63210000
2.74658203,-96.04481000
2.78472900,-92.12880000
2.82287598,-89.22292000
2.86102295,-88.81210000
2.89916992,-91.63216000
2.93731689,-94.77860000
2.97546387,-98.40285000
3.01361084,-111.74990000
3.05175781,-100.50090000
3.08990479,-92.99266000
3.12805176,-89.93362000
3.16619873,-89.02020000
3.20434570,-89.27949000
3.24249268,-90.55454000
3.28063965,-92.72235000
3.31878662,-97.33527000
3.35693359,-103.56650000
3.39508057,-94.02099000
3.43322754,-90.70336000
3.47137451,-88.69202000
3.50952148,-88.01098000
3.54766846,-89.45977000
3.58581543,-91.70909000
3.62396240,-96.34956000
3.66210938,-115.28130000
3.70025635,-100.14840000
3.73840332,-94.53767000
3.77655029,-90.85971000
3.81469727,-88.66966000
3.85284424,-88.34695000
3.89099121,-89.26157000
3.92913818,-91.31882000
3.96728516,-96.29855000
4.00543213,-103.95790000
4.04357910,-100.23540000
4.08172607,-93.97236000
4.11987305,-90.34870000
4.15802002,-89.46907000
4.19616699,-89.12754000
4.23431396,-89.84921000
4.27246094,-92.37065000
4.31060791,-97.82441000
4.34875488,-102.49760000
4.38690186,-100.00060000
4.42504883,-93.29078000
4.46319580,-89.67602000
4.50134277,-88.56757000
4.53948975,-88.57510000
4.57763672,-89.49100000
4.61578369,-91.38707000
4.65393066,-95.57575000
4.69207764,-103.51830000
4.73022461,-95.11596000
4.76837158,-90.50079000
4.80651855,-88.95490000
4.84466553,-88.16296000
4.88281250,-88.20632000
4.92095947,-89.30197000
4.95910645,-92.34639000
4.99725342,-98.67519000
5.03540039,-99.19286000
5.07354736,-93.18625000
5.11169434,-89.73189000
5.14984131,-88.20230000
5.18798828,-87.53195000
5.22613525,-88.24632000
5.26428223,-89.96225000
5.30242920,-93.24006000
5.34057617,-102.12060000
5.37872314,-95.71987000
5.41687012,-91.97638000
5.45501709,-89.27453000
5.49316406,-87.14877000
5.53131104,-86.76121000
5.56945801,-87.76554000
5.60760498,-89.25465000
