Frequency,Channel D
(MHz),(dBu)

0.00000000,-85.39182000
0.03814697,-92.85583000
0.07629395,-103.79430000
0.11444092,-109.60510000
0.15258789,-112.39770000
0.19073486,-114.01740000
0.22888184,-109.38770000
0.26702881,-106.40030000
0.30517578,-104.36400000
0.34332275,-108.49430000
0.38146973,-115.44040000
0.41961670,-113.25340000
0.45776367,-114.45340000
0.49591064,-108.57030000
0.53405762,-106.13000000
0.57220459,-107.13700000
0.61035156,-108.90140000
0.64849854,-107.21460000
0.68664551,-105.35070000
0.72479248,-106.75980000
0.76293945,-109.74110000
0.80108643,-110.86160000
0.83923340,-104.12250000
0.87738037,-101.06760000
0.91552734,-104.24610000
0.95367432,-107.41460000
0.99182129,-108.55430000
1.02996826,-111.68310000
1.06811523,-101.00640000
1.10626221,-98.84200000
1.14440918,-97.32482000
1.18255615,-97.04350000
1.22070313,-96.20734000
1.25885010,-95.38162000
1.29699707,-96.50348000
1.33514404,-104.32600000
1.37329102,-101.55370000
1.41143799,-92.94496000
1.44958496,-89.93832000
1.48773193,-88.42301000
1.52587891,-89.19112000
1.56402588,-92.68192000
1.60217285,-95.37231000
1.64031982,-95.68157000
1.67846680,-96.80453000
1.71661377,-97.33186000
1.75476074,-96.52203000
1.79290771,-95.03392000
1.83105469,-94.14307000
1.86920166,-94.36830000
1.90734863,-94.69765000
1.94549561,-95.27123000
1.98364258,-96.54173000
2.02178955,-98.02945000
2.05993652,-98.19035000
2.09808350,-96.14905000
2.13623047,-92.95559000
2.17437744,-91.45076000
2.21252441,-91.38264000
2.25067139,-92.43592000
2.28881836,-95.09044000
2.32696533,-99.83144000
2.36511230,-103.61650000
2.40325928,-97.06436000
2.44140625,-93.69019000
2.47955322,-91.76998000
2.51770020,-90.55561000
2.55584717,-90.03621000
2.59399414,-90.32986000
2.63214111,-92.41689000
2.67028809,-95.71037000
2.70843506,-97.88248000
2.74658203,-95.60954000
2.78472900,-92.67973000
2.82287598,-90.85925000
2.86102295,-89.82567000
2.89916992,-89.87281000
2.93731689,-91.58494000
2.97546387,-94.69425000
3.01361084,-97.80089000
3.05175781,-98.24299000
3.08990479,-95.47507000
3.12805176,-92.36813000
3.16619873,-89.97883000
3.20434570,-88.92200000
3.24249268,-89.01264000
3.28063965,-90.55000000
3.31878662,-93.64232000
3.35693359,-97.93202000
3.39508057,-97.44918000
3.43322754,-93.29643000
3.47137451,-91.15456000
3.50952148,-89.91933000
3.54766846,-89.17805000
3.58581543,-89.39027000
3.62396240,-90.59758000
3.66210938,-93.12833000
3.70025635,-96.06020000
3.73840332,-95.79093000
3.77655029,-93.18338000
3.81469727,-90.51901000
3.85284424,-88.76280000
3.89099121,-88.75882000
3.92913818,-89.62640000
3.96728516,-90.73956000
4.00543213,-93.21036000
4.04357910,-96.40070000
4.08172607,-96.22043000
4.11987305,-93.26095000
4.15802002,-91.22807000
4.19616699,-89.71046000
4.23431396,-89.09875000
4.27246094,-90.05950000
4.31060791,-91.37514000
4.34875488,-92.85651000
4.38690186,-96.32524000
4.42504883,-96.71759000
4.46319580,-92.95927000
4.50134277,-90.76138000
4.53948975,-89.77046000
4.57763672,-88.98917000
4.61578369,-89.10672000
4.65393066,-91.07952000
4.69207764,-94.97285000
4.73022461,-98.00259000
4.76837158,-94.90013000
4.80651855,-90.95935000
4.84466553,-88.61131000
4.88281250,-87.58630000
4.92095947,-87.67268000
4.95910645,-88.33630000
4.99725342,-89.72386000
5.03540039,-92.31398000
5.07354736,-94.66079000
5.11169434,-93.26962000
5.14984131,-90.57588000
5.18798828,-88.38797000
5.22613525,-87.11272000
5.26428223,-86.57013000
5.30242920,-87.83781000
5.34057617,-90.73201000
5.37872314,-93.41653000
5.41687012,-92.87594000
5.45501709,-90.24512000
5.49316406,-88.09155000
5.53131104,-86.32718000
5.56945801,-85.69644000
5.60760498,-87.24387000
