Frequency,Channel D
(MHz),(dBu)

0.00000000,-79.63793000
0.03814697,-87.03914000
0.07629395,-102.51000000
0.11444092,-109.85300000
0.15258789,-106.63680000
0.19073486,-107.44110000
0.22888184,-109.52560000
0.26702881,-109.25220000
0.30517578,-106.27030000
0.34332275,-110.87070000
0.38146973,-112.86110000
0.41961670,-110.63360000
0.45776367,-121.70370000
0.49591064,-118.69250000
0.53405762,-120.89900000
0.57220459,-111.61480000
0.61035156,-106.03160000
0.64849854,-104.94960000
0.68664551,-110.08440000
0.72479248,-119.83410000
0.76293945,-130.42770000
0.80108643,-113.93530000
0.83923340,-103.15770000
0.87738037,-101.72840000
0.91552734,-105.34380000
0.95367432,-108.47050000
0.99182129,-112.00580000
1.02996826,-115.67930000
1.06811523,-119.37410000
1.10626221,-106.08460000
1.14440918,-103.37580000
1.18255615,-101.27710000
1.22070313,-99.27946000
1.25885010,-102.06300000
1.29699707,-97.86263000
1.33514404,-99.80946000
1.37329102,-98.55600000
1.41143799,-92.02512000
1.44958496,-94.64941000
1.48773193,-94.80839000
1.52587891,-104.70730000
1.56402588,-97.41530000
1.60217285,-101.18540000
1.64031982,-102.75560000
1.67846680,-106.72740000
1.71661377,-101.49200000
1.75476074,-101.06990000
1.79290771,-100.76680000
1.83105469,-105.34270000
1.86920166,-98.32336000
1.90734863,-101.42340000
1.94549561,-107.18710000
1.98364258,-106.64510000
2.02178955,-100.63520000
2.05993652,-101.73130000
2.09808350,-96.50391000
2.13623047,-97.54662000
2.17437744,-97.62173000
2.21252441,-98.03433000
2.25067139,-96.00929000
2.28881836,-101.47120000
2.32696533,-103.10370000
2.36511230,-108.84900000
2.40325928,-98.21346000
2.44140625,-98.75731000
2.47955322,-94.20724000
2.51770020,-94.59947000
2.55584717,-94.72261000
2.59399414,-104.49100000
2.63214111,-112.86140000
2.67028809,-106.36630000
2.70843506,-99.49689000
2.74658203,-99.60030000
2.78472900,-96.43378000
2.82287598,-97.97853000
2.86102295,-95.53348000
2.89916992,-95.51472000
2.93731689,-96.57050000
2.97546387,-104.91880000
3.01361084,-104.73230000
3.05175781,-106.44070000
3.08990479,-98.64957000
3.12805176,-100.65430000
3.16619873,-95.90939000
3.20434570,-98.08925000
3.24249268,-104.08800000
3.28063965,-97.98370000
3.31878662,-100.95980000
3.35693359,-100.84250000
3.39508057,-95.91862000
3.43322754,-98.99269000
3.47137451,-96.81119000
3.50952148,-95.30725000
3.54766846,-96.20072000
3.58581543,-98.55478000
3.62396240,-100.51480000
3.66210938,-107.86460000
3.70025635,-100.74950000
3.73840332,-104.34050000
3.77655029,-96.00305000
3.81469727,-94.18229000
3.85284424,-93.43394000
3.89099121,-94.86674000
3.92913818,-96.55209000
3.96728516,-100.92310000
4.00543213,-100.72710000
4.04357910,-101.78070000
4.08172607,-95.97314000
4.11987305,-98.57095000
4.15802002,-95.22759000
4.19616699,-93.94406000
4.23431396,-94.55920000
4.27246094,-97.29549000
4.31060791,-103.99160000
4.34875488,-110.42140000
4.38690186,-98.80711000
4.42504883,-97.98318000
4.46319580,-94.46812000
4.50134277,-93.40675000
4.53948975,-95.44715000
4.57763672,-99.21867000
4.61578369,-101.60040000
4.65393066,-105.62230000
4.69207764,-100.71080000
4.73022461,-102.29440000
4.76837158,-94.16322000
4.80651855,-92.50182000
4.84466553,-93.80980000
4.88281250,-95.29910000
4.92095947,-95.60649000
4.95910645,-96.88392000
4.99725342,-104.08100000
5.03540039,-102.12720000
5.07354736,-96.07639000
5.11169434,-96.76269000
5.14984131,-93.57127000
5.18798828,-95.31532000
5.22613525,-96.70621000
5.26428223,-97.14587000
5.30242920,-99.75742000
5.34057617,-98.98907000
5.37872314,-96.51306000
5.41687012,-94.33323000
5.45501709,-92.18163000
5.49316406,-93.45209000
5.53131104,-95.65221000
5.56945801,-95.30370000
5.60760498,-100.00150000
