Frequency,Channel D
(MHz),(dBu)

0.00000000,-77.08023000
0.03814697,-84.25154000
0.07629395,-97.46619000
0.11444092,-104.25830000
0.15258789,-102.51580000
0.19073486,-105.53580000
0.22888184,-108.92890000
0.26702881,-111.23720000
0.30517578,-118.88130000
0.34332275,-115.35540000
0.38146973,-112.67780000
0.41961670,-121.42260000
0.45776367,-113.45570000
0.49591064,-105.84540000
0.53405762,-106.27110000
0.57220459,-106.60240000
0.61035156,-111.64990000
0.64849854,-109.09440000
0.68664551,-103.70880000
0.72479248,-106.70090000
0.76293945,-112.75510000
0.80108643,-115.04570000
0.83923340,-114.80840000
0.87738037,-117.40450000
0.91552734,-115.13400000
0.95367432,-105.76800000
0.99182129,-109.88400000
1.02996826,-111.23740000
1.06811523,-100.57950000
1.10626221,-96.13365000
1.14440918,-95.38498000
1.18255615,-95.69763000
1.22070313,-96.01990000
1.25885010,-98.59401000
1.29699707,-107.42410000
1.33514404,-108.39890000
1.37329102,-97.15836000
1.41143799,-91.57001000
1.44958496,-89.48158000
1.48773193,-88.68361000
1.52587891,-89.33318000
1.56402588,-91.80269000
1.60217285,-96.16422000
1.64031982,-99.22642000
1.67846680,-104.57350000
1.71661377,-107.91140000
1.75476074,-97.23061000
1.79290771,-95.87537000
1.83105469,-96.66876000
1.86920166,-95.94576000
1.90734863,-96.27026000
1.94549561,-100.40560000
1.98364258,-107.09860000
2.02178955,-101.62410000
2.05993652,-99.15363000
2.09808350,-95.43211000
2.13623047,-91.55774000
2.17437744,-89.61071000
2.21252441,-89.75510000
2.25067139,-91.79015000
2.28881836,-95.92085000
2.32696533,-106.51340000
2.36511230,-102.09850000
2.40325928,-94.61818000
2.44140625,-91.60448000
2.47955322,-90.30220000
2.51770020,-90.29929000
2.55584717,-92.05280000
2.59399414,-95.48750000
2.63214111,-100.18220000
2.67028809,-101.54210000
2.70843506,-98.22571000
2.74658203,-94.83819000
2.78472900,-92.65562000
2.82287598,-91.10145000
2.86102295,-90.43855000
2.89916992,-91.14838000
2.93731689,-92.61682000
2.97546387,-96.00536000
3.01361084,-99.95479000
3.05175781,-97.79845000
3.08990479,-96.53879000
3.12805176,-94.17695000
3.16619873,-92.39975000
3.20434570,-91.90271000
3.24249268,-92.04665000
3.28063965,-93.72929000
3.31878662,-97.11204000
3.35693359,-98.16169000
3.39508057,-94.18761000
3.43322754,-91.21347000
3.47137451,-89.40163000
3.50952148,-88.24361000
3.54766846,-88.51045000
3.58581543,-90.93822000
3.62396240,-95.02568000
3.66210938,-101.17700000
3.70025635,-100.34540000
3.73840332,-93.10400000
3.77655029,-89.98383000
3.81469727,-88.72455000
3.85284424,-88.31201000
3.89099121,-88.99308000
3.92913818,-91.73631000
3.96728516,-95.86013000
4.00543213,-98.36231000
4.04357910,-95.20209000
4.08172607,-91.83201000
4.11987305,-90.19073000
4.15802002,-89.13200000
4.19616699,-89.22768000
4.23431396,-90.65917000
4.27246094,-93.64383000
4.31060791,-98.61701000
4.34875488,-99.57722000
4.38690186,-95.35144000
4.42504883,-91.75995000
4.46319580,-89.35338000
4.50134277,-88.26194000
4.53948975,-88.42190000
4.57763672,-89.27273000
4.61578369,-91.40692000
4.65393066,-97.23682000
4.69207764,-97.58720000
4.73022461,-93.05246000
4.76837158,-90.47967000
4.80651855,-87.98843000
4.84466553,-86.60892000
4.88281250,-86.72260000
4.92095947,-87.95580000
4.95910645,-91.55480000
4.99725342,-98.02733000
5.03540039,-96.79352000
5.07354736,-91.61552000
5.11169434,-88.16166000
5.14984131,-86.67129000
5.18798828,-86.56502000
5.22613525,-87.46673000
5.26428223,-89.32388000
5.30242920,-92.20603000
5.34057617,-95.40482000
5.37872314,-96.51481000
5.41687012,-91.03241000
5.45501709,-86.77890000
5.49316406,-85.92163000
5.53131104,-86.69014000
5.56945801,-88.03074000
5.60760498,-90.62539000
