Frequency,Channel D
(MHz),(dBu)

0.00000000,-80.66454000
0.03814697,-87.86111000
0.07629395,-101.79840000
0.11444092,-111.29700000
0.15258789,-119.93080000
0.19073486,-109.96730000
0.22888184,-105.74080000
0.26702881,-105.89780000
0.30517578,-105.04650000
0.34332275,-109.23140000
0.38146973,-111.74930000
0.41961670,-106.56220000
0.45776367,-106.88260000
0.49591064,-103.25460000
0.53405762,-103.64680000
0.57220459,-110.18710000
0.61035156,-113.08440000
0.64849854,-106.16300000
0.68664551,-105.80820000
0.72479248,-107.77120000
0.76293945,-109.80990000
0.80108643,-107.95050000
0.83923340,-111.10890000
0.87738037,-109.54780000
0.91552734,-105.67360000
0.95367432,-104.65860000
0.99182129,-108.49570000
1.02996826,-110.72360000
1.06811523,-111.20430000
1.10626221,-100.82800000
1.14440918,-101.47220000
1.18255615,-103.21590000
1.22070313,-102.32780000
1.25885010,-101.46810000
1.29699707,-100.38190000
1.33514404,-96.19574000
1.37329102,-95.51352000
1.41143799,-93.17577000
1.44958496,-93.34591000
1.48773193,-95.04128000
1.52587891,-95.52807000
1.56402588,-91.50591000
1.60217285,-93.38551000
1.64031982,-95.84252000
1.67846680,-100.50660000
1.71661377,-101.38030000
1.75476074,-101.14240000
1.79290771,-96.13031000
1.83105469,-100.63960000
1.86920166,-102.74670000
1.90734863,-100.50160000
1.94549561,-103.24190000
1.98364258,-101.52990000
2.02178955,-97.45477000
2.05993652,-103.58120000
2.09808350,-102.53170000
2.13623047,-97.24376000
2.17437744,-95.02160000
2.21252441,-95.90047000
2.25067139,-96.42902000
2.28881836,-100.36750000
2.32696533,-100.80020000
2.36511230,-98.04773000
2.40325928,-96.88718000
2.44140625,-96.04774000
2.47955322,-94.08307000
2.51770020,-96.91380000
2.55584717,-96.69907000
2.59399414,-94.94162000
2.63214111,-95.76436000
2.67028809,-99.20522000
2.70843506,-102.48960000
2.74658203,-101.18670000
2.78472900,-95.11565000
2.82287598,-96.31821000
2.86102295,-97.80602000
2.89916992,-94.83475000
2.93731689,-95.89943000
2.97546387,-94.84481000
3.01361084,-100.76000000
3.05175781,-99.66547000
3.08990479,-94.14963000
3.12805176,-94.23972000
3.16619873,-97.20717000
3.20434570,-96.12289000
3.24249268,-95.24380000
3.28063965,-94.12682000
3.31878662,-97.18997000
3.35693359,-99.95513000
3.39508057,-99.99172000
3.43322754,-96.53465000
3.47137451,-96.62125000
3.50952148,-95.68733000
3.54766846,-95.97676000
3.58581543,-95.14756000
3.62396240,-96.11787000
3.66210938,-94.58596000
3.70025635,-99.05234000
3.73840332,-99.38348000
3.77655029,-96.82335000
3.81469727,-93.27934000
3.85284424,-93.39050000
3.89099121,-92.81131000
3.92913818,-94.61194000
3.96728516,-94.47800000
4.00543213,-103.68340000
4.04357910,-96.65820000
4.08172607,-96.75422000
4.11987305,-95.26371000
4.15802002,-93.91006000
4.19616699,-94.01505000
4.23431396,-94.04889000
4.27246094,-93.42078000
4.31060791,-96.94839000
4.34875488,-95.36699000
4.38690186,-97.80898000
4.42504883,-98.07155000
4.46319580,-96.22736000
4.50134277,-94.02344000
4.53948975,-94.58867000
4.57763672,-92.54506000
4.61578369,-96.26973000
4.65393066,-96.46538000
4.69207764,-101.91120000
4.73022461,-95.99222000
4.76837158,-96.83154000
4.80651855,-95.03951000
4.84466553,-94.94171000
4.88281250,-92.03949000
4.92095947,-93.46292000
4.95910645,-91.96397000
4.99725342,-93.62618000
5.03540039,-93.78007000
5.07354736,-98.14731000
5.11169434,-94.05481000
5.14984131,-94.72160000
5.18798828,-91.93616000
5.22613525,-93.57951000
5.26428223,-92.46101000
5.30242920,-93.76295000
5.34057617,-92.79350000
5.37872314,-96.77344000
5.41687012,-96.87114000
5.45501709,-98.00625000
5.49316406,-93.74516000
5.53131104,-94.39587000
5.56945801,-92.01895000
5.60760498,-93.68161000
