Frequency,Channel D
(MHz),(dBu)

0.00000000,-85.43399000
0.03814697,-92.58675000
0.07629395,-105.96490000
0.11444092,-114.67720000
0.15258789,-113.45470000
0.19073486,-117.88100000
0.22888184,-126.74380000
0.26702881,-116.77860000
0.30517578,-105.06800000
0.34332275,-107.17760000
0.38146973,-120.22410000
0.41961670,-120.84480000
0.45776367,-115.77040000
0.49591064,-105.48800000
0.53405762,-102.34690000
0.57220459,-107.75590000
0.61035156,-107.89480000
0.64849854,-104.43570000
0.68664551,-115.66080000
0.72479248,-113.69010000
0.76293945,-125.57120000
0.80108643,-113.22490000
0.83923340,-106.59110000
0.87738037,-106.78770000
0.91552734,-107.01990000
0.95367432,-103.57030000
0.99182129,-109.32700000
1.02996826,-108.35350000
1.06811523,-105.04360000
1.10626221,-107.17860000
1.14440918,-111.93890000
1.18255615,-99.29793000
1.22070313,-97.31071000
1.25885010,-98.87005000
1.29699707,-99.12448000
1.33514404,-105.65370000
1.37329102,-104.24070000
1.41143799,-95.87218000
1.44958496,-93.99963000
1.48773193,-93.03172000
1.52587891,-92.99037000
1.56402588,-94.29459000
1.60217285,-97.10284000
1.64031982,-98.06256000
1.67846680,-103.56230000
1.71661377,-101.71080000
1.75476074,-100.84550000
1.79290771,-100.86960000
1.83105469,-97.17269000
1.86920166,-96.66889000
1.90734863,-98.09389000
1.94549561,-98.75434000
1.98364258,-105.97450000
2.02178955,-128.86400000
2.05993652,-106.24830000
2.09808350,-97.23747000
2.13623047,-94.12527000
2.17437744,-93.64831000
2.21252441,-94.03168000
2.25067139,-93.04527000
2.28881836,-93.82629000
2.32696533,-97.23022000
2.36511230,-104.75190000
2.40325928,-102.58280000
2.44140625,-99.05499000
2.47955322,-95.81741000
2.51770020,-92.09209000
2.55584717,-90.59898000
2.59399414,-92.69215000
2.63214111,-96.56807000
2.67028809,-99.14009000
2.70843506,-105.93970000
2.74658203,-104.57660000
2.78472900,-97.12689000
2.82287598,-93.31814000
2.86102295,-93.17841000
2.89916992,-92.80753000
2.93731689,-91.76421000
2.97546387,-93.32542000
3.01361084,-97.67642000
3.05175781,-100.88810000
3.08990479,-96.52116000
3.12805176,-93.10437000
3.16619873,-92.07401000
3.20434570,-92.10594000
3.24249268,-93.99892000
3.28063965,-94.35748000
3.31878662,-97.41188000
3.35693359,-104.31790000
3.39508057,-131.97880000
3.43322754,-102.58640000
3.47137451,-95.40569000
3.50952148,-91.76140000
3.54766846,-91.79692000
3.58581543,-92.04741000
3.62396240,-94.83412000
3.66210938,-97.06818000
3.70025635,-99.40414000
3.73840332,-103.84320000
3.77655029,-101.06320000
3.81469727,-95.47232000
3.85284424,-93.40171000
3.89099121,-92.29859000
3.92913818,-92.86470000
3.96728516,-93.06218000
4.00543213,-96.69827000
4.04357910,-103.70380000
4.08172607,-107.99980000
4.11987305,-102.58210000
4.15802002,-95.01881000
4.19616699,-90.79765000
4.23431396,-91.06584000
4.27246094,-91.69021000
4.31060791,-95.05238000
4.34875488,-99.16751000
4.38690186,-103.99370000
4.42504883,-108.40340000
4.46319580,-98.63486000
4.50134277,-93.69132000
4.53948975,-92.76727000
4.57763672,-92.08525000
4.61578369,-91.87943000
4.65393066,-93.23923000
4.69207764,-96.17355000
4.73022461,-100.93930000
4.76837158,-119.45540000
4.80651855,-98.10833000
4.84466553,-93.57398000
4.88281250,-90.94074000
4.92095947,-90.85651000
4.95910645,-90.56268000
4.99725342,-93.04671000
5.03540039,-96.55896000
5.07354736,-102.09690000
5.11169434,-109.92600000
5.14984131,-97.45278000
5.18798828,-92.32190000
5.22613525,-91.05513000
5.26428223,-89.54392000
5.30242920,-90.12381000
5.34057617,-91.84644000
5.37872314,-96.30425000
5.41687012,-106.18230000
5.45501709,-106.08630000
5.49316406,-95.81216000
5.53131104,-92.40865000
5.56945801,-89.14687000
5.60760498,-89.74069000
