Frequency,Channel D
(MHz),(dBu)

0.00000000,-81.36823000
0.03814697,-89.07861000
0.07629395,-111.57140000
0.11444092,-106.98940000
0.15258789,-110.03610000
0.19073486,-108.92670000
0.22888184,-108.82120000
0.26702881,-108.88080000
0.30517578,-114.94700000
0.34332275,-108.35220000
0.38146973,-112.76390000
0.41961670,-114.16740000
0.45776367,-107.80740000
0.49591064,-102.17910000
0.53405762,-100.16810000
0.57220459,-100.99140000
0.61035156,-107.17080000
0.64849854,-113.28880000
0.68664551,-111.00270000
0.72479248,-108.86600000
0.76293945,-111.90380000
0.80108643,-115.64330000
0.83923340,-109.72580000
0.87738037,-106.17300000
0.91552734,-104.88770000
0.95367432,-105.94450000
0.99182129,-118.53480000
1.02996826,-106.04290000
1.06811523,-106.90200000
1.10626221,-114.72790000
1.14440918,-101.15360000
1.18255615,-104.67400000
1.22070313,-102.78290000
1.25885010,-101.74150000
1.29699707,-102.50160000
1.33514404,-97.55119000
1.37329102,-101.24190000
1.41143799,-97.57130000
1.44958496,-117.94020000
1.48773193,-95.29183000
1.52587891,-109.16000000
1.56402588,-107.76610000
1.60217285,-95.19395000
1.64031982,-93.19008000
1.67846680,-95.41630000
1.71661377,-100.86960000
1.75476074,-99.05811000
1.79290771,-96.54751000
1.83105469,-108.72260000
1.86920166,-113.03600000
1.90734863,-99.53874000
1.94549561,-95.69684000
1.98364258,-95.47355000
2.02178955,-94.75906000
2.05993652,-94.76716000
2.09808350,-93.34593000
2.13623047,-102.80580000
2.17437744,-98.99049000
2.21252441,-96.24431000
2.25067139,-96.56655000
2.28881836,-109.65020000
2.32696533,-102.02090000
2.36511230,-108.93960000
2.40325928,-96.73512000
2.44140625,-120.12110000
2.47955322,-99.16912000
2.51770020,-101.99780000
2.55584717,-99.71290000
2.59399414,-101.05770000
2.63214111,-99.92657000
2.67028809,-107.19370000
2.70843506,-101.70820000
2.74658203,-106.14020000
2.78472900,-97.09007000
2.82287598,-107.47200000
2.86102295,-100.87790000
2.89916992,-98.63400000
2.93731689,-100.24550000
2.97546387,-106.25590000
3.01361084,-100.69550000
3.05175781,-134.04680000
3.08990479,-101.20350000
3.12805176,-102.30670000
3.16619873,-98.67744000
3.20434570,-98.78630000
3.24249268,-99.35722000
3.28063965,-102.81450000
3.31878662,-109.40470000
3.35693359,-103.30880000
3.39508057,-100.39210000
3.43322754,-105.31440000
3.47137451,-99.30379000
3.50952148,-98.91296000
3.54766846,-100.15110000
3.58581543,-98.10464000
3.62396240,-99.08376000
3.66210938,-107.40350000
3.70025635,-102.54920000
3.73840332,-108.40390000
3.77655029,-98.15068000
3.81469727,-97.99545000
3.85284424,-96.66724000
3.89099121,-99.37517000
3.92913818,-101.39260000
3.96728516,-100.32440000
4.00543213,-101.16360000
4.04357910,-104.82100000
4.08172607,-96.05277000
4.11987305,-104.89280000
4.15802002,-101.06330000
4.19616699,-96.88804000
4.23431396,-100.41780000
4.27246094,-99.30949000
4.31060791,-101.44360000
4.34875488,-103.65880000
4.38690186,-100.18660000
4.42504883,-101.89640000
4.46319580,-97.67906000
4.50134277,-98.89099000
4.53948975,-100.66680000
4.57763672,-96.30340000
4.61578369,-103.29020000
4.65393066,-100.48010000
4.69207764,-100.19230000
4.73022461,-109.93520000
4.76837158,-102.90580000
4.80651855,-96.25665000
4.84466553,-97.92212000
4.88281250,-94.19844000
4.92095947,-99.45352000
4.95910645,-100.95270000
4.99725342,-101.44210000
5.03540039,-101.66600000
5.07354736,-95.13801000
5.11169434,-101.76880000
5.14984131,-96.29439000
5.18798828,-95.13628000
5.22613525,-101.12470000
5.26428223,-98.00897000
5.30242920,-103.60240000
5.34057617,-100.60140000
5.37872314,-105.01440000
5.41687012,-95.08212000
5.45501709,-94.18997000
5.49316406,-97.96162000
5.53131104,-103.16050000
5.56945801,-94.04018000
5.60760498,-105.67760000
