Frequency,Channel D
(MHz),(dBu)

0.00000000,-85.18746000
0.03814697,-92.86711000
0.07629395,-108.89190000
0.11444092,-105.97230000
0.15258789,-105.96060000
0.19073486,-109.31320000
0.22888184,-107.72240000
0.26702881,-110.79690000
0.30517578,-108.73130000
0.34332275,-109.12270000
0.38146973,-113.52860000
0.41961670,-112.56680000
0.45776367,-114.07390000
0.49591064,-113.70610000
0.53405762,-108.23690000
0.57220459,-107.56130000
0.61035156,-110.98840000
0.64849854,-106.48290000
0.68664551,-108.17460000
0.72479248,-104.94780000
0.76293945,-101.74880000
0.80108643,-102.35830000
0.83923340,-106.32500000
0.87738037,-103.51340000
0.91552734,-102.97010000
0.95367432,-106.94010000
0.99182129,-114.14610000
1.02996826,-109.36620000
1.06811523,-110.90140000
1.10626221,-107.34670000
1.14440918,-96.87932000
1.18255615,-95.03877000
1.22070313,-98.40857000
1.25885010,-103.64490000
1.29699707,-99.87919000
1.33514404,-107.43310000
1.37329102,-101.58600000
1.41143799,-94.74298000
1.44958496,-91.98985000
1.48773193,-89.12583000
1.52587891,-88.85416000
1.56402588,-91.47501000
1.60217285,-94.86245000
1.64031982,-98.56559000
1.67846680,-108.22270000
1.71661377,-108.94280000
1.75476074,-98.32169000
1.79290771,-95.34840000
1.83105469,-95.94188000
1.86920166,-97.13410000
1.90734863,-98.04642000
1.94549561,-100.78320000
1.98364258,-105.04780000
2.02178955,-111.63370000
2.05993652,-99.92852000
2.09808350,-95.59729000
2.13623047,-93.85291000
2.17437744,-92.10908000
2.21252441,-92.08642000
2.25067139,-93.08624000
2.28881836,-96.86652000
2.32696533,-105.69090000
2.36511230,-99.59029000
2.40325928,-93.68790000
2.44140625,-93.49201000
2.47955322,-92.83296000
2.51770020,-91.22758000
2.55584717,-91.39232000
2.59399414,-92.55998000
2.63214111,-94.69807000
2.67028809,-100.63140000
2.70843506,-106.16970000
2.74658203,-96.32668000
2.78472900,-93.24418000
2.82287598,-92.32774000
2.86102295,-90.83459000
2.89916992,-89.91332000
2.93731689,-92.38379000
2.97546387,-97.09435000
3.01361084,-105.14230000
3.05175781,-102.98250000
3.08990479,-94.83985000
3.12805176,-92.99487000
3.16619873,-91.86319000
3.20434570,-89.49121000
3.24249268,-90.10010000
3.28063965,-92.96436000
3.31878662,-96.85268000
3.35693359,-113.87390000
3.39508057,-96.58710000
3.43322754,-93.25272000
3.47137451,-91.12740000
3.50952148,-89.37228000
3.54766846,-89.71791000
3.58581543,-91.69953000
3.62396240,-94.21855000
3.66210938,-97.46259000
3.70025635,-117.11090000
3.73840332,-97.52758000
3.77655029,-92.84969000
3.81469727,-90.78507000
3.85284424,-89.50822000
3.89099121,-89.87408000
3.92913818,-92.14720000
3.96728516,-93.77469000
4.00543213,-98.34336000
4.04357910,-109.56650000
4.08172607,-94.53493000
4.11987305,-90.79303000
4.15802002,-89.00765000
4.19616699,-88.80493000
4.23431396,-90.32005000
4.27246094,-92.78654000
4.31060791,-96.50482000
4.34875488,-104.17220000
4.38690186,-99.90600000
4.42504883,-95.32364000
4.46319580,-91.19846000
4.50134277,-89.41542000
4.53948975,-89.20647000
4.57763672,-89.98175000
4.61578369,-92.56413000
4.65393066,-96.35715000
4.69207764,-101.89750000
4.73022461,-103.94360000
4.76837158,-93.22134000
4.80651855,-89.93655000
4.84466553,-88.69902000
4.88281250,-88.12614000
4.92095947,-88.74069000
4.95910645,-91.32327000
4.99725342,-96.18104000
5.03540039,-132.79960000
5.07354736,-96.92418000
5.11169434,-92.20624000
5.14984131,-89.22629000
5.18798828,-88.90504000
5.22613525,-90.17825000
5.26428223,-90.03015000
5.30242920,-91.59927000
5.34057617,-97.38931000
5.37872314,-100.04350000
5.41687012,-94.83504000
5.45501709,-90.68531000
5.49316406,-89.55650000
5.53131104,-89.06586000
5.56945801,-88.28205000
5.60760498,-90.10942000
