Frequency,Channel A
(kHz),(dBu)

0.00000000,-26.06713000
0.03037179,-20.72457000
0.06074359,-19.40987000
0.09111538,-27.05793000
0.12148717,-27.19636000
0.15185897,-24.32199000
0.18223076,-28.82384000
0.21260256,-46.77774000
0.24297435,-35.90928000
0.27334614,-37.07795000
0.30371794,-48.74932000
0.33408973,-36.78180000
0.36446152,-36.95176000
0.39483332,-52.48147000
0.42520511,-40.25034000
0.45557691,-38.40539000
0.48594870,-43.66503000
0.51632049,-55.40021000
0.54669229,-45.53907000
0.57706408,-47.09842000
0.60743587,-57.70914000
0.63780767,-47.26349000
0.66817946,-48.48632000
0.69855126,-60.86671000
0.72892305,-52.03844000
0.75929484,-51.57469000
0.78966664,-53.08517000
0.82003843,-58.04932000
0.85041022,-54.74395000
0.88078202,-51.52479000
0.91115381,-55.93980000
0.94152561,-57.11987000
0.97189740,-56.73103000
1.00226919,-73.01614000
1.03264099,-61.66142000
1.06301278,-58.46142000
1.09338457,-61.24817000
1.12375637,-66.33896000
1.15412816,-56.53433000
1.18449996,-58.38394000
1.21487175,-63.34747000
1.24524354,-61.77485000
1.27561534,-64.08367000
1.30598713,-82.05029000
1.33635892,-61.49632000
1.36673072,-57.84338000
1.39710251,-60.53786000
1.42747431,-65.55009000
1.45784610,-58.27774000
1.48821789,-61.99219000
1.51858969,-61.06979000
1.54896148,-57.36916000
1.57933327,-61.94475000
1.60970507,-66.39345000
1.64007686,-57.06551000
1.67044866,-57.72480000
1.70082045,-64.84351000
1.73119224,-65.56624000
1.76156404,-63.75453000
1.79193583,-67.47235000
1.82230762,-77.94109000
1.85267942,-67.20232000
1.88305121,-67.09390000
1.91342301,-82.40871000
1.94379480,-67.92661000
1.97416659,-65.53078000
2.00453839,-69.48431000
2.03491018,-68.45268000
2.06528197,-66.74563000
2.09565377,-72.28702000
2.12602556,-66.77771000
2.15639736,-60.97401000
2.18676915,-64.99384000
2.21714094,-76.53349000
2.24751274,-64.49962000
2.27788453,-64.71263000
2.30825632,-77.46985000
2.33862812,-67.02489000
2.36899991,-63.57468000
2.39937171,-68.61407000
2.42974350,-74.51843000
2.46011529,-66.23089000
2.49048709,-68.86385000
2.52085888,-76.82441000
2.55123067,-73.98316000
2.58160247,-71.14391000
2.61197426,-77.37778000
2.64234606,-68.71965000
2.67271785,-66.75148000
2.70308964,-73.21145000
2.73346144,-74.31732000
2.76383323,-69.75917000
2.79420502,-76.99879000
2.82457682,-71.99981000
2.85494861,-65.16740000
2.88532041,-66.34708000
2.91569220,-77.23154000
2.94606399,-67.37733000
2.97643579,-66.45733000
3.00680758,-73.30087000
3.03717937,-76.42131000
3.06755117,-69.88544000
3.09792296,-75.03667000
3.12829476,-77.22789000
3.15866655,-68.92043000
3.18903834,-68.91595000
3.21941014,-75.17011000
3.24978193,-83.77499000
3.28015372,-74.51284000
3.31052552,-81.79671000
3.34089731,-71.30196000
3.37126911,-67.71844000
3.40164090,-71.98276000
3.43201269,-75.19527000
3.46238449,-68.53526000
3.49275628,-71.73183000
3.52312807,-85.69229000
3.55349987,-72.36701000
3.58387166,-70.66319000
3.61424346,-78.30407000
3.64461525,-75.53418000
3.67498704,-71.37341000
3.70535884,-75.28230000
3.73573063,-89.47629000
3.76610242,-75.98098000
3.79647422,-72.96529000
3.82684601,-76.47919000
3.85721781,-76.66518000
3.88758960,-74.58385000
3.91796139,-101.31760000
3.94833319,-71.54161000
3.97870498,-70.95958000
4.00907677,-78.70046000
