Frequency,Channel A
(kHz),(dBu)

0.00000000,-23.24548000
0.03037179,-20.86742000
0.06074359,-19.91690000
0.09111538,-28.48886000
0.12148717,-30.58549000
0.15185897,-25.45546000
0.18223076,-31.18214000
0.21260256,-39.55326000
0.24297435,-34.83377000
0.27334614,-36.56088000
0.30371794,-40.09156000
0.33408973,-35.42905000
0.36446152,-35.95515000
0.39483332,-43.48412000
0.42520511,-43.24015000
0.45557691,-39.75392000
0.48594870,-47.30549000
0.51632049,-49.28108000
0.54669229,-44.91432000
0.57706408,-47.66404000
0.60743587,-49.10251000
0.63780767,-44.91816000
0.66817946,-46.50098000
0.69855126,-54.96829000
0.72892305,-56.20020000
0.75929484,-54.96233000
0.78966664,-64.33996000
0.82003843,-58.24009000
0.85041022,-57.69541000
0.88078202,-56.78307000
0.91115381,-51.08687000
0.94152561,-51.69463000
0.97189740,-55.04570000
1.00226919,-59.70757000
1.03264099,-60.65710000
1.06301278,-67.98437000
1.09338457,-64.98463000
1.12375637,-58.34018000
1.15412816,-57.36087000
1.18449996,-63.54968000
1.21487175,-63.09339000
1.24524354,-63.54526000
1.27561534,-65.83192000
1.30598713,-68.30522000
1.33635892,-64.44197000
1.36673072,-66.99785000
1.39710251,-60.18008000
1.42747431,-56.00088000
1.45784610,-55.75446000
1.48821789,-57.89165000
1.51858969,-57.03357000
1.54896148,-56.82518000
1.57933327,-63.02287000
1.60970507,-64.64415000
1.64007686,-57.95233000
1.67044866,-60.96506000
1.70082045,-72.48504000
1.73119224,-67.47218000
1.76156404,-67.67104000
1.79193583,-71.93787000
1.82230762,-66.24576000
1.85267942,-67.12936000
1.88305121,-76.65681000
1.91342301,-69.00504000
1.94379480,-67.26012000
1.97416659,-70.46906000
2.00453839,-73.87240000
2.03491018,-67.87929000
2.06528197,-67.85566000
2.09565377,-66.51689000
2.12602556,-61.54753000
2.15639736,-61.54373000
2.18676915,-69.56851000
2.21714094,-66.99222000
2.24751274,-64.23613000
2.27788453,-68.08591000
2.30825632,-67.22959000
2.33862812,-64.26902000
2.36899991,-70.35803000
2.39937171,-70.56838000
2.42974350,-67.15301000
2.46011529,-67.27828000
2.49048709,-70.63461000
2.52085888,-73.13539000
2.55123067,-81.94049000
2.58160247,-76.08446000
2.61197426,-67.59978000
2.64234606,-65.25732000
2.67271785,-68.14703000
2.70308964,-69.01811000
2.73346144,-68.47284000
2.76383323,-71.32241000
2.79420502,-72.80315000
2.82457682,-67.05707000
2.85494861,-67.15047000
2.88532041,-74.36204000
2.91569220,-67.06237000
2.94606399,-64.59049000
2.97643579,-69.13824000
3.00680758,-69.73312000
3.03717937,-69.46045000
3.06755117,-75.44716000
3.09792296,-74.88454000
3.12829476,-71.90279000
3.15866655,-78.38158000
3.18903834,-77.95425000
3.21941014,-73.73363000
3.24978193,-76.56364000
3.28015372,-72.15596000
3.31052552,-69.14352000
3.34089731,-70.33788000
3.37126911,-77.91083000
3.40164090,-75.41301000
3.43201269,-71.53161000
3.46238449,-73.28301000
3.49275628,-75.15756000
3.52312807,-72.40343000
3.55349987,-72.73423000
3.58387166,-74.36662000
3.61424346,-70.02652000
3.64461525,-69.84063000
3.67498704,-76.45796000
3.70535884,-82.45502000
3.73573063,-82.86354000
3.76610242,-83.08438000
3.79647422,-73.89277000
3.82684601,-73.65665000
3.85721781,-78.72236000
3.88758960,-73.33858000
3.91796139,-71.21500000
3.94833319,-70.84653000
3.97870498,-74.03773000
4.00907677,-75.58479000
