Frequency,Channel A
(kHz),(dBu)

0.00000000,-23.38122000
0.03037179,-20.80683000
0.06074359,-19.89137000
0.09111538,-28.53094000
0.12148717,-30.31513000
0.15185897,-25.40502000
0.18223076,-30.95717000
0.21260256,-39.27964000
0.24297435,-35.04992000
0.27334614,-36.42196000
0.30371794,-39.66729000
0.33408973,-35.53564000
0.36446152,-36.17825000
0.39483332,-43.59125000
0.42520511,-42.76811000
0.45557691,-39.48254000
0.48594870,-46.53167000
0.51632049,-49.55086000
0.54669229,-45.09896000
0.57706408,-47.53945000
0.60743587,-48.98981000
0.63780767,-45.11564000
0.66817946,-47.32668000
0.69855126,-56.57537000
0.72892305,-55.58743000
0.75929484,-54.86573000
0.78966664,-63.03197000
0.82003843,-58.95770000
0.85041022,-57.81368000
0.88078202,-56.51372000
0.91115381,-52.00455000
0.94152561,-52.94882000
0.97189740,-57.71271000
1.00226919,-64.90786000
1.03264099,-62.79361000
1.06301278,-63.04483000
1.09338457,-60.81093000
1.12375637,-57.43771000
1.15412816,-56.35169000
1.18449996,-61.26390000
1.21487175,-63.05648000
1.24524354,-63.34707000
1.27561534,-67.02449000
1.30598713,-67.39590000
1.33635892,-62.23819000
1.36673072,-63.91057000
1.39710251,-59.59017000
1.42747431,-56.12338000
1.45784610,-55.20722000
1.48821789,-56.24078000
1.51858969,-56.27741000
1.54896148,-56.40013000
1.57933327,-61.29503000
1.60970507,-63.32076000
1.64007686,-57.72832000
1.67044866,-60.78596000
1.70082045,-71.16633000
1.73119224,-67.84051000
1.76156404,-67.05834000
1.79193583,-77.59249000
1.82230762,-70.69532000
1.85267942,-70.03417000
1.88305121,-73.81961000
1.91342301,-68.06956000
1.94379480,-66.87318000
1.97416659,-70.71038000
2.00453839,-72.37495000
2.03491018,-66.05032000
2.06528197,-67.12583000
2.09565377,-68.37517000
2.12602556,-62.74891000
2.15639736,-61.51692000
2.18676915,-69.48389000
2.21714094,-69.14105000
2.24751274,-64.85211000
2.27788453,-68.87813000
2.30825632,-69.14004000
2.33862812,-65.25300000
2.36899991,-69.85160000
2.39937171,-67.93385000
2.42974350,-65.30112000
2.46011529,-66.32018000
2.49048709,-69.34042000
2.52085888,-70.42397000
2.55123067,-76.83736000
2.58160247,-70.93600000
2.61197426,-65.32767000
2.64234606,-64.77718000
2.67271785,-68.04050000
2.70308964,-69.87927000
2.73346144,-69.20056000
2.76383323,-71.52789000
2.79420502,-74.22395000
2.82457682,-70.03291000
2.85494861,-69.40245000
2.88532041,-74.82652000
2.91569220,-68.46247000
2.94606399,-67.56071000
2.97643579,-70.60747000
3.00680758,-71.27402000
3.03717937,-71.09725000
3.06755117,-75.63490000
3.09792296,-77.09818000
3.12829476,-72.61646000
3.15866655,-73.55017000
3.18903834,-74.00090000
3.21941014,-71.84783000
3.24978193,-72.97005000
3.28015372,-71.95887000
3.31052552,-69.47344000
3.34089731,-69.52800000
3.37126911,-74.89558000
3.40164090,-74.07940000
3.43201269,-69.30714000
3.46238449,-69.67377000
3.49275628,-77.44258000
3.52312807,-78.80904000
3.55349987,-78.30156000
3.58387166,-77.13902000
3.61424346,-70.70706000
3.64461525,-73.62712000
3.67498704,-83.83066000
3.70535884,-82.25030000
3.73573063,-89.30228000
3.76610242,-78.39877000
3.79647422,-72.52718000
3.82684601,-72.81658000
3.85721781,-75.32183000
3.88758960,-73.06551000
3.91796139,-71.28427000
3.94833319,-71.34302000
3.97870498,-78.44103000
4.00907677,-81.10707000
