Frequency,Channel A
(kHz),(dBu)

0.00000000,-22.74022000
0.03037179,-20.63621000
0.06074359,-19.14023000
0.09111538,-24.57669000
0.12148717,-26.07893000
0.15185897,-24.21388000
0.18223076,-28.60067000
0.21260256,-37.38194000
0.24297435,-35.16787000
0.27334614,-38.04944000
0.30371794,-53.18924000
0.33408973,-37.46838000
0.36446152,-36.52142000
0.39483332,-43.33608000
0.42520511,-40.25497000
0.45557691,-38.56729000
0.48594870,-43.22786000
0.51632049,-49.15676000
0.54669229,-45.59334000
0.57706408,-48.77647000
0.60743587,-66.06016000
0.63780767,-47.09903000
0.66817946,-46.89535000
0.69855126,-53.29198000
0.72892305,-50.99999000
0.75929484,-49.58732000
0.78966664,-50.93124000
0.82003843,-53.29493000
0.85041022,-53.81588000
0.88078202,-52.61681000
0.91115381,-56.96830000
0.94152561,-58.94974000
0.97189740,-57.08461000
1.00226919,-78.70831000
1.03264099,-62.56168000
1.06301278,-58.78280000
1.09338457,-60.80737000
1.12375637,-58.92657000
1.15412816,-55.16063000
1.18449996,-58.60897000
1.21487175,-69.97018000
1.24524354,-67.94876000
1.27561534,-70.09167000
1.30598713,-75.70734000
1.33635892,-64.29633000
1.36673072,-60.91040000
1.39710251,-62.87878000
1.42747431,-63.38785000
1.45784610,-59.58520000
1.48821789,-66.39574000
1.51858969,-75.81844000
1.54896148,-59.58537000
1.57933327,-62.52633000
1.60970507,-65.68225000
1.64007686,-58.01501000
1.67044866,-57.77885000
1.70082045,-61.84242000
1.73119224,-64.36753000
1.76156404,-63.69793000
1.79193583,-66.28255000
1.82230762,-74.41490000
1.85267942,-65.79369000
1.88305121,-66.57771000
1.91342301,-79.08632000
1.94379480,-70.64580000
1.97416659,-69.46336000
2.00453839,-86.39050000
2.03491018,-67.93959000
2.06528197,-67.56773000
2.09565377,-71.32332000
2.12602556,-62.63981000
2.15639736,-59.08126000
2.18676915,-62.03768000
2.21714094,-64.85574000
2.24751274,-62.51688000
2.27788453,-64.49985000
2.30825632,-72.38511000
2.33862812,-67.54147000
2.36899991,-65.12377000
2.39937171,-68.54702000
2.42974350,-69.80344000
2.46011529,-66.89377000
2.49048709,-71.40379000
2.52085888,-75.90175000
2.55123067,-77.15078000
2.58160247,-73.68202000
2.61197426,-81.16253000
2.64234606,-71.80681000
2.67271785,-69.41278000
2.70308964,-71.94847000
2.73346144,-71.34386000
2.76383323,-67.66364000
2.79420502,-69.78854000
2.82457682,-68.44807000
2.85494861,-63.64701000
2.88532041,-64.37418000
2.91569220,-67.28185000
2.94606399,-64.41396000
2.97643579,-65.77855000
3.00680758,-71.30311000
3.03717937,-71.85031000
3.06755117,-68.38108000
3.09792296,-72.15112000
3.12829476,-73.86655000
3.15866655,-70.28503000
3.18903834,-70.39170000
3.21941014,-75.83698000
3.24978193,-76.80708000
3.28015372,-74.55827000
3.31052552,-80.34852000
3.34089731,-75.62735000
3.37126911,-71.51477000
3.40164090,-73.71353000
3.43201269,-70.44639000
3.46238449,-69.54063000
3.49275628,-72.54249000
3.52312807,-73.04771000
3.55349987,-69.05592000
3.58387166,-68.02555000
3.61424346,-72.25699000
3.64461525,-71.33006000
3.67498704,-69.22429000
3.70535884,-70.13124000
3.73573063,-70.69678000
3.76610242,-69.74911000
3.79647422,-69.80783000
3.82684601,-76.42068000
3.85721781,-87.18172000
3.88758960,-76.53728000
3.91796139,-77.64077000
3.94833319,-72.66546000
3.97870498,-71.02448000
4.00907677,-72.04002000
