Frequency,Channel A
(kHz),(dBu)

0.00000000,-24.07528000
0.03037179,-20.71789000
0.06074359,-19.33480000
0.09111538,-25.92868000
0.12148717,-26.65654000
0.15185897,-24.24882000
0.18223076,-28.71803000
0.21260256,-41.83827000
0.24297435,-35.50653000
0.27334614,-37.31711000
0.30371794,-57.40245000
0.33408973,-37.25889000
0.36446152,-36.96977000
0.39483332,-47.83171000
0.42520511,-40.20155000
0.45557691,-38.46364000
0.48594870,-43.41083000
0.51632049,-52.77219000
0.54669229,-45.76900000
0.57706408,-47.87968000
0.60743587,-63.29860000
0.63780767,-46.74419000
0.66817946,-47.42735000
0.69855126,-56.95517000
0.72892305,-50.95850000
0.75929484,-50.28519000
0.78966664,-52.38883000
0.82003843,-55.75166000
0.85041022,-53.64058000
0.88078202,-51.53564000
0.91115381,-57.68852000
0.94152561,-58.20299000
0.97189740,-56.06594000
1.00226919,-66.39729000
1.03264099,-66.83540000
1.06301278,-58.87284000
1.09338457,-60.54444000
1.12375637,-66.66127000
1.15412816,-55.96973000
1.18449996,-58.02327000
1.21487175,-67.38604000
1.24524354,-65.81999000
1.27561534,-66.48952000
1.30598713,-77.08906000
1.33635892,-63.96068000
1.36673072,-58.83912000
1.39710251,-61.06545000
1.42747431,-67.39083000
1.45784610,-58.60485000
1.48821789,-62.86507000
1.51858969,-64.03031000
1.54896148,-58.56753000
1.57933327,-62.55659000
1.60970507,-64.56525000
1.64007686,-56.98977000
1.67044866,-56.96623000
1.70082045,-62.27728000
1.73119224,-65.15490000
1.76156404,-62.94141000
1.79193583,-65.56609000
1.82230762,-88.57756000
1.85267942,-68.19859000
1.88305121,-68.21146000
1.91342301,-82.42194000
1.94379480,-69.58546000
1.97416659,-67.80582000
2.00453839,-75.03021000
2.03491018,-70.64705000
2.06528197,-69.56836000
2.09565377,-79.60652000
2.12602556,-65.84029000
2.15639736,-60.53816000
2.18676915,-64.31313000
2.21714094,-73.52104000
2.24751274,-64.03396000
2.27788453,-64.32126000
2.30825632,-72.47657000
2.33862812,-68.55261000
2.36899991,-64.87076000
2.39937171,-70.29230000
2.42974350,-71.58381000
2.46011529,-65.94987000
2.49048709,-69.10205000
2.52085888,-81.92763000
2.55123067,-72.77558000
2.58160247,-70.07959000
2.61197426,-77.17195000
2.64234606,-70.74757000
2.67271785,-67.47047000
2.70308964,-74.98715000
2.73346144,-71.52985000
2.76383323,-67.90504000
2.79420502,-72.36305000
2.82457682,-72.94263000
2.85494861,-63.61988000
2.88532041,-64.41621000
2.91569220,-71.62988000
2.94606399,-66.18378000
2.97643579,-65.06519000
3.00680758,-69.66397000
3.03717937,-73.43622000
3.06755117,-69.07677000
3.09792296,-70.59055000
3.12829476,-78.34506000
3.15866655,-78.68293000
3.18903834,-72.07870000
3.21941014,-74.68925000
3.24978193,-83.13835000
3.28015372,-73.44698000
3.31052552,-72.30137000
3.34089731,-71.54145000
3.37126911,-71.06612000
3.40164090,-79.90552000
3.43201269,-72.47710000
3.46238449,-67.00233000
3.49275628,-69.77006000
3.52312807,-73.41598000
3.55349987,-68.05311000
3.58387166,-68.00340000
3.61424346,-73.92944000
3.64461525,-73.11029000
3.67498704,-72.13537000
3.70535884,-77.54334000
3.73573063,-78.47243000
3.76610242,-74.29140000
3.79647422,-71.69817000
3.82684601,-74.51833000
3.85721781,-79.19864000
3.88758960,-74.81096000
3.91796139,-83.68829000
3.94833319,-73.25379000
3.97870498,-71.29319000
4.00907677,-75.21879000
