Frequency,Channel D
(MHz),(dBu)

0.00000000,-81.46144000
0.03814697,-89.45167000
0.07629395,-108.94170000
0.11444092,-123.87840000
0.15258789,-116.39950000
0.19073486,-124.23320000
0.22888184,-123.14540000
0.26702881,-117.62460000
0.30517578,-111.43060000
0.34332275,-110.12290000
0.38146973,-110.23410000
0.41961670,-120.19530000
0.45776367,-109.25990000
0.49591064,-116.52400000
0.53405762,-102.24550000
0.57220459,-100.70240000
0.61035156,-108.64150000
0.64849854,-110.59830000
0.68664551,-116.65720000
0.72479248,-108.01400000
0.76293945,-110.11630000
0.80108643,-114.22060000
0.83923340,-124.90590000
0.87738037,-112.20990000
0.91552734,-113.12250000
0.95367432,-121.91500000
0.99182129,-105.06230000
1.02996826,-99.38382000
1.06811523,-96.80007000
1.10626221,-95.48125000
1.14440918,-104.25570000
1.18255615,-105.19400000
1.22070313,-107.43070000
1.25885010,-103.29630000
1.29699707,-110.96930000
1.33514404,-109.47940000
1.37329102,-106.76280000
1.41143799,-95.73019000
1.44958496,-110.60350000
1.48773193,-94.83952000
1.52587891,-103.62580000
1.56402588,-98.52413000
1.60217285,-105.97110000
1.64031982,-99.68331000
1.67846680,-111.55410000
1.71661377,-96.01523000
1.75476074,-99.07264000
1.79290771,-101.42640000
1.83105469,-106.71390000
1.86920166,-100.98640000
1.90734863,-111.44160000
1.94549561,-102.72190000
1.98364258,-109.81190000
2.02178955,-107.35230000
2.05993652,-101.90080000
2.09808350,-99.41411000
2.13623047,-109.42520000
2.17437744,-97.22229000
2.21252441,-105.49770000
2.25067139,-98.82527000
2.28881836,-104.68440000
2.32696533,-96.65030000
2.36511230,-97.36480000
2.40325928,-94.49783000
2.44140625,-105.66550000
2.47955322,-94.69032000
2.51770020,-104.07210000
2.55584717,-97.69119000
2.59399414,-102.81640000
2.63214111,-97.65267000
2.67028809,-105.85770000
2.70843506,-98.88345000
2.74658203,-104.50280000
2.78472900,-95.00940000
2.82287598,-97.13192000
2.86102295,-93.68398000
2.89916992,-116.68270000
2.93731689,-104.16150000
2.97546387,-101.69090000
3.01361084,-99.01770000
3.05175781,-107.07190000
3.08990479,-94.57660000
3.12805176,-100.71660000
3.16619873,-91.97437000
3.20434570,-97.46757000
3.24249268,-96.06391000
3.28063965,-108.55150000
3.31878662,-101.08820000
3.35693359,-124.79370000
3.39508057,-96.90537000
3.43322754,-104.32810000
3.47137451,-94.26918000
3.50952148,-99.13415000
3.54766846,-94.27957000
3.58581543,-109.79690000
3.62396240,-99.17560000
3.66210938,-119.50330000
3.70025635,-98.45273000
3.73840332,-103.12520000
3.77655029,-93.86647000
3.81469727,-96.57642000
3.85284424,-93.61668000
3.89099121,-105.97970000
3.92913818,-97.33725000
3.96728516,-119.73820000
4.00543213,-99.66266000
4.04357910,-101.00900000
4.08172607,-95.01907000
4.11987305,-102.00230000
4.15802002,-94.67865000
4.19616699,-99.64270000
4.23431396,-95.46204000
4.27246094,-104.01540000
4.31060791,-99.78522000
4.34875488,-111.23290000
4.38690186,-96.05518000
4.42504883,-100.49670000
4.46319580,-92.85618000
4.50134277,-100.98800000
4.53948975,-94.33147000
4.57763672,-100.58100000
4.61578369,-96.79557000
4.65393066,-108.04350000
4.69207764,-100.97350000
4.73022461,-110.10840000
4.76837158,-94.43332000
4.80651855,-97.82100000
4.84466553,-90.68140000
4.88281250,-98.27293000
4.92095947,-94.90310000
4.95910645,-111.57280000
4.99725342,-100.52050000
5.03540039,-106.37080000
5.07354736,-95.51614000
5.11169434,-101.53070000
5.14984131,-91.77895000
5.18798828,-103.52190000
5.22613525,-94.69136000
5.26428223,-97.45698000
5.30242920,-94.29362000
5.34057617,-99.25851000
5.37872314,-103.62460000
5.41687012,-97.75122000
5.45501709,-89.08695000
5.49316406,-98.45415000
5.53131104,-92.52137000
5.56945801,-99.88808000
5.60760498,-93.44486000
