Frequency,Channel D
(MHz),(dBu)

0.00000000,-84.82796000
0.03814697,-92.06226000
0.07629395,-106.40000000
0.11444092,-114.31740000
0.15258789,-111.19370000
0.19073486,-110.37100000
0.22888184,-112.82520000
0.26702881,-116.36310000
0.30517578,-109.16440000
0.34332275,-111.47480000
0.38146973,-114.09140000
0.41961670,-111.85510000
0.45776367,-105.69310000
0.49591064,-102.69410000
0.53405762,-108.29320000
0.57220459,-109.71500000
0.61035156,-111.67280000
0.64849854,-108.46850000
0.68664551,-119.72240000
0.72479248,-109.29440000
0.76293945,-115.89800000
0.80108643,-108.01000000
0.83923340,-110.14310000
0.87738037,-121.82240000
0.91552734,-109.98690000
0.95367432,-111.69530000
0.99182129,-123.84910000
1.02996826,-109.54260000
1.06811523,-109.97620000
1.10626221,-115.34560000
1.14440918,-102.46660000
1.18255615,-99.33694000
1.22070313,-103.87600000
1.25885010,-102.22990000
1.29699707,-109.94150000
1.33514404,-107.11140000
1.37329102,-119.26070000
1.41143799,-97.70328000
1.44958496,-101.28370000
1.48773193,-92.16867000
1.52587891,-97.21242000
1.56402588,-96.94884000
1.60217285,-98.71826000
1.64031982,-97.82375000
1.67846680,-104.92200000
1.71661377,-99.20827000
1.75476074,-100.06530000
1.79290771,-98.54389000
1.83105469,-99.26286000
1.86920166,-96.73863000
1.90734863,-104.47750000
1.94549561,-113.52620000
1.98364258,-107.11180000
2.02178955,-104.16100000
2.05993652,-108.51960000
2.09808350,-96.11992000
2.13623047,-95.85547000
2.17437744,-99.14631000
2.21252441,-102.59100000
2.25067139,-99.85023000
2.28881836,-105.63580000
2.32696533,-100.60820000
2.36511230,-101.96450000
2.40325928,-95.17241000
2.44140625,-94.75877000
2.47955322,-91.88162000
2.51770020,-95.66753000
2.55584717,-97.87587000
2.59399414,-102.84220000
2.63214111,-102.40670000
2.67028809,-107.81710000
2.70843506,-100.76550000
2.74658203,-96.75580000
2.78472900,-93.67736000
2.82287598,-94.33753000
2.86102295,-93.88139000
2.89916992,-97.40562000
2.93731689,-99.31836000
2.97546387,-114.52480000
3.01361084,-101.13280000
3.05175781,-99.31200000
3.08990479,-95.99220000
3.12805176,-95.83392000
3.16619873,-92.43625000
3.20434570,-97.05620000
3.24249268,-99.06208000
3.28063965,-103.86090000
3.31878662,-104.56230000
3.35693359,-102.75390000
3.39508057,-95.92850000
3.43322754,-97.48760000
3.47137451,-94.39061000
3.50952148,-92.91936000
3.54766846,-92.04486000
3.58581543,-99.95759000
3.62396240,-103.54970000
3.66210938,-112.67410000
3.70025635,-101.43540000
3.73840332,-98.68602000
3.77655029,-94.04789000
3.81469727,-94.68001000
3.85284424,-92.46067000
3.89099121,-98.31804000
3.92913818,-98.16326000
3.96728516,-104.73450000
4.00543213,-98.56635000
4.04357910,-97.44447000
4.08172607,-93.97431000
4.11987305,-94.37061000
4.15802002,-92.87854000
4.19616699,-95.05171000
4.23431396,-94.01691000
4.27246094,-99.75384000
4.31060791,-100.29520000
4.34875488,-101.35620000
4.38690186,-96.31281000
4.42504883,-96.31779000
4.46319580,-90.69947000
4.50134277,-93.25425000
4.53948975,-93.70029000
4.57763672,-96.97005000
4.61578369,-98.19417000
4.65393066,-113.78020000
4.69207764,-99.79407000
4.73022461,-99.04628000
4.76837158,-92.14866000
4.80651855,-93.76506000
4.84466553,-92.02935000
4.88281250,-95.12101000
4.92095947,-95.53756000
4.95910645,-101.64590000
4.99725342,-100.13270000
5.03540039,-99.54095000
5.07354736,-94.96499000
5.11169434,-93.48158000
5.14984131,-90.65894000
5.18798828,-92.26964000
5.22613525,-92.80831000
5.26428223,-101.62020000
5.30242920,-108.14780000
5.34057617,-111.90460000
5.37872314,-96.00362000
5.41687012,-96.09799000
5.45501709,-91.36558000
5.49316406,-93.19896000
5.53131104,-91.21146000
5.56945801,-94.48787000
5.60760498,-96.48742000
