Frequency,Channel D
(MHz),(dBu)

0.00000000,-83.45733000
0.03814697,-91.60551000
0.07629395,-122.71400000
0.11444092,-104.50700000
0.15258789,-106.08330000
0.19073486,-110.61070000
0.22888184,-114.46490000
0.26702881,-108.58260000
0.30517578,-110.02420000
0.34332275,-112.16880000
0.38146973,-106.49550000
0.41961670,-107.20390000
0.45776367,-105.53530000
0.49591064,-102.18300000
0.53405762,-100.51890000
0.57220459,-100.52850000
0.61035156,-103.48580000
0.64849854,-104.18670000
0.68664551,-103.32280000
0.72479248,-110.13600000
0.76293945,-122.00720000
0.80108643,-113.98580000
0.83923340,-118.12520000
0.87738037,-108.16780000
0.91552734,-104.11070000
0.95367432,-105.87450000
0.99182129,-109.64670000
1.02996826,-108.36670000
1.06811523,-102.59700000
1.10626221,-98.71727000
1.14440918,-100.42450000
1.18255615,-99.45175000
1.22070313,-100.69980000
1.25885010,-103.89440000
1.29699707,-101.11620000
1.33514404,-100.61430000
1.37329102,-99.66510000
1.41143799,-93.34550000
1.44958496,-92.34613000
1.48773193,-91.48418000
1.52587891,-92.93770000
1.56402588,-92.20714000
1.60217285,-99.26304000
1.64031982,-96.77399000
1.67846680,-97.16492000
1.71661377,-98.41470000
1.75476074,-100.08790000
1.79290771,-95.14812000
1.83105469,-99.00489000
1.86920166,-101.41620000
1.90734863,-99.40659000
1.94549561,-102.14840000
1.98364258,-99.38957000
2.02178955,-96.25337000
2.05993652,-104.83340000
2.09808350,-99.68996000
2.13623047,-96.66244000
2.17437744,-95.72753000
2.21252441,-93.76366000
2.25067139,-94.30679000
2.28881836,-97.16026000
2.32696533,-96.04119000
2.36511230,-102.13440000
2.40325928,-103.59320000
2.44140625,-100.17470000
2.47955322,-94.86665000
2.51770020,-93.86078000
2.55584717,-92.62958000
2.59399414,-95.39929000
2.63214111,-97.30162000
2.67028809,-97.81660000
2.70843506,-98.75004000
2.74658203,-100.61000000
2.78472900,-97.27592000
2.82287598,-95.03010000
2.86102295,-92.50111000
2.89916992,-94.02811000
2.93731689,-95.34308000
2.97546387,-94.89414000
3.01361084,-95.67216000
3.05175781,-101.54640000
3.08990479,-97.85667000
3.12805176,-95.43458000
3.16619873,-94.58614000
3.20434570,-96.48975000
3.24249268,-94.55544000
3.28063965,-93.66741000
3.31878662,-95.56416000
3.35693359,-99.31723000
3.39508057,-98.97542000
3.43322754,-97.70148000
3.47137451,-94.63478000
3.50952148,-93.84620000
3.54766846,-94.41739000
3.58581543,-94.02976000
3.62396240,-93.65445000
3.66210938,-95.27683000
3.70025635,-96.65298000
3.73840332,-96.45557000
3.77655029,-95.35831000
3.81469727,-95.05743000
3.85284424,-92.26348000
3.89099121,-92.52956000
3.92913818,-94.49233000
3.96728516,-93.44384000
4.00543213,-95.02000000
4.04357910,-95.50084000
4.08172607,-96.55736000
4.11987305,-96.61652000
4.15802002,-94.62457000
4.19616699,-91.97997000
4.23431396,-92.15351000
4.27246094,-92.61922000
4.31060791,-93.09743000
4.34875488,-95.50644000
4.38690186,-99.77769000
4.42504883,-95.46545000
4.46319580,-94.33956000
4.50134277,-95.06812000
4.53948975,-92.76003000
4.57763672,-92.06862000
4.61578369,-92.79080000
4.65393066,-93.52299000
4.69207764,-94.47807000
4.73022461,-93.14476000
4.76837158,-95.45928000
4.80651855,-93.27744000
4.84466553,-92.33543000
4.88281250,-93.02872000
4.92095947,-92.57539000
4.95910645,-91.21372000
4.99725342,-93.34420000
5.03540039,-94.22807000
5.07354736,-95.85343000
5.11169434,-91.55794000
5.14984131,-91.29009000
5.18798828,-91.57577000
5.22613525,-91.50012000
5.26428223,-91.90685000
5.30242920,-94.01330000
5.34057617,-90.72175000
5.37872314,-93.50799000
5.41687012,-95.94005000
5.45501709,-94.87653000
5.49316406,-91.22609000
5.53131104,-90.51291000
5.56945801,-90.28040000
5.60760498,-94.53111000
