Frequency,Channel A
(MHz),(dBu)

0.00000000,-28.57868000
0.03051758,-28.83174000
0.06103516,-33.57575000
0.09155273,-42.03922000
0.12207031,-54.99116000
0.15258789,-69.29387000
0.18310547,-73.10248000
0.21362305,-76.29213000
0.24414063,-75.43717000
0.27465820,-74.50809000
0.30517578,-76.49223000
0.33569336,-70.39123000
0.36621094,-66.97087000
0.39672852,-64.93133000
0.42724609,-62.55771000
0.45776367,-59.85585000
0.48828125,-57.79019000
0.51879883,-56.50513000
0.54931641,-55.11663000
0.57983398,-52.58444000
0.61035156,-49.16820000
0.64086914,-46.52386000
0.67138672,-46.05046000
0.70190430,-48.40004000
0.73242188,-54.00039000
0.76293945,-63.15948000
0.79345703,-70.77306000
0.82397461,-69.38102000
0.85449219,-67.86090000
0.88500977,-61.67873000
0.91552734,-57.01690000
0.94604492,-54.43101000
0.97656250,-53.50180000
1.00708008,-53.87468000
1.03759766,-55.19001000
1.06811523,-57.26371000
1.09863281,-60.53592000
1.12915039,-66.05371000
1.15966797,-76.23664000
1.19018555,-72.81018000
1.22070313,-67.20118000
1.25122070,-65.37257000
1.28173828,-65.82028000
1.31225586,-67.60177000
1.34277344,-69.25867000
1.37329102,-69.12225000
1.40380859,-67.71008000
1.43432617,-67.32828000
1.46484375,-68.69257000
1.49536133,-70.44311000
1.52587891,-70.01575000
1.55639648,-67.03105000
1.58691406,-64.16251000
1.61743164,-62.65755000
1.64794922,-62.18510000
1.67846680,-62.17081000
1.70898438,-62.54160000
1.73950195,-63.45836000
1.77001953,-65.10228000
1.80053711,-68.23647000
1.83105469,-75.22353000
1.86157227,-88.96705000
1.89208984,-74.72339000
1.92260742,-71.42274000
1.95312500,-69.97993000
1.98364258,-69.20557000
2.01416016,-68.53667000
2.04467773,-67.91228000
2.07519531,-67.47224000
2.10571289,-66.95215000
2.13623047,-66.25185000
2.16674805,-65.70773000
2.19726563,-65.83597000
2.22778320,-67.15759000
2.25830078,-70.10013000
2.28881836,-75.05764000
2.31933594,-83.07397000
2.34985352,-92.03445000
2.38037109,-87.16644000
2.41088867,-84.19968000
2.44140625,-82.43762000
2.47192383,-81.23973000
2.50244141,-80.72749000
2.53295898,-80.69366000
2.56347656,-81.53394000
2.59399414,-84.55869000
2.62451172,-93.00288000
2.65502930,-83.60599000
2.68554688,-77.51945000
2.71606445,-76.90314000
2.74658203,-83.06915000
2.77709961,-78.41742000
2.80761719,-72.27460000
2.83813477,-71.34784000
2.86865234,-73.88783000
2.89916992,-78.88741000
2.92968750,-82.20924000
2.96020508,-81.02950000
2.99072266,-80.78693000
3.02124023,-83.75457000
3.05175781,-92.36978000
3.08227539,-99.67065000
3.11279297,-91.81332000
3.14331055,-95.03992000
3.17382813,-100.26080000
3.20434570,-90.69722000
3.23486328,-90.84342000
3.26538086,-93.01052000
3.29589844,-84.41119000
3.32641602,-80.48996000
3.35693359,-79.67954000
3.38745117,-80.67018000
3.41796875,-82.14443000
3.44848633,-83.02953000
3.47900391,-83.21098000
3.50952148,-81.61208000
3.54003906,-77.87777000
3.57055664,-74.38678000
3.60107422,-72.00421000
3.63159180,-71.07209000
3.66210938,-72.11385000
3.69262695,-73.88515000
3.72314453,-71.10974000
3.75366211,-68.53216000
3.78417969,-68.81777000
3.81469727,-72.01283000
3.84521484,-77.49515000
3.87573242,-80.99400000
3.90625000,-81.18644000
3.93676758,-81.77930000
3.96728516,-84.55916000
3.99780273,-89.04530000
4.02832031,-89.73100000
4.05883789,-87.53914000
4.08935547,-87.00270000
4.11987305,-87.29987000
4.15039063,-87.66067000
4.18090820,-84.73471000
4.21142578,-78.99245000
4.24194336,-76.16596000
4.27246094,-76.12820000
4.30297852,-77.43958000
4.33349609,-79.26141000
4.36401367,-83.90260000
4.39453125,-100.37510000
4.42504883,-85.17323000
4.45556641,-79.76057000
4.48608398,-77.00090000
