Frequency,Channel A
(MHz),(dBu)

0.00000000,-30.46893000
0.03051758,-30.97147000
0.06103516,-36.64802000
0.09155273,-46.98942000
0.12207031,-55.46240000
0.15258789,-62.01946000
0.18310547,-62.97034000
0.21362305,-65.36340000
0.24414063,-69.88633000
0.27465820,-70.72553000
0.30517578,-66.51154000
0.33569336,-66.30750000
0.36621094,-70.60352000
0.39672852,-66.48799000
0.42724609,-63.38211000
0.45776367,-62.63195000
0.48828125,-62.10493000
0.51879883,-63.29699000
0.54931641,-61.96642000
0.57983398,-58.51818000
0.61035156,-54.57934000
0.64086914,-51.52790000
0.67138672,-51.37575000
0.70190430,-54.54233000
0.73242188,-58.85604000
0.76293945,-57.67704000
0.79345703,-57.68295000
0.82397461,-61.13247000
0.85449219,-62.71568000
0.88500977,-60.60151000
0.91552734,-61.39558000
0.94604492,-63.01074000
0.97656250,-62.50145000
1.00708008,-62.86560000
1.03759766,-64.79943000
1.06811523,-67.27719000
1.09863281,-71.47948000
1.12915039,-72.22798000
1.15966797,-67.14705000
1.19018555,-64.75475000
1.22070313,-62.82685000
1.25122070,-62.94708000
1.28173828,-65.31747000
1.31225586,-66.17506000
1.34277344,-67.14745000
1.37329102,-74.30850000
1.40380859,-71.63842000
1.43432617,-65.94530000
1.46484375,-65.95213000
1.49536133,-71.15250000
1.52587891,-70.40818000
1.55639648,-65.39301000
1.58691406,-65.56123000
1.61743164,-68.70459000
1.64794922,-67.42996000
1.67846680,-65.15527000
1.70898438,-65.51850000
1.73950195,-68.85903000
1.77001953,-76.48771000
1.80053711,-73.25591000
1.83105469,-69.68001000
1.86157227,-68.37451000
1.89208984,-67.73815000
1.92260742,-69.98105000
1.95312500,-75.75359000
1.98364258,-68.25960000
2.01416016,-65.25558000
2.04467773,-66.89256000
2.07519531,-74.05223000
2.10571289,-82.30821000
2.13623047,-74.65792000
2.16674805,-74.14816000
2.19726563,-75.62965000
2.22778320,-72.11870000
2.25830078,-68.30449000
2.28881836,-66.96239000
2.31933594,-67.15205000
2.34985352,-67.96443000
2.38037109,-69.59517000
2.41088867,-72.79518000
2.44140625,-75.02971000
2.47192383,-72.57300000
2.50244141,-71.43526000
2.53295898,-72.63000000
2.56347656,-74.31152000
2.59399414,-72.03637000
2.62451172,-68.81071000
2.65502930,-67.59377000
2.68554688,-68.35936000
2.71606445,-69.29422000
2.74658203,-69.27429000
2.77709961,-70.43619000
2.80761719,-71.36806000
2.83813477,-69.81042000
2.86865234,-68.73418000
2.89916992,-67.54556000
2.92968750,-66.21044000
2.96020508,-66.64772000
2.99072266,-69.67551000
3.02124023,-71.84309000
3.05175781,-69.71534000
3.08227539,-69.05849000
3.11279297,-70.21444000
3.14331055,-72.54231000
3.17382813,-75.86998000
3.20434570,-77.29544000
3.23486328,-74.06368000
3.26538086,-70.67621000
3.29589844,-68.39629000
3.32641602,-67.27433000
3.35693359,-67.03876000
3.38745117,-67.43117000
3.41796875,-67.81124000
3.44848633,-67.34676000
3.47900391,-66.88921000
3.50952148,-67.42056000
3.54003906,-68.56421000
3.57055664,-68.76630000
3.60107422,-67.57339000
3.63159180,-66.37176000
3.66210938,-65.98262000
3.69262695,-66.35390000
3.72314453,-66.69933000
3.75366211,-66.64780000
3.78417969,-67.42578000
3.81469727,-69.53998000
3.84521484,-70.00693000
3.87573242,-69.02924000
3.90625000,-69.35503000
3.93676758,-68.36949000
3.96728516,-65.97396000
3.99780273,-65.19402000
4.02832031,-66.61569000
4.05883789,-69.52428000
4.08935547,-70.82436000
4.11987305,-69.79112000
4.15039063,-68.57460000
4.18090820,-67.98866000
4.21142578,-68.63552000
4.24194336,-70.05978000
4.27246094,-70.64121000
4.30297852,-70.64246000
4.33349609,-71.53155000
4.36401367,-72.27383000
4.39453125,-70.64712000
4.42504883,-68.97363000
4.45556641,-68.48486000
4.48608398,-68.48206000
