Frequency,Channel A
(MHz),(dBu)

0.00000000,-44.60045000
0.03814697,-51.40894000
0.07629395,-61.82623000
0.11444092,-66.90921000
0.15258789,-64.28735000
0.19073486,-62.08230000
0.22888184,-64.63642000
0.26702881,-69.60578000
0.30517578,-65.90494000
0.34332275,-67.81330000
0.38146973,-83.48489000
0.41961670,-77.82542000
0.45776367,-87.36829000
0.49591064,-83.30867000
0.53405762,-77.77242000
0.57220459,-71.05905000
0.61035156,-68.11102000
0.64849854,-75.27155000
0.68664551,-80.64331000
0.72479248,-65.32861000
0.76293945,-61.10617000
0.80108643,-64.07209000
0.83923340,-78.94254000
0.87738037,-66.02756000
0.91552734,-65.22883000
0.95367432,-72.56289000
0.99182129,-90.61890000
1.02996826,-88.00266000
1.06811523,-72.94351000
1.10626221,-83.07796000
1.14440918,-62.92900000
1.18255615,-60.29579000
1.22070313,-63.91581000
1.25885010,-71.84010000
1.29699707,-78.40878000
1.33514404,-69.85671000
1.37329102,-64.39908000
1.41143799,-61.95067000
1.44958496,-67.02966000
1.48773193,-71.78210000
1.52587891,-65.92288000
1.56402588,-71.18710000
1.60217285,-74.36908000
1.64031982,-67.43455000
1.67846680,-64.38149000
1.71661377,-64.79666000
1.75476074,-67.99570000
1.79290771,-63.37619000
1.83105469,-62.82497000
1.86920166,-65.76690000
1.90734863,-68.04742000
1.94549561,-66.70584000
1.98364258,-66.96328000
2.02178955,-70.53703000
2.05993652,-79.97661000
2.09808350,-78.06677000
2.13623047,-70.97969000
2.17437744,-69.69081000
2.21252441,-69.44958000
2.25067139,-67.24170000
2.28881836,-66.70894000
2.32696533,-78.85873000
2.36511230,-70.47084000
2.40325928,-73.15119000
2.44140625,-76.94272000
2.47955322,-72.16554000
2.51770020,-69.84994000
2.55584717,-67.69456000
2.59399414,-68.15832000
2.63214111,-69.52854000
2.67028809,-69.19407000
2.70843506,-76.87991000
2.74658203,-62.94869000
2.78472900,-61.69678000
2.82287598,-67.36794000
2.86102295,-81.58349000
2.89916992,-78.30054000
2.93731689,-70.40972000
2.97546387,-75.75745000
3.01361084,-73.36597000
3.05175781,-69.82131000
3.08990479,-83.29929000
3.12805176,-71.91801000
3.16619873,-72.41554000
3.20434570,-69.66925000
3.24249268,-67.59389000
3.28063965,-67.71595000
3.31878662,-65.01985000
3.35693359,-64.77458000
3.39508057,-70.36720000
3.43322754,-79.95937000
3.47137451,-75.25054000
3.50952148,-69.56260000
3.54766846,-67.67847000
3.58581543,-68.64017000
3.62396240,-71.08443000
3.66210938,-68.07961000
3.70025635,-70.03677000
3.73840332,-84.34880000
3.77655029,-77.37294000
3.81469727,-72.05486000
3.85284424,-67.20048000
3.89099121,-66.14834000
3.92913818,-66.95589000
3.96728516,-63.49468000
4.00543213,-63.54158000
4.04357910,-66.15166000
4.08172607,-66.28915000
4.11987305,-69.49428000
4.15802002,-71.45942000
4.19616699,-70.07832000
4.23431396,-70.39816000
4.27246094,-68.84245000
4.31060791,-66.82368000
4.34875488,-68.14549000
4.38690186,-66.68581000
4.42504883,-67.83007000
4.46319580,-68.76764000
4.50134277,-68.69141000
4.53948975,-67.77290000
4.57763672,-85.26736000
4.61578369,-66.46926000
4.65393066,-62.92232000
4.69207764,-67.05075000
4.73022461,-77.20969000
4.76837158,-68.61251000
4.80651855,-65.82520000
4.84466553,-63.55168000
4.88281250,-65.25879000
4.92095947,-73.29087000
4.95910645,-75.54264000
4.99725342,-69.89503000
5.03540039,-67.59650000
5.07354736,-71.40399000
5.11169434,-66.62620000
5.14984131,-64.93163000
5.18798828,-70.36456000
5.22613525,-80.61752000
5.26428223,-71.00758000
5.30242920,-71.61652000
5.34057617,-75.56659000
5.37872314,-69.98039000
5.41687012,-65.98943000
5.45501709,-65.88357000
5.49316406,-71.38454000
5.53131104,-72.58791000
5.56945801,-66.74178000
5.60760498,-65.93426000
