Frequency,Channel A
(MHz),(dBu)

0.00000000,-44.60699000
0.03814697,-53.47049000
0.07629395,-64.29559000
0.11444092,-59.33647000
0.15258789,-61.75713000
0.19073486,-63.11308000
0.22888184,-64.11430000
0.26702881,-69.40353000
0.30517578,-77.26891000
0.34332275,-73.21544000
0.38146973,-76.91417000
0.41961670,-74.21790000
0.45776367,-72.81984000
0.49591064,-76.66116000
0.53405762,-74.62431000
0.57220459,-73.96899000
0.61035156,-72.92009000
0.64849854,-75.16700000
0.68664551,-74.47810000
0.72479248,-71.67990000
0.76293945,-71.21690000
0.80108643,-73.16228000
0.83923340,-72.23650000
0.87738037,-69.05003000
0.91552734,-70.34943000
0.95367432,-69.05519000
0.99182129,-66.32117000
1.02996826,-70.83516000
1.06811523,-81.63705000
1.10626221,-71.43068000
1.14440918,-68.21151000
1.18255615,-67.74153000
1.22070313,-67.93007000
1.25885010,-62.36620000
1.29699707,-63.10470000
1.33514404,-66.66743000
1.37329102,-67.85876000
1.41143799,-68.41869000
1.44958496,-87.86365000
1.48773193,-72.15432000
1.52587891,-69.64912000
1.56402588,-66.08738000
1.60217285,-65.95334000
1.64031982,-69.43212000
1.67846680,-79.71693000
1.71661377,-69.40175000
1.75476074,-68.64584000
1.79290771,-71.51987000
1.83105469,-72.07465000
1.86920166,-68.77280000
1.90734863,-67.23399000
1.94549561,-73.75928000
1.98364258,-78.23673000
2.02178955,-74.46510000
2.05993652,-68.26087000
2.09808350,-73.22821000
2.13623047,-78.31899000
2.17437744,-79.38837000
2.21252441,-71.24821000
2.25067139,-77.22774000
2.28881836,-70.82769000
2.32696533,-76.54044000
2.36511230,-73.65400000
2.40325928,-66.10670000
2.44140625,-67.54395000
2.47955322,-93.90916000
2.51770020,-74.57959000
2.55584717,-91.40395000
2.59399414,-85.55524000
2.63214111,-73.34045000
2.67028809,-74.99673000
2.70843506,-74.79695000
2.74658203,-95.00900000
2.78472900,-70.77390000
2.82287598,-69.21897000
2.86102295,-69.80386000
2.89916992,-70.07581000
2.93731689,-72.77894000
2.97546387,-70.09204000
3.01361084,-72.18013000
3.05175781,-64.37970000
3.08990479,-64.33181000
3.12805176,-63.99069000
3.16619873,-62.32716000
3.20434570,-64.91254000
3.24249268,-69.78784000
3.28063965,-69.00391000
3.31878662,-67.53017000
3.35693359,-64.99001000
3.39508057,-64.35690000
3.43322754,-69.69741000
3.47137451,-69.47791000
3.50952148,-69.96367000
3.54766846,-72.50729000
3.58581543,-71.40714000
3.62396240,-72.94867000
3.66210938,-78.39542000
3.70025635,-87.96216000
3.73840332,-68.21576000
3.77655029,-64.93546000
3.81469727,-70.19071000
3.85284424,-70.23214000
3.89099121,-73.86422000
3.92913818,-83.77369000
3.96728516,-78.47884000
4.00543213,-72.40887000
4.04357910,-87.44800000
4.08172607,-66.58073000
4.11987305,-65.59650000
4.15802002,-71.56236000
4.19616699,-73.54511000
4.23431396,-89.96423000
4.27246094,-67.07885000
4.31060791,-64.91189000
4.34875488,-68.27924000
4.38690186,-67.37400000
4.42504883,-66.14985000
4.46319580,-64.16566000
4.50134277,-65.98891000
4.53948975,-67.57384000
4.57763672,-68.83869000
4.61578369,-71.21607000
4.65393066,-66.20959000
4.69207764,-65.04432000
4.73022461,-70.83482000
4.76837158,-68.32863000
4.80651855,-62.99835000
4.84466553,-63.21373000
4.88281250,-72.78593000
4.92095947,-76.82527000
4.95910645,-71.44670000
4.99725342,-68.42843000
5.03540039,-71.36494000
5.07354736,-71.39842000
5.11169434,-67.14956000
5.14984131,-68.45692000
5.18798828,-71.68806000
5.22613525,-71.94347000
5.26428223,-66.76683000
5.30242920,-71.70388000
5.34057617,-77.78155000
5.37872314,-74.54602000
5.41687012,-71.81585000
5.45501709,-65.75791000
5.49316406,-62.76328000
5.53131104,-62.67666000
5.56945801,-66.54000000
5.60760498,-83.38879000
