Frequency,Channel A
(MHz),(dBu)

0.00000000,-43.03318000
0.03814697,-51.40485000
0.07629395,-67.74937000
0.11444092,-65.93664000
0.15258789,-70.10181000
0.19073486,-64.37937000
0.22888184,-63.13647000
0.26702881,-67.29999000
0.30517578,-71.05872000
0.34332275,-73.66198000
0.38146973,-67.99921000
0.41961670,-70.54398000
0.45776367,-74.94727000
0.49591064,-68.23706000
0.53405762,-66.41940000
0.57220459,-69.27404000
0.61035156,-69.77799000
0.64849854,-67.70023000
0.68664551,-69.38739000
0.72479248,-76.47469000
0.76293945,-78.55525000
0.80108643,-73.39746000
0.83923340,-87.80686000
0.87738037,-68.42138000
0.91552734,-66.42535000
0.95367432,-73.52292000
0.99182129,-68.62805000
1.02996826,-70.32217000
1.06811523,-71.32327000
1.10626221,-69.27580000
1.14440918,-81.81288000
1.18255615,-68.87274000
1.22070313,-63.25755000
1.25885010,-61.95076000
1.29699707,-64.20175000
1.33514404,-66.51724000
1.37329102,-71.74493000
1.41143799,-80.31296000
1.44958496,-72.77032000
1.48773193,-62.64797000
1.52587891,-62.64973000
1.56402588,-73.13922000
1.60217285,-76.19899000
1.64031982,-82.82191000
1.67846680,-81.04381000
1.71661377,-75.17735000
1.75476074,-70.38622000
1.79290771,-64.41441000
1.83105469,-64.88834000
1.86920166,-76.30365000
1.90734863,-70.66310000
1.94549561,-71.62708000
1.98364258,-75.12423000
2.02178955,-76.66871000
2.05993652,-78.56731000
2.09808350,-76.06352000
2.13623047,-74.12093000
2.17437744,-71.10082000
2.21252441,-67.32064000
2.25067139,-67.50042000
2.28881836,-70.97664000
2.32696533,-76.89054000
2.36511230,-86.80920000
2.40325928,-69.76024000
2.44140625,-65.03234000
2.47955322,-67.44487000
2.51770020,-68.10575000
2.55584717,-71.76388000
2.59399414,-77.54147000
2.63214111,-74.88480000
2.67028809,-68.27319000
2.70843506,-70.25397000
2.74658203,-72.44075000
2.78472900,-65.47617000
2.82287598,-65.24445000
2.86102295,-70.41978000
2.89916992,-73.79858000
2.93731689,-69.65865000
2.97546387,-69.36008000
3.01361084,-76.61430000
3.05175781,-73.49021000
3.08990479,-69.35618000
3.12805176,-67.01958000
3.16619873,-69.17256000
3.20434570,-74.80280000
3.24249268,-74.54754000
3.28063965,-66.96245000
3.31878662,-67.63468000
3.35693359,-70.68435000
3.39508057,-64.14301000
3.43322754,-74.84919000
3.47137451,-74.07439000
3.50952148,-66.03711000
3.54766846,-64.05029000
3.58581543,-70.38278000
3.62396240,-73.20840000
3.66210938,-73.04967000
3.70025635,-78.89944000
3.73840332,-74.04837000
3.77655029,-78.68911000
3.81469727,-72.66933000
3.85284424,-67.64209000
3.89099121,-68.35217000
3.92913818,-68.47812000
3.96728516,-73.83500000
4.00543213,-69.36322000
4.04357910,-74.55347000
4.08172607,-87.76681000
4.11987305,-69.24486000
4.15802002,-68.08604000
4.19616699,-65.05389000
4.23431396,-68.83095000
4.27246094,-79.81834000
4.31060791,-85.65036000
4.34875488,-69.95099000
4.38690186,-67.16284000
4.42504883,-66.28007000
4.46319580,-70.11676000
4.50134277,-68.32532000
4.53948975,-70.18966000
4.57763672,-69.30530000
4.61578369,-69.73604000
4.65393066,-72.56515000
4.69207764,-67.54376000
4.73022461,-68.60310000
4.76837158,-65.13829000
4.80651855,-64.81677000
4.84466553,-69.06106000
4.88281250,-67.44137000
4.92095947,-73.25784000
4.95910645,-69.61617000
4.99725342,-65.47240000
5.03540039,-65.91857000
5.07354736,-65.44862000
5.11169434,-64.28690000
5.14984131,-67.33953000
5.18798828,-72.38383000
5.22613525,-79.09250000
5.26428223,-80.16667000
5.30242920,-76.55804000
5.34057617,-69.54486000
5.37872314,-67.13286000
5.41687012,-71.44695000
5.45501709,-73.10757000
5.49316406,-69.42210000
5.53131104,-68.38141000
5.56945801,-73.10442000
5.60760498,-88.91911000
