Frequency,Channel A
(kHz),(dBu)

0.00000000,-28.71459000
0.03037179,-23.30658000
0.06074359,-21.75359000
0.09111538,-29.89568000
0.12148717,-37.22573000
0.15185897,-28.58677000
0.18223076,-35.34084000
0.21260256,-41.69683000
0.24297435,-36.51098000
0.27334614,-39.82299000
0.30371794,-46.88857000
0.33408973,-37.81145000
0.36446152,-37.16289000
0.39483332,-44.24982000
0.42520511,-49.20164000
0.45557691,-42.60178000
0.48594870,-55.18639000
0.51632049,-47.60638000
0.54669229,-44.84784000
0.57706408,-47.87926000
0.60743587,-49.02975000
0.63780767,-44.43086000
0.66817946,-45.12646000
0.69855126,-53.40993000
0.72892305,-59.83039000
0.75929484,-54.53725000
0.78966664,-61.46577000
0.82003843,-71.12800000
0.85041022,-68.70844000
0.88078202,-63.15185000
0.91115381,-55.43197000
0.94152561,-53.94196000
0.97189740,-57.22664000
1.00226919,-69.72794000
1.03264099,-71.97819000
1.06301278,-71.77844000
1.09338457,-66.46129000
1.12375637,-58.44562000
1.15412816,-57.25064000
1.18449996,-65.35947000
1.21487175,-70.28521000
1.24524354,-66.07988000
1.27561534,-73.49490000
1.30598713,-79.22188000
1.33635892,-77.23685000
1.36673072,-67.56737000
1.39710251,-61.70457000
1.42747431,-59.73065000
1.45784610,-60.04875000
1.48821789,-62.90943000
1.51858969,-61.63176000
1.54896148,-58.60398000
1.57933327,-62.95628000
1.60970507,-73.84485000
1.64007686,-59.91137000
1.67044866,-63.81109000
1.70082045,-68.38414000
1.73119224,-61.60527000
1.76156404,-63.57429000
1.79193583,-71.97302000
1.82230762,-65.38015000
1.85267942,-63.73341000
1.88305121,-68.36456000
1.91342301,-75.80698000
1.94379480,-64.41754000
1.97416659,-68.80560000
2.00453839,-72.81270000
2.03491018,-64.51758000
2.06528197,-65.12214000
2.09565377,-79.49654000
2.12602556,-64.74331000
2.15639736,-61.50829000
2.18676915,-67.16809000
2.21714094,-71.56201000
2.24751274,-65.03692000
2.27788453,-71.69226000
2.30825632,-68.20544000
2.33862812,-63.71017000
2.36899991,-67.37180000
2.39937171,-72.80347000
2.42974350,-64.25465000
2.46011529,-64.56817000
2.49048709,-74.20360000
2.52085888,-78.02601000
2.55123067,-71.38326000
2.58160247,-71.99841000
2.61197426,-71.34626000
2.64234606,-70.93908000
2.67271785,-80.22247000
2.70308964,-72.11414000
2.73346144,-66.40364000
2.76383323,-69.74746000
2.79420502,-76.29807000
2.82457682,-67.56827000
2.85494861,-69.62239000
2.88532041,-80.05296000
2.91569220,-67.73589000
2.94606399,-66.22186000
2.97643579,-73.97870000
3.00680758,-71.80785000
3.03717937,-68.01935000
3.06755117,-73.52403000
3.09792296,-77.99646000
3.12829476,-75.29763000
3.15866655,-81.88232000
3.18903834,-77.51509000
3.21941014,-76.00093000
3.24978193,-78.79298000
3.28015372,-77.53082000
3.31052552,-71.98991000
3.34089731,-72.74231000
3.37126911,-83.24622000
3.40164090,-75.50833000
3.43201269,-70.96185000
3.46238449,-73.88950000
3.49275628,-84.75584000
3.52312807,-71.05131000
3.55349987,-70.80751000
3.58387166,-89.50069000
3.61424346,-74.65710000
3.64461525,-73.37154000
3.67498704,-79.77686000
3.70535884,-81.83585000
3.73573063,-74.96948000
3.76610242,-79.36094000
3.79647422,-76.94819000
3.82684601,-80.89314000
3.85721781,-85.61044000
3.88758960,-76.60295000
3.91796139,-72.82073000
3.94833319,-73.85777000
3.97870498,-91.54296000
4.00907677,-78.24871000
